round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.2044,1.0442,446958480,0.010000
1,0.1691,1.4644,446958480,0.009980
2,0.1552,1.1874,446958480,0.009960
3,0.1319,1.7559,446958480,0.009940
4,0.1994,1.1296,446958480,0.009920
5,0.1074,1.0734,446958480,0.009900
6,0.2117,1.1022,446958480,0.009881
7,0.2164,1.1856,446958480,0.009861
8,0.2335,0.9827,446958480,0.009841
9,0.2029,0.9096,446958480,0.009821
10,0.2471,0.8976,446958480,0.009802
11,0.2309,1.0875,446958480,0.009782
12,0.1667,0.8203,446958480,0.009763
13,0.2299,0.8997,446958480,0.009743
14,0.2282,1.1764,446958480,0.009724
15,0.2281,1.1016,446958480,0.009704
16,0.2225,1.0135,446958480,0.009685
17,0.2953,1.1696,446958480,0.009665
18,0.2181,1.4579,446958480,0.009646
19,0.2734,1.3567,446958480,0.009627
20,0.2684,0.9083,446958480,0.009608
21,0.3415,0.9300,446958480,0.009588
22,0.1972,0.8093,446958480,0.009569
23,0.3118,0.6108,446958480,0.009550
24,0.2218,0.9506,446958480,0.009531
25,0.3655,0.8308,446958480,0.009512
26,0.2844,0.9295,446958480,0.009493
27,0.3422,1.0116,446958480,0.009474
28,0.3424,0.8160,446958480,0.009455
29,0.2993,0.8821,446958480,0.009436
30,0.3140,0.7928,446958480,0.009417
31,0.3423,0.8800,446958480,0.009398
32,0.4017,0.6394,446958480,0.009379
33,0.3636,0.6591,446958480,0.009361
34,0.2993,0.8136,446958480,0.009342
35,0.2793,0.8112,446958480,0.009323
36,0.2208,1.0229,446958480,0.009305
37,0.2747,0.6693,446958480,0.009286
38,0.3808,0.9982,446958480,0.009267
39,0.2508,0.7654,446958480,0.009249
40,0.2684,0.8936,446958480,0.009230
41,0.3050,0.7019,446958480,0.009212
42,0.3339,0.8450,446958480,0.009194
43,0.4485,0.9870,446958480,0.009175
44,0.3649,0.6721,446958480,0.009157
45,0.3547,0.6424,446958480,0.009138
46,0.3102,0.6887,446958480,0.009120
47,0.3486,0.8577,446958480,0.009102
48,0.4527,0.7280,446958480,0.009084
49,0.3224,0.8147,446958480,0.009066
50,0.4286,0.8002,446958480,0.009047
51,0.3925,0.6955,446958480,0.009029
52,0.3917,0.8923,446958480,0.009011
53,0.2989,0.9207,446958480,0.008993
54,0.3042,1.0437,446958480,0.008975
55,0.4838,0.7501,446958480,0.008957
56,0.5026,0.4209,446958480,0.008939
57,0.4831,0.7996,446958480,0.008922
58,0.4388,0.6192,446958480,0.008904
59,0.4752,0.5639,446958480,0.008886
60,0.4931,0.5673,446958480,0.008868
61,0.4945,0.8166,446958480,0.008850
62,0.5282,0.4819,446958480,0.008833
63,0.4901,0.5549,446958480,0.008815
64,0.5299,0.5208,446958480,0.008797
65,0.4808,0.5503,446958480,0.008780
66,0.4193,0.4462,446958480,0.008762
67,0.4481,0.4480,446958480,0.008745
68,0.3703,0.5718,446958480,0.008727
69,0.4678,0.7360,446958480,0.008710
70,0.4553,0.5894,446958480,0.008692
71,0.4377,0.6226,446958480,0.008675
72,0.4389,0.5430,446958480,0.008658
73,0.5616,0.8007,446958480,0.008640
74,0.3310,0.7221,446958480,0.008623
