round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1774,1.0314,446958480,0.010000
1,0.1007,1.3381,446958480,0.009980
2,0.2073,1.1079,446958480,0.009960
3,0.1896,1.3449,446958480,0.009940
4,0.2105,1.3164,446958480,0.009920
5,0.1000,1.0796,446958480,0.009900
6,0.1777,0.9386,446958480,0.009881
7,0.1834,1.3066,446958480,0.009861
8,0.1904,1.1807,446958480,0.009841
9,0.2250,0.7947,446958480,0.009821
10,0.2176,1.1042,446958480,0.009802
11,0.2267,1.1654,446958480,0.009782
12,0.1828,0.7684,446958480,0.009763
13,0.2336,0.8405,446958480,0.009743
14,0.1879,0.9598,446958480,0.009724
15,0.2190,0.9539,446958480,0.009704
16,0.2273,0.7927,446958480,0.009685
17,0.2995,1.0784,446958480,0.009665
18,0.2830,1.9819,446958480,0.009646
19,0.2756,0.9973,446958480,0.009627
20,0.2593,0.8011,446958480,0.009608
21,0.3534,0.9029,446958480,0.009588
22,0.1369,1.1163,446958480,0.009569
23,0.3005,0.6626,446958480,0.009550
24,0.3087,1.0427,446958480,0.009531
25,0.3875,0.7680,446958480,0.009512
26,0.3075,0.9089,446958480,0.009493
27,0.3337,0.9259,446958480,0.009474
28,0.3096,1.0059,446958480,0.009455
29,0.3624,0.7461,446958480,0.009436
30,0.2999,0.6685,446958480,0.009417
31,0.3418,0.8318,446958480,0.009398
32,0.4006,0.6490,446958480,0.009379
33,0.3555,0.6246,446958480,0.009361
34,0.3415,0.8782,446958480,0.009342
35,0.3125,0.7325,446958480,0.009323
36,0.2338,0.7984,446958480,0.009305
37,0.2515,0.6200,446958480,0.009286
38,0.4355,0.8180,446958480,0.009267
39,0.2770,0.6963,446958480,0.009249
40,0.3593,0.7255,446958480,0.009230
41,0.3202,0.5894,446958480,0.009212
42,0.3439,0.6801,446958480,0.009194
43,0.4190,1.0448,446958480,0.009175
44,0.3575,0.6629,446958480,0.009157
45,0.3410,0.7830,446958480,0.009138
46,0.3038,0.7559,446958480,0.009120
47,0.3760,0.8490,446958480,0.009102
48,0.4434,0.8132,446958480,0.009084
49,0.3969,0.6652,446958480,0.009066
50,0.3959,0.6527,446958480,0.009047
51,0.3828,0.7615,446958480,0.009029
52,0.4014,1.0452,446958480,0.009011
53,0.3078,0.7221,446958480,0.008993
54,0.2031,1.0664,446958480,0.008975
55,0.5049,0.7011,446958480,0.008957
56,0.3732,0.4673,446958480,0.008939
57,0.4821,0.8751,446958480,0.008922
58,0.4720,0.6351,446958480,0.008904
59,0.4699,0.5211,446958480,0.008886
60,0.4634,0.6253,446958480,0.008868
61,0.4961,1.0512,446958480,0.008850
62,0.5710,0.5178,446958480,0.008833
63,0.5119,0.5470,446958480,0.008815
64,0.5180,0.5188,446958480,0.008797
65,0.4263,0.5832,446958480,0.008780
66,0.3702,0.5222,446958480,0.008762
67,0.4188,0.5567,446958480,0.008745
68,0.4113,0.7053,446958480,0.008727
69,0.4175,1.0969,446958480,0.008710
70,0.4827,0.7224,446958480,0.008692
71,0.3756,0.6580,446958480,0.008675
72,0.4415,0.7013,446958480,0.008658
73,0.5575,0.7929,446958480,0.008640
74,0.3196,1.4379,446958480,0.008623
75,0.5631,0.6168,446958480,0.008606
76,0.2962,0.7282,446958480,0.008589
77,0.4984,1.0686,446958480,0.008571
78,0.5850,0.6240,446958480,0.008554
79,0.4272,0.6149,446958480,0.008537
80,0.4958,0.8240,446958480,0.008520
81,0.4795,0.6562,446958480,0.008503
82,0.5433,0.7615,446958480,0.008486
83,0.4927,0.8383,446958480,0.008469
84,0.5855,0.5760,446958480,0.008452
85,0.5639,0.5440,446958480,0.008435
86,0.5351,0.4910,446958480,0.008418
87,0.4982,0.9675,446958480,0.008402
88,0.4014,0.9115,446958480,0.008385
89,0.6240,0.6778,446958480,0.008368
90,0.5632,1.1076,446958480,0.008351
91,0.5373,0.7770,446958480,0.008334
92,0.5811,0.5566,446958480,0.008318
93,0.5529,0.6197,446958480,0.008301
94,0.3793,0.4935,446958480,0.008285
95,0.3886,1.5820,446958480,0.008268
96,0.5444,0.6774,446958480,0.008251
97,0.5616,0.7222,446958480,0.008235
98,0.6237,0.5703,446958480,0.008219
99,0.6312,0.3832,446958480,0.008202
100,0.5741,0.7102,446958480,0.008186
101,0.5894,0.4870,446958480,0.008169
102,0.5211,0.6871,446958480,0.008153
103,0.4645,0.5545,446958480,0.008137
104,0.3905,0.7860,446958480,0.008120
105,0.5173,0.8320,446958480,0.008104
106,0.5578,0.5880,446958480,0.008088
107,0.6209,0.4759,446958480,0.008072
108,0.6410,0.4557,446958480,0.008056
109,0.6025,0.3319,446958480,0.008039
110,0.6023,0.5639,446958480,0.008023
111,0.6806,0.4990,446958480,0.008007
112,0.6044,0.5758,446958480,0.007991
113,0.5606,0.4066,446958480,0.007975
114,0.6214,0.6426,446958480,0.007959
115,0.6284,0.4304,446958480,0.007944
116,0.4109,0.4103,446958480,0.007928
117,0.5414,1.0131,446958480,0.007912
118,0.6265,1.0681,446958480,0.007896
119,0.4333,0.5539,446958480,0.007880
120,0.5321,0.3817,446958480,0.007864
121,0.6410,0.8945,446958480,0.007849
122,0.6170,0.6611,446958480,0.007833
123,0.6270,0.5036,446958480,0.007817
124,0.5098,0.6020,446958480,0.007802
125,0.5617,0.9539,446958480,0.007786
126,0.5633,0.4861,446958480,0.007770
127,0.5996,0.6427,446958480,0.007755
128,0.6385,0.5801,446958480,0.007739
129,0.5694,0.4624,446958480,0.007724
130,0.5200,0.9233,446958480,0.007709
131,0.5556,1.2847,446958480,0.007693
132,0.6121,0.6031,446958480,0.007678
133,0.5391,0.5609,446958480,0.007662
134,0.5764,0.6128,446958480,0.007647
135,0.5959,0.6946,446958480,0.007632
136,0.6444,0.4050,446958480,0.007616
137,0.5755,1.1208,446958480,0.007601
138,0.6454,0.5693,446958480,0.007586
139,0.7190,0.6112,446958480,0.007571
140,0.6442,0.3845,446958480,0.007556
141,0.5931,0.3267,446958480,0.007541
142,0.6695,0.3687,446958480,0.007526
143,0.5921,0.3630,446958480,0.007510
144,0.6681,0.6309,446958480,0.007495
145,0.6542,0.4539,446958480,0.007480
146,0.6607,0.6810,446958480,0.007466
147,0.5781,0.4281,446958480,0.007451
148,0.6531,0.6612,446958480,0.007436
149,0.6175,0.8940,446958480,0.007421
150,0.6794,0.5865,446958480,0.007406
151,0.6354,0.5608,446958480,0.007391
152,0.6029,0.3467,446958480,0.007376
153,0.6126,0.7673,446958480,0.007362
154,0.5901,0.3860,446958480,0.007347
155,0.7205,0.4931,446958480,0.007332
156,0.7260,0.3597,446958480,0.007318
157,0.6220,0.3616,446958480,0.007303
158,0.7121,0.4704,446958480,0.007288
159,0.6539,0.6054,446958480,0.007274
160,0.5918,0.3679,446958480,0.007259
161,0.7005,0.4118,446958480,0.007245
