round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1049,1.0619,446958480,0.010000
1,0.1450,1.9697,446958480,0.009980
2,0.1481,1.0781,446958480,0.009960
3,0.1926,1.2487,446958480,0.009940
4,0.1469,2.3728,446958480,0.009920
5,0.1000,2.6797,446958480,0.009900
6,0.1680,1.2255,446958480,0.009881
7,0.2223,1.6634,446958480,0.009861
8,0.2317,0.9720,446958480,0.009841
9,0.1720,1.0209,446958480,0.009821
10,0.1835,1.3437,446958480,0.009802
11,0.1621,1.4075,446958480,0.009782
12,0.1879,1.2930,446958480,0.009763
13,0.2252,0.9593,446958480,0.009743
14,0.1623,1.1927,446958480,0.009724
15,0.3143,1.1857,446958480,0.009704
16,0.2119,0.9728,446958480,0.009685
17,0.3389,1.0828,446958480,0.009665
18,0.2700,1.1336,446958480,0.009646
19,0.3091,1.1550,446958480,0.009627
20,0.3870,0.7002,446958480,0.009608
21,0.2368,0.7788,446958480,0.009588
22,0.2291,0.8064,446958480,0.009569
23,0.3064,0.6157,446958480,0.009550
24,0.2600,0.9445,446958480,0.009531
25,0.3758,0.7773,446958480,0.009512
26,0.3014,0.8500,446958480,0.009493
27,0.2765,0.9504,446958480,0.009474
28,0.2967,1.5615,446958480,0.009455
29,0.3185,0.7246,446958480,0.009436
30,0.3122,0.7611,446958480,0.009417
31,0.3339,0.9161,446958480,0.009398
32,0.3876,0.6070,446958480,0.009379
33,0.2980,0.5669,446958480,0.009361
34,0.4031,0.8907,446958480,0.009342
35,0.3235,0.7361,446958480,0.009323
36,0.3554,0.8246,446958480,0.009305
37,0.3773,0.5240,446958480,0.009286
38,0.4325,0.7870,446958480,0.009267
39,0.2768,0.6833,446958480,0.009249
40,0.2802,0.7480,446958480,0.009230
41,0.2860,0.6128,446958480,0.009212
42,0.3379,0.7130,446958480,0.009194
43,0.3755,0.8427,446958480,0.009175
44,0.3025,0.6308,446958480,0.009157
45,0.4073,0.7008,446958480,0.009138
46,0.3284,0.6991,446958480,0.009120
47,0.4268,0.6495,446958480,0.009102
48,0.4531,0.5453,446958480,0.009084
49,0.2777,0.5906,446958480,0.009066
50,0.3692,0.7878,446958480,0.009047
51,0.2780,0.7472,446958480,0.009029
52,0.4072,1.0087,446958480,0.009011
53,0.4680,0.7132,446958480,0.008993
54,0.1609,0.9380,446958480,0.008975
55,0.5247,0.6231,446958480,0.008957
56,0.2676,0.4408,446958480,0.008939
57,0.4644,0.7453,446958480,0.008922
58,0.3714,0.6510,446958480,0.008904
59,0.4441,0.5389,446958480,0.008886
60,0.3575,0.5439,446958480,0.008868
61,0.3228,0.9145,446958480,0.008850
62,0.4869,0.4895,446958480,0.008833
63,0.3910,0.5198,446958480,0.008815
64,0.3332,0.5863,446958480,0.008797
65,0.4075,0.6111,446958480,0.008780
66,0.4501,0.4875,446958480,0.008762
67,0.3590,0.4795,446958480,0.008745
68,0.3973,0.6013,446958480,0.008727
69,0.4890,0.9534,446958480,0.008710
70,0.3902,0.6357,446958480,0.008692
71,0.3874,0.8703,446958480,0.008675
72,0.4814,0.6598,446958480,0.008658
73,0.4742,1.2270,446958480,0.008640
74,0.1450,1.4430,446958480,0.008623
75,0.5364,0.5952,446958480,0.008606
76,0.3229,0.7843,446958480,0.008589
77,0.5586,1.2733,446958480,0.008571
78,0.5495,0.6335,446958480,0.008554
79,0.3359,0.7361,446958480,0.008537
80,0.4628,0.8125,446958480,0.008520
81,0.4059,0.6358,446958480,0.008503
82,0.4931,0.6927,446958480,0.008486
83,0.4810,0.9774,446958480,0.008469
84,0.5639,0.5830,446958480,0.008452
85,0.5564,0.5263,446958480,0.008435
86,0.5396,0.4879,446958480,0.008418
87,0.3684,0.9164,446958480,0.008402
88,0.4552,0.5909,446958480,0.008385
89,0.5632,0.6051,446958480,0.008368
90,0.3823,0.5910,446958480,0.008351
91,0.4539,0.8613,446958480,0.008334
92,0.4714,0.5096,446958480,0.008318
93,0.3863,0.9047,446958480,0.008301
94,0.3711,0.3924,446958480,0.008285
95,0.1896,2.0485,446958480,0.008268
96,0.5546,0.6961,446958480,0.008251
97,0.4572,0.6970,446958480,0.008235
98,0.6497,0.7007,446958480,0.008219
99,0.4608,0.3626,446958480,0.008202
100,0.5824,0.6605,446958480,0.008186
101,0.5765,0.5079,446958480,0.008169
102,0.5420,0.5910,446958480,0.008153
103,0.5553,0.6652,446958480,0.008137
104,0.3489,0.8737,446958480,0.008120
105,0.5875,1.1657,446958480,0.008104
106,0.3985,0.7038,446958480,0.008088
107,0.5022,0.6046,446958480,0.008072
108,0.6367,0.4865,446958480,0.008056
109,0.6236,0.3986,446958480,0.008039
110,0.4488,1.0730,446958480,0.008023
111,0.6093,0.5895,446958480,0.008007
112,0.5763,0.4834,446958480,0.007991
113,0.5068,0.4449,446958480,0.007975
114,0.6376,0.6898,446958480,0.007959
115,0.5502,0.5053,446958480,0.007944
116,0.4185,0.4202,446958480,0.007928
117,0.5694,0.9968,446958480,0.007912
118,0.5596,1.0780,446958480,0.007896
119,0.5892,0.6825,446958480,0.007880
120,0.5289,0.4467,446958480,0.007864
121,0.4084,0.7951,446958480,0.007849
122,0.4527,1.1301,446958480,0.007833
123,0.6740,0.4226,446958480,0.007817
124,0.4963,0.7503,446958480,0.007802
125,0.5808,0.6173,446958480,0.007786
126,0.5596,0.4144,446958480,0.007770
127,0.5918,0.5619,446958480,0.007755
128,0.6276,0.5015,446958480,0.007739
129,0.5997,0.3726,446958480,0.007724
130,0.4840,0.5047,446958480,0.007709
131,0.4847,0.8091,446958480,0.007693
132,0.5362,0.6179,446958480,0.007678
133,0.5392,0.3643,446958480,0.007662
134,0.6755,0.5398,446958480,0.007647
135,0.6316,0.5530,446958480,0.007632
136,0.5070,0.4103,446958480,0.007616
137,0.4953,1.1543,446958480,0.007601
138,0.6630,0.7702,446958480,0.007586
139,0.7217,0.4303,446958480,0.007571
140,0.5775,0.3772,446958480,0.007556
141,0.5698,0.3671,446958480,0.007541
