round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1730,1.8745,447344080,0.010000
1,0.2019,2.0007,447344080,0.009980
2,0.1395,2.5482,447344080,0.009960
3,0.1023,2.3626,447344080,0.009940
4,0.1405,2.0634,447344080,0.009920
5,0.1268,2.0573,447344080,0.009900
6,0.1386,1.9132,447344080,0.009881
7,0.1546,1.8751,447344080,0.009861
8,0.2056,1.7457,447344080,0.009841
9,0.1934,1.7025,447344080,0.009821
10,0.2111,1.5985,447344080,0.009802
11,0.2595,1.6852,447344080,0.009782
12,0.3015,1.6530,447344080,0.009763
13,0.3103,1.6259,447344080,0.009743
14,0.3308,1.5317,447344080,0.009724
15,0.3414,1.5977,447344080,0.009704
16,0.3592,1.4836,447344080,0.009685
17,0.3421,1.3822,447344080,0.009665
18,0.3431,1.4186,447344080,0.009646
19,0.3798,1.4564,447344080,0.009627
20,0.3702,1.3754,447344080,0.009608
21,0.3731,1.4265,447344080,0.009588
22,0.3899,1.4109,447344080,0.009569
23,0.4195,1.3740,447344080,0.009550
24,0.4214,1.3184,447344080,0.009531
25,0.4007,1.4056,447344080,0.009512
26,0.4360,1.3368,447344080,0.009493
27,0.4147,1.3141,447344080,0.009474
28,0.4039,1.3929,447344080,0.009455
29,0.4499,1.3052,447344080,0.009436
30,0.4320,1.3624,447344080,0.009417
31,0.3956,1.3076,447344080,0.009398
32,0.4410,1.2626,447344080,0.009379
33,0.4134,1.3436,447344080,0.009361
34,0.4582,1.3114,447344080,0.009342
35,0.4540,1.2595,447344080,0.009323
36,0.4780,1.1923,447344080,0.009305
37,0.4508,1.1931,447344080,0.009286
38,0.4624,1.2163,447344080,0.009267
39,0.4951,1.2061,447344080,0.009249
40,0.4860,1.1603,447344080,0.009230
41,0.4969,1.0951,447344080,0.009212
42,0.5077,1.1581,447344080,0.009194
43,0.4810,1.2062,447344080,0.009175
44,0.4636,1.1255,447344080,0.009157
45,0.5066,1.1019,447344080,0.009138
46,0.4902,1.0687,447344080,0.009120
47,0.4920,1.1724,447344080,0.009102
48,0.5028,1.1417,447344080,0.009084
49,0.5139,1.1218,447344080,0.009066
50,0.5183,1.0915,447344080,0.009047
51,0.5227,1.1015,447344080,0.009029
52,0.5304,0.9803,447344080,0.009011
53,0.5350,1.0668,447344080,0.008993
