round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.0999,1.0552,447344080,0.010000
1,0.1000,2.4737,447344080,0.009980
2,0.1020,1.4604,447344080,0.009960
3,0.1000,2.3784,447344080,0.009940
4,0.1001,5.7934,447344080,0.009920
5,0.1001,3.0998,447344080,0.009900
6,0.1000,2.3968,447344080,0.009881
7,0.1000,3.8084,447344080,0.009861
8,0.1001,1.9927,447344080,0.009841
9,0.1000,2.0454,447344080,0.009821
10,0.1000,2.2450,447344080,0.009802
11,0.1007,1.9899,447344080,0.009782
12,0.1035,1.5360,447344080,0.009763
13,0.0942,1.5402,447344080,0.009743
14,0.1014,2.0450,447344080,0.009724
15,0.1030,2.2838,447344080,0.009704
16,0.1090,1.7721,447344080,0.009685
17,0.1131,1.6870,447344080,0.009665
18,0.1384,1.7136,447344080,0.009646
19,0.1464,1.7828,447344080,0.009627
20,0.1566,1.3351,447344080,0.009608
21,0.1143,1.5094,447344080,0.009588
22,0.1015,1.4482,447344080,0.009569
23,0.1493,1.4382,447344080,0.009550
24,0.1366,1.5614,447344080,0.009531
25,0.1797,1.4305,447344080,0.009512
26,0.1906,1.5148,447344080,0.009493
27,0.1858,1.7594,447344080,0.009474
28,0.1984,1.7402,447344080,0.009455
29,0.1649,1.4092,447344080,0.009436
30,0.1911,1.2770,447344080,0.009417
31,0.1450,1.5871,447344080,0.009398
32,0.1000,1.1882,447344080,0.009379
33,0.1000,1.1933,447344080,0.009361
34,0.2076,1.3892,447344080,0.009342
35,0.1213,1.7492,447344080,0.009323
36,0.1179,1.6586,447344080,0.009305
37,0.1779,1.0607,447344080,0.009286
38,0.1364,1.6527,447344080,0.009267
39,0.1718,1.2186,447344080,0.009249
40,0.1037,1.5903,447344080,0.009230
41,0.1200,1.2479,447344080,0.009212
42,0.1250,1.6215,447344080,0.009194
43,0.1000,1.6017,447344080,0.009175
44,0.1727,1.2807,447344080,0.009157
45,0.1882,1.4878,447344080,0.009138
46,0.1652,1.1921,447344080,0.009120
47,0.1761,1.5381,447344080,0.009102
48,0.1739,1.2829,447344080,0.009084
49,0.1893,1.3965,447344080,0.009066
50,0.1200,1.4278,447344080,0.009047
51,0.1000,1.3052,447344080,0.009029
52,0.2172,1.3716,447344080,0.009011
53,0.1000,1.1134,447344080,0.008993
54,0.1388,1.3408,447344080,0.008975
55,0.1532,1.3458,447344080,0.008957
56,0.1000,0.8984,447344080,0.008939
57,0.1000,1.6150,447344080,0.008922
58,0.2045,1.2344,447344080,0.008904
59,0.2497,1.0445,447344080,0.008886
60,0.2027,1.2439,447344080,0.008868
61,0.1230,1.3638,447344080,0.008850
62,0.1255,1.0737,447344080,0.008833
63,0.1016,1.2079,447344080,0.008815
64,0.0966,1.3948,447344080,0.008797
65,0.1000,1.2543,447344080,0.008780
66,0.2182,0.9928,447344080,0.008762
67,0.1050,1.1904,447344080,0.008745
68,0.1000,1.0303,447344080,0.008727
69,0.1401,1.4327,447344080,0.008710
70,0.1731,1.2790,447344080,0.008692
71,0.1000,1.2723,447344080,0.008675
72,0.1000,1.0636,447344080,0.008658
73,0.1836,1.2784,447344080,0.008640
74,0.1000,1.6085,447344080,0.008623
75,0.1971,1.0873,447344080,0.008606
76,0.1000,1.5201,447344080,0.008589
77,0.1947,1.3072,447344080,0.008571
78,0.2603,1.2652,447344080,0.008554
79,0.1000,1.0619,447344080,0.008537
80,0.1974,1.1564,447344080,0.008520
81,0.1506,1.2285,447344080,0.008503
82,0.2875,1.3475,447344080,0.008486
83,0.1049,1.5149,447344080,0.008469
84,0.1972,1.0579,447344080,0.008452
85,0.1771,1.1368,447344080,0.008435
86,0.1079,1.0738,447344080,0.008418
87,0.1000,1.2500,447344080,0.008402
88,0.2154,1.1786,447344080,0.008385
89,0.1000,1.1017,447344080,0.008368
90,0.1000,1.5000,447344080,0.008351
91,0.2586,1.2264,447344080,0.008334
92,0.2447,1.1820,447344080,0.008318
93,0.2652,1.2729,447344080,0.008301
94,0.2709,0.8859,447344080,0.008285
95,0.1467,1.6067,447344080,0.008268
96,0.1526,1.3499,447344080,0.008251
97,0.1000,1.1244,447344080,0.008235
98,0.1000,1.0805,447344080,0.008219
99,0.2890,0.9243,447344080,0.008202
100,0.2346,1.3929,447344080,0.008186
101,0.2194,1.0841,447344080,0.008169
102,0.1000,1.2884,447344080,0.008153
103,0.1000,1.1395,447344080,0.008137
104,0.1000,1.0693,447344080,0.008120
105,0.1000,1.1449,447344080,0.008104
106,0.1000,1.1569,447344080,0.008088
107,0.2466,1.0312,447344080,0.008072
108,0.2858,1.0077,447344080,0.008056
109,0.2303,0.9181,447344080,0.008039
110,0.1000,0.8825,447344080,0.008023
111,0.3236,0.9598,447344080,0.008007
112,0.1000,1.1008,447344080,0.007991
113,0.2621,0.8913,447344080,0.007975
114,0.2860,1.0596,447344080,0.007959
115,0.2502,0.9934,447344080,0.007944
116,0.3031,0.9752,447344080,0.007928
117,0.3095,1.2770,447344080,0.007912
118,0.3155,1.1430,447344080,0.007896
119,0.3045,1.1044,447344080,0.007880
120,0.2791,0.8867,447344080,0.007864
121,0.2681,1.1841,447344080,0.007849
122,0.2266,1.2839,447344080,0.007833
123,0.2554,0.9634,447344080,0.007817
124,0.1000,1.0753,447344080,0.007802
125,0.2554,0.8602,447344080,0.007786
126,0.2003,0.8011,447344080,0.007770
127,0.1000,1.1809,447344080,0.007755
128,0.2004,1.0331,447344080,0.007739
129,0.1888,0.7700,447344080,0.007724
130,0.1000,1.1353,447344080,0.007709
131,0.1102,1.3858,447344080,0.007693
132,0.1000,1.3185,447344080,0.007678
133,0.1151,1.1370,447344080,0.007662
134,0.1000,1.0588,447344080,0.007647
135,0.2803,0.9881,447344080,0.007632
136,0.1000,0.7014,447344080,0.007616
137,0.1000,1.0963,447344080,0.007601
138,0.2480,1.1018,447344080,0.007586
139,0.2848,0.8779,447344080,0.007571
140,0.2933,0.8045,447344080,0.007556
141,0.2666,0.7204,447344080,0.007541
142,0.1150,0.9487,447344080,0.007526
143,0.1000,0.8969,447344080,0.007510
144,0.1000,1.0320,447344080,0.007495
145,0.1000,1.0530,447344080,0.007480
146,0.2829,1.2007,447344080,0.007466
147,0.2480,0.8425,447344080,0.007451
148,0.2837,0.9340,447344080,0.007436
149,0.2680,1.1755,447344080,0.007421
150,0.1000,0.8627,447344080,0.007406
151,0.2336,1.1643,447344080,0.007391
152,0.1001,0.8386,447344080,0.007376
153,0.1000,1.0544,447344080,0.007362
154,0.3000,0.7915,447344080,0.007347
155,0.1000,0.9214,447344080,0.007332
156,0.3108,0.7482,447344080,0.007318
157,0.3735,0.9362,447344080,0.007303
158,0.3357,0.7172,447344080,0.007288
159,0.3772,1.0052,447344080,0.007274
160,0.3879,0.6553,447344080,0.007259
161,0.2338,0.7428,447344080,0.007245
162,0.1000,0.9548,447344080,0.007230
163,0.1000,1.1077,447344080,0.007216
164,0.1000,0.7950,447344080,0.007201
165,0.2199,0.9158,447344080,0.007187
166,0.3643,0.6723,447344080,0.007172
167,0.3165,1.0843,447344080,0.007158
168,0.3476,1.0187,447344080,0.007144
