round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1853,1.8882,446958480,0.010000
1,0.2529,1.6567,446958480,0.009980
2,0.3299,1.6747,446958480,0.009960
3,0.3288,1.4817,446958480,0.009940
4,0.4041,1.4591,446958480,0.009920
5,0.4330,1.3829,446958480,0.009900
6,0.4446,1.3164,446958480,0.009881
7,0.4679,1.2744,446958480,0.009861
8,0.4937,1.2187,446958480,0.009841
9,0.4462,1.0937,446958480,0.009821
10,0.4632,1.0954,446958480,0.009802
11,0.4770,1.0930,446958480,0.009782
12,0.5135,1.1114,446958480,0.009763
13,0.5298,1.0581,446958480,0.009743
14,0.5122,0.9765,446958480,0.009724
15,0.5438,1.0304,446958480,0.009704
16,0.5685,0.9632,446958480,0.009685
17,0.5381,0.8735,446958480,0.009665
18,0.5785,0.8337,446958480,0.009646
19,0.5971,0.8307,446958480,0.009627
20,0.5590,0.7911,446958480,0.009608
21,0.5848,0.7847,446958480,0.009588
22,0.5441,0.8448,446958480,0.009569
23,0.6258,0.7601,446958480,0.009550
24,0.6172,0.7737,446958480,0.009531
25,0.6448,0.7378,446958480,0.009512
26,0.6421,0.7515,446958480,0.009493
27,0.6383,0.7112,446958480,0.009474
28,0.6551,0.7455,446958480,0.009455
29,0.6519,0.7409,446958480,0.009436
30,0.6548,0.7881,446958480,0.009417
31,0.6516,0.6521,446958480,0.009398
32,0.6170,0.6573,446958480,0.009379
33,0.6240,0.5812,446958480,0.009361
34,0.6882,0.7734,446958480,0.009342
35,0.6872,0.5551,446958480,0.009323
36,0.6745,0.5994,446958480,0.009305
37,0.6960,0.5075,446958480,0.009286
38,0.6983,0.5363,446958480,0.009267
39,0.7089,0.5043,446958480,0.009249
40,0.7193,0.4643,446958480,0.009230
41,0.7041,0.5059,446958480,0.009212
42,0.7294,0.4752,446958480,0.009194
43,0.7160,0.5299,446958480,0.009175
44,0.7052,0.6048,446958480,0.009157
45,0.7388,0.4475,446958480,0.009138
