round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.2162,1.8703,446958480,0.010000
1,0.2305,1.7183,446958480,0.009980
2,0.3325,1.6877,446958480,0.009960
3,0.3140,1.4942,446958480,0.009940
4,0.3962,1.4963,446958480,0.009920
5,0.4018,1.4289,446958480,0.009900
6,0.4319,1.3537,446958480,0.009881
7,0.4477,1.3211,446958480,0.009861
8,0.4661,1.1978,446958480,0.009841
9,0.4375,1.1637,446958480,0.009821
10,0.4664,1.1424,446958480,0.009802
11,0.4640,1.1019,446958480,0.009782
12,0.5129,1.0810,446958480,0.009763
13,0.5165,1.1235,446958480,0.009743
14,0.5091,0.9377,446958480,0.009724
15,0.5148,1.2071,446958480,0.009704
16,0.5352,0.9315,446958480,0.009685
17,0.5154,0.9136,446958480,0.009665
18,0.5417,0.9713,446958480,0.009646
19,0.5850,0.9070,446958480,0.009627
20,0.5698,0.8180,446958480,0.009608
21,0.5925,0.8605,446958480,0.009588
22,0.5653,0.8468,446958480,0.009569
23,0.6130,0.8133,446958480,0.009550
24,0.6061,0.8356,446958480,0.009531
25,0.6346,0.7722,446958480,0.009512
26,0.6288,0.8082,446958480,0.009493
27,0.6385,0.6799,446958480,0.009474
28,0.6487,0.7550,446958480,0.009455
29,0.6552,0.6527,446958480,0.009436
30,0.6504,0.8283,446958480,0.009417
31,0.6450,0.6581,446958480,0.009398
32,0.6395,0.6302,446958480,0.009379
33,0.6060,0.6596,446958480,0.009361
34,0.6804,0.6632,446958480,0.009342
35,0.6797,0.5830,446958480,0.009323
36,0.6710,0.5961,446958480,0.009305
37,0.6903,0.5566,446958480,0.009286
38,0.6809,0.5567,446958480,0.009267
39,0.6855,0.5191,446958480,0.009249
40,0.7098,0.5166,446958480,0.009230
41,0.6943,0.5074,446958480,0.009212
42,0.7143,0.5121,446958480,0.009194
43,0.6988,0.6063,446958480,0.009175
44,0.6903,0.5558,446958480,0.009157
45,0.7204,0.4854,446958480,0.009138
46,0.7043,0.5610,446958480,0.009120
47,0.7156,0.5358,446958480,0.009102
48,0.7034,0.5080,446958480,0.009084
49,0.7090,0.5101,446958480,0.009066
