round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1016,1.0378,447344080,0.010000
1,0.1000,2.4583,447344080,0.009980
2,0.1000,1.6343,447344080,0.009960
3,0.1000,6.7609,447344080,0.009940
4,0.1000,3.2849,447344080,0.009920
5,0.1001,4.7641,447344080,0.009900
6,0.0999,3.2058,447344080,0.009881
7,0.0998,1.9760,447344080,0.009861
8,0.1006,1.7289,447344080,0.009841
9,0.0988,1.8279,447344080,0.009821
10,0.1000,2.3212,447344080,0.009802
11,0.1000,2.3789,447344080,0.009782
12,0.0996,1.8725,447344080,0.009763
13,0.1085,1.5966,447344080,0.009743
14,0.1073,1.8240,447344080,0.009724
15,0.1165,2.2734,447344080,0.009704
16,0.1034,2.0489,447344080,0.009685
17,0.1083,1.8439,447344080,0.009665
18,0.1015,1.8380,447344080,0.009646
19,0.1017,1.9893,447344080,0.009627
20,0.1071,1.2906,447344080,0.009608
21,0.1149,1.5972,447344080,0.009588
22,0.1182,1.4787,447344080,0.009569
23,0.1490,1.5598,447344080,0.009550
24,0.1074,1.7423,447344080,0.009531
25,0.1108,1.5878,447344080,0.009512
26,0.1001,1.7612,447344080,0.009493
27,0.1518,1.9454,447344080,0.009474
28,0.1036,2.0044,447344080,0.009455
29,0.1724,1.7142,447344080,0.009436
30,0.1151,1.4681,447344080,0.009417
31,0.1273,1.7298,447344080,0.009398
32,0.1676,1.2179,447344080,0.009379
33,0.1270,1.2005,447344080,0.009361
34,0.1975,1.7660,447344080,0.009342
35,0.1201,1.5889,447344080,0.009323
36,0.1014,1.8064,447344080,0.009305
37,0.1121,1.2087,447344080,0.009286
38,0.0996,1.6489,447344080,0.009267
39,0.1051,1.5849,447344080,0.009249
40,0.1093,1.5312,447344080,0.009230
41,0.1063,1.2638,447344080,0.009212
42,0.1008,1.7967,447344080,0.009194
43,0.1000,1.4891,447344080,0.009175
44,0.1076,1.3526,447344080,0.009157
45,0.1706,1.3151,447344080,0.009138
46,0.1232,1.1910,447344080,0.009120
47,0.1631,1.4276,447344080,0.009102
