round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1000,1.0574,446958480,0.010000
1,0.2244,1.5677,446958480,0.009980
2,0.1604,0.8746,446958480,0.009960
3,0.1098,1.2672,446958480,0.009940
4,0.1960,0.9974,446958480,0.009920
5,0.1000,1.2975,446958480,0.009900
6,0.2418,1.1518,446958480,0.009881
7,0.2092,1.1368,446958480,0.009861
8,0.2529,0.8487,446958480,0.009841
9,0.1016,0.7485,446958480,0.009821
10,0.2267,0.8856,446958480,0.009802
11,0.2544,1.0372,446958480,0.009782
12,0.2239,0.6814,446958480,0.009763
13,0.1495,0.8436,446958480,0.009743
14,0.2148,0.9611,446958480,0.009724
15,0.1861,0.9436,446958480,0.009704
16,0.2656,0.8994,446958480,0.009685
17,0.2723,0.8259,446958480,0.009665
18,0.2103,1.2285,446958480,0.009646
19,0.2416,0.7542,446958480,0.009627
20,0.2424,0.7119,446958480,0.009608
21,0.3302,0.7796,446958480,0.009588
22,0.1322,0.7680,446958480,0.009569
23,0.2989,0.5119,446958480,0.009550
24,0.3346,0.7504,446958480,0.009531
25,0.3545,0.6522,446958480,0.009512
26,0.2148,0.9091,446958480,0.009493
27,0.2573,1.1416,446958480,0.009474
28,0.3703,1.3894,446958480,0.009455
29,0.3139,0.7230,446958480,0.009436
30,0.2520,0.6390,446958480,0.009417
31,0.2517,0.8333,446958480,0.009398
32,0.3494,0.5535,446958480,0.009379
33,0.3982,0.5120,446958480,0.009361
34,0.3226,0.6315,446958480,0.009342
35,0.2999,0.7078,446958480,0.009323
36,0.2468,0.8181,446958480,0.009305
37,0.2365,0.5046,446958480,0.009286
38,0.4379,0.9017,446958480,0.009267
39,0.2536,0.8109,446958480,0.009249
40,0.4670,0.7087,446958480,0.009230
41,0.3538,0.5949,446958480,0.009212
42,0.4225,0.7030,446958480,0.009194
43,0.3883,0.8522,446958480,0.009175
44,0.3019,0.7501,446958480,0.009157
45,0.3295,0.7676,446958480,0.009138
46,0.4160,0.7826,446958480,0.009120
47,0.3758,0.7860,446958480,0.009102
48,0.4405,0.5818,446958480,0.009084
49,0.3065,0.5996,446958480,0.009066
50,0.3365,0.6632,446958480,0.009047
51,0.3610,0.6627,446958480,0.009029
52,0.3612,0.7951,446958480,0.009011
53,0.3370,0.6415,446958480,0.008993
54,0.1978,0.8532,446958480,0.008975
55,0.5147,0.5913,446958480,0.008957
56,0.2174,0.3543,446958480,0.008939
57,0.4272,0.9094,446958480,0.008922
58,0.4660,0.6316,446958480,0.008904
59,0.4714,0.4861,446958480,0.008886
60,0.4099,0.5263,446958480,0.008868
61,0.5143,1.1042,446958480,0.008850
62,0.5053,0.4680,446958480,0.008833
63,0.3952,0.4548,446958480,0.008815
64,0.4222,0.5308,446958480,0.008797
65,0.3942,0.6097,446958480,0.008780
66,0.5080,0.5097,446958480,0.008762
67,0.5044,0.4569,446958480,0.008745
68,0.3444,0.5024,446958480,0.008727
69,0.5874,0.6330,446958480,0.008710
70,0.4157,0.5667,446958480,0.008692
71,0.5131,0.7189,446958480,0.008675
72,0.4080,0.6508,446958480,0.008658
73,0.5340,0.8259,446958480,0.008640
74,0.1235,0.9934,446958480,0.008623
75,0.5051,0.4748,446958480,0.008606
76,0.3890,0.7807,446958480,0.008589
77,0.4990,1.1919,446958480,0.008571
78,0.5178,0.5839,446958480,0.008554
79,0.3277,0.5155,446958480,0.008537
80,0.5503,0.6459,446958480,0.008520
81,0.4507,0.5851,446958480,0.008503
82,0.4692,0.6615,446958480,0.008486
83,0.4424,0.8346,446958480,0.008469
84,0.4567,0.5976,446958480,0.008452
85,0.5148,0.5524,446958480,0.008435
86,0.5046,0.5663,446958480,0.008418
87,0.4913,1.1894,446958480,0.008402
88,0.4046,0.6193,446958480,0.008385
89,0.5070,0.6800,446958480,0.008368
90,0.4373,1.0160,446958480,0.008351
91,0.4688,0.5350,446958480,0.008334
92,0.5624,0.6470,446958480,0.008318
93,0.5013,0.6881,446958480,0.008301
94,0.3775,0.5130,446958480,0.008285
95,0.2336,1.7956,446958480,0.008268
96,0.4984,0.7077,446958480,0.008251
97,0.5254,0.5131,446958480,0.008235
98,0.5020,0.6207,446958480,0.008219
99,0.5638,0.4174,446958480,0.008202
100,0.5152,0.7714,446958480,0.008186
101,0.5525,0.4456,446958480,0.008169
102,0.3705,0.6177,446958480,0.008153
103,0.4885,0.6804,446958480,0.008137
104,0.3700,0.7509,446958480,0.008120
105,0.4518,0.8333,446958480,0.008104
106,0.5041,0.7109,446958480,0.008088
107,0.5230,0.5658,446958480,0.008072
108,0.5890,0.5565,446958480,0.008056
109,0.5862,0.3798,446958480,0.008039
110,0.5709,0.5293,446958480,0.008023
111,0.5263,0.6055,446958480,0.008007
112,0.5818,0.5402,446958480,0.007991
113,0.4383,0.5544,446958480,0.007975
114,0.4240,0.7849,446958480,0.007959
115,0.5572,0.3953,446958480,0.007944
116,0.5678,0.4255,446958480,0.007928
117,0.5921,0.9249,446958480,0.007912
118,0.6703,1.1988,446958480,0.007896
119,0.4733,0.5068,446958480,0.007880
120,0.4225,0.4762,446958480,0.007864
121,0.4847,0.9062,446958480,0.007849
122,0.4770,1.0600,446958480,0.007833
123,0.4798,0.5173,446958480,0.007817
124,0.5418,0.6634,446958480,0.007802
125,0.5540,0.6810,446958480,0.007786
126,0.3881,0.6615,446958480,0.007770
127,0.5249,0.6429,446958480,0.007755
128,0.6755,0.5511,446958480,0.007739
129,0.5837,0.4021,446958480,0.007724
130,0.5292,0.6516,446958480,0.007709
131,0.5440,0.8097,446958480,0.007693
132,0.6315,0.5518,446958480,0.007678
133,0.5126,0.4785,446958480,0.007662
134,0.5407,0.7257,446958480,0.007647
135,0.3779,0.6559,446958480,0.007632
136,0.4962,0.4993,446958480,0.007616
137,0.4421,1.1183,446958480,0.007601
138,0.6602,0.5422,446958480,0.007586
139,0.6134,0.4673,446958480,0.007571
140,0.5265,0.4590,446958480,0.007556
141,0.5411,0.3590,446958480,0.007541
142,0.3270,0.5579,446958480,0.007526
143,0.5071,0.3804,446958480,0.007510
144,0.4449,1.5091,446958480,0.007495
145,0.5611,0.8846,446958480,0.007480
146,0.5420,0.9553,446958480,0.007466
147,0.4172,0.6514,446958480,0.007451
148,0.5557,0.7099,446958480,0.007436
149,0.5334,0.6723,446958480,0.007421
150,0.4552,0.6749,446958480,0.007406
151,0.5169,0.6328,446958480,0.007391
152,0.5422,0.3235,446958480,0.007376
153,0.4407,0.7222,446958480,0.007362
154,0.5860,0.3610,446958480,0.007347
155,0.6157,0.4759,446958480,0.007332
156,0.6500,0.2954,446958480,0.007318
157,0.5466,0.3219,446958480,0.007303
158,0.6753,0.4384,446958480,0.007288
159,0.5808,0.5712,446958480,0.007274
160,0.5050,0.3565,446958480,0.007259
161,0.5347,0.3753,446958480,0.007245
162,0.6140,0.6846,446958480,0.007230
163,0.5569,0.4380,446958480,0.007216
164,0.4921,0.5971,446958480,0.007201
165,0.6000,0.4531,446958480,0.007187
166,0.5482,0.4719,446958480,0.007172
167,0.5716,0.4826,446958480,0.007158
168,0.6717,1.0041,446958480,0.007144
169,0.6700,0.5424,446958480,0.007130
170,0.4751,0.4072,446958480,0.007115
171,0.5927,0.5393,446958480,0.007101
172,0.6167,0.3133,446958480,0.007087
173,0.6171,0.5454,446958480,0.007073
174,0.6217,0.4978,446958480,0.007059
175,0.5326,0.5041,446958480,0.007044
176,0.4469,0.6204,446958480,0.007030
177,0.6008,0.5479,446958480,0.007016
178,0.6057,0.5287,446958480,0.007002
179,0.6385,0.6462,446958480,0.006988
180,0.6042,0.4969,446958480,0.006974
181,0.5185,0.3170,446958480,0.006960
182,0.7559,0.4640,446958480,0.006946
183,0.6681,0.4340,446958480,0.006932
184,0.6419,0.5918,446958480,0.006919
185,0.6408,0.3500,446958480,0.006905
186,0.5270,0.4324,446958480,0.006891
187,0.6157,0.3728,446958480,0.006877
188,0.7073,0.3337,446958480,0.006863
189,0.5530,0.3787,446958480,0.006850
190,0.5553,0.6619,446958480,0.006836
191,0.6709,0.3519,446958480,0.006822
192,0.5259,0.5507,446958480,0.006809
193,0.6701,0.4304,446958480,0.006795
194,0.5971,0.3745,446958480,0.006781
195,0.6942,0.4630,446958480,0.006768
196,0.6892,0.2440,446958480,0.006754
197,0.6508,0.3130,446958480,0.006741
198,0.6531,0.2879,446958480,0.006727
199,0.7136,0.4430,446958480,0.006714
200,0.7282,0.4220,446958480,0.006701
201,0.7206,0.3282,446958480,0.006687
202,0.6468,0.3585,446958480,0.006674
203,0.5733,0.6575,446958480,0.006660
204,0.5393,0.2610,446958480,0.006647
205,0.6823,0.4014,446958480,0.006634
206,0.6250,0.4326,446958480,0.006621
207,0.4354,0.3726,446958480,0.006607
208,0.6838,0.3726,446958480,0.006594
209,0.7065,0.4424,446958480,0.006581
210,0.6372,0.3243,446958480,0.006568
211,0.6715,0.3149,446958480,0.006555
212,0.7176,0.2945,446958480,0.006541
213,0.6779,0.3185,446958480,0.006528
214,0.6559,0.2825,446958480,0.006515
215,0.7383,0.4227,446958480,0.006502
216,0.7558,0.2936,446958480,0.006489
217,0.6993,0.3441,446958480,0.006476
218,0.6944,0.1834,446958480,0.006463
219,0.6423,0.2479,446958480,0.006450
220,0.6735,0.2611,446958480,0.006438
221,0.6404,0.4242,446958480,0.006425
222,0.6912,0.3535,446958480,0.006412
223,0.4626,0.1970,446958480,0.006399
224,0.5518,0.4689,446958480,0.006386
225,0.6692,0.1862,446958480,0.006373
226,0.6834,0.3606,446958480,0.006361
227,0.6622,0.2491,446958480,0.006348
228,0.6577,0.3983,446958480,0.006335
229,0.5907,0.2832,446958480,0.006323
230,0.6501,0.2563,446958480,0.006310
231,0.5444,0.5328,446958480,0.006297
232,0.6350,0.5032,446958480,0.006285
233,0.6960,0.1966,446958480,0.006272
234,0.6838,0.3180,446958480,0.006260
235,0.5082,0.2925,446958480,0.006247
236,0.6537,0.3779,446958480,0.006235
237,0.3793,0.4199,446958480,0.006222
238,0.6307,0.5047,446958480,0.006210
239,0.5313,0.3489,446958480,0.006197
240,0.6110,0.5703,446958480,0.006185
241,0.5898,0.5100,446958480,0.006172
242,0.6465,0.3336,446958480,0.006160
243,0.6827,0.3808,446958480,0.006148
244,0.5575,0.4139,446958480,0.006136
245,0.6480,0.3369,446958480,0.006123
246,0.7186,0.3014,446958480,0.006111
247,0.6181,0.3447,446958480,0.006099
248,0.7381,0.4804,446958480,0.006087
249,0.6608,0.2515,446958480,0.006074
250,0.6008,0.4821,446958480,0.006062
251,0.6620,0.4386,446958480,0.006050
252,0.7033,0.3652,446958480,0.006038
253,0.7075,0.3472,446958480,0.006026
254,0.6850,0.2399,446958480,0.006014
255,0.7709,0.4383,446958480,0.006002
256,0.7274,0.2295,446958480,0.005990
257,0.5997,0.4506,446958480,0.005978
258,0.7731,0.3850,446958480,0.005966
259,0.7145,0.4206,446958480,0.005954
260,0.7674,0.3382,446958480,0.005942
261,0.6962,0.3291,446958480,0.005930
262,0.6305,0.1406,446958480,0.005918
263,0.7330,0.2948,446958480,0.005907
264,0.6897,0.2060,446958480,0.005895
265,0.7318,0.4851,446958480,0.005883
266,0.6715,0.3000,446958480,0.005871
267,0.6705,0.1959,446958480,0.005859
268,0.7549,0.1876,446958480,0.005848
269,0.7118,0.1728,446958480,0.005836
270,0.7034,0.2680,446958480,0.005824
271,0.6681,0.2594,446958480,0.005813
272,0.6465,0.3709,446958480,0.005801
273,0.6648,0.4944,446958480,0.005789
