round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1472,1.0360,446958480,0.010000
1,0.1065,1.0956,446958480,0.009980
2,0.1875,0.8120,446958480,0.009960
3,0.1767,0.9720,446958480,0.009940
4,0.1923,0.8606,446958480,0.009920
5,0.2004,0.8970,446958480,0.009900
6,0.1697,0.7885,446958480,0.009881
7,0.2278,0.8396,446958480,0.009861
8,0.2718,0.7287,446958480,0.009841
9,0.2266,0.7155,446958480,0.009821
10,0.2367,0.7365,446958480,0.009802
11,0.2454,0.9172,446958480,0.009782
12,0.2317,0.5841,446958480,0.009763
13,0.2589,0.6960,446958480,0.009743
14,0.2462,0.6980,446958480,0.009724
15,0.2055,0.8553,446958480,0.009704
16,0.2945,0.7555,446958480,0.009685
17,0.3344,0.7855,446958480,0.009665
18,0.2795,0.7958,446958480,0.009646
19,0.2796,0.7585,446958480,0.009627
20,0.3503,0.5450,446958480,0.009608
21,0.3384,0.6802,446958480,0.009588
22,0.2925,0.5594,446958480,0.009569
23,0.3333,0.4784,446958480,0.009550
24,0.3261,0.6391,446958480,0.009531
25,0.3734,0.6394,446958480,0.009512
26,0.3440,0.6661,446958480,0.009493
27,0.3733,0.5488,446958480,0.009474
28,0.3653,0.6282,446958480,0.009455
29,0.3902,0.5933,446958480,0.009436
30,0.2695,0.4988,446958480,0.009417
31,0.3519,0.5678,446958480,0.009398
32,0.3649,0.4248,446958480,0.009379
33,0.3628,0.4732,446958480,0.009361
34,0.3593,0.6292,446958480,0.009342
35,0.3845,0.5139,446958480,0.009323
36,0.2892,0.5343,446958480,0.009305
37,0.3843,0.4241,446958480,0.009286
38,0.4084,0.6048,446958480,0.009267
39,0.3107,0.5129,446958480,0.009249
40,0.3927,0.5653,446958480,0.009230
41,0.4006,0.4481,446958480,0.009212
42,0.4083,0.5521,446958480,0.009194
43,0.5049,0.6346,446958480,0.009175
44,0.3481,0.4555,446958480,0.009157
45,0.4334,0.4064,446958480,0.009138
46,0.4439,0.4147,446958480,0.009120
47,0.3832,0.5140,446958480,0.009102
48,0.4413,0.5328,446958480,0.009084
49,0.3886,0.4647,446958480,0.009066
50,0.4694,0.4796,446958480,0.009047
51,0.4917,0.4821,446958480,0.009029
52,0.4238,0.5033,446958480,0.009011
53,0.3558,0.5180,446958480,0.008993
54,0.4139,0.5176,446958480,0.008975
55,0.5201,0.4634,446958480,0.008957
56,0.5313,0.2639,446958480,0.008939
57,0.4580,0.5351,446958480,0.008922
58,0.4969,0.3819,446958480,0.008904
59,0.4736,0.4239,446958480,0.008886
60,0.5172,0.3792,446958480,0.008868
61,0.5622,0.5346,446958480,0.008850
62,0.5441,0.3595,446958480,0.008833
63,0.4735,0.3970,446958480,0.008815
64,0.4890,0.4116,446958480,0.008797
65,0.4754,0.3981,446958480,0.008780
66,0.4433,0.3324,446958480,0.008762
67,0.4950,0.2977,446958480,0.008745
68,0.4242,0.3555,446958480,0.008727
69,0.5333,0.4052,446958480,0.008710
70,0.5355,0.3696,446958480,0.008692
