round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
52,0.7274,0.4253,446958480,0.009011,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
53,0.7278,0.5337,446958480,0.008993,4,4,2,0,0,1.0549,1.2876,0,stab,1,1
54,0.7289,0.5159,446958480,0.008975,0,4,1,0,5,0.9433,1.2876,4,interp1,1,1
55,0.7325,0.4863,446958480,0.008957,0,4,0,0,6,0.6730,1.2876,4,interp1,1,1
56,0.7250,0.4313,446958480,0.008939,1,8,0,0,1,0.6390,1.2876,1,used,1,1
57,0.7384,0.4694,446958480,0.008922,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
58,0.7402,0.3979,446958480,0.008904,4,3,2,0,1,1.2799,1.2876,0,stab,1,1
59,0.7405,0.4610,446958480,0.008886,0,7,0,2,1,0.8018,1.2876,1,used,1,1
60,0.7532,0.4135,446958480,0.008868,1,1,1,6,1,1.2275,1.2876,3,interp0,1,1
61,0.7623,0.4637,446958480,0.008850,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
62,0.7493,0.4196,446958480,0.008833,4,2,2,2,0,1.3322,1.2876,0,stab,1,0
63,0.7256,0.3990,446958480,0.008815,1,1,4,3,1,1.4185,1.2876,2,topk,1,0
64,0.7626,0.3695,446958480,0.008797,0,1,0,7,2,0.8018,1.2876,3,interp0,1,1
65,0.7609,0.3601,446958480,0.008780,0,1,7,1,1,0.9404,1.2876,2,topk,1,1
66,0.7557,0.4130,446958480,0.008762,1,0,1,8,0,0.6390,1.2876,3,interp0,1,1
67,0.7455,0.3937,446958480,0.008745,2,3,5,0,0,1.0297,1.2876,2,topk,1,1
68,0.7639,0.3631,446958480,0.008727,2,4,1,2,1,1.4708,1.2876,1,used,1,0
69,0.7368,0.3806,446958480,0.008710,7,2,0,1,0,0.8018,1.2876,0,stab,1,1
70,0.7688,0.4018,446958480,0.008692,1,0,9,0,0,0.3251,1.2876,2,topk,1,1
71,0.7689,0.4426,446958480,0.008675,0,4,1,0,5,0.9433,1.2876,4,interp1,1,1
72,0.7753,0.3696,446958480,0.008658,6,2,0,2,0,0.9503,1.2876,0,stab,1,1
73,0.7793,0.4112,446958480,0.008640,0,1,2,1,6,1.0889,1.2876,4,interp1,1,1
74,0.7832,0.3628,446958480,0.008623,1,1,2,0,6,1.0889,1.2876,4,interp1,1,1
75,0.7770,0.3567,446958480,0.008606,1,5,2,0,2,1.2206,1.2876,1,used,1,1
76,0.7772,0.4038,446958480,0.008589,0,0,1,0,9,0.3251,1.2876,4,interp1,1,1
77,0.7756,0.3700,446958480,0.008571,0,1,2,0,7,0.8018,1.2876,4,interp1,1,1
78,0.7756,0.3705,446958480,0.008554,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
79,0.7742,0.4048,446958480,0.008537,3,3,4,0,0,1.0889,1.2876,2,topk,1,1
80,0.7717,0.3514,446958480,0.008520,3,1,2,1,3,1.5048,1.2876,0,stab,1,0
81,0.7714,0.3744,446958480,0.008503,0,1,2,5,2,1.2206,1.2876,3,interp0,1,1
82,0.7956,0.3030,446958480,0.008486,3,4,3,0,0,1.0889,1.2876,1,used,1,1
83,0.7818,0.3987,446958480,0.008469,0,2,6,0,2,0.9503,1.2876,2,topk,1,1
84,0.7797,0.3450,446958480,0.008452,0,0,2,7,1,0.8018,1.2876,3,interp0,1,1
85,0.7905,0.3268,446958480,0.008435,0,3,2,2,3,1.3662,1.2876,1,used,1,0
86,0.7965,0.3276,446958480,0.008418,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
87,0.7956,0.3702,446958480,0.008402,0,0,2,6,2,0.9503,1.2876,3,interp0,1,1
88,0.7950,0.3179,446958480,0.008385,0,2,4,3,1,1.2799,1.2876,2,topk,1,1
89,0.7693,0.3090,446958480,0.008368,0,2,3,1,4,1.2799,1.2876,4,interp1,1,1
90,0.7838,0.2991,446958480,0.008351,0,6,0,4,0,0.6730,1.2876,1,used,1,1
91,0.8085,0.3422,446958480,0.008334,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
92,0.7791,0.3053,446958480,0.008318,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
93,0.7961,0.2590,446958480,0.008301,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
94,0.8065,0.3018,446958480,0.008285,1,5,4,0,0,0.9433,1.2876,1,used,1,1
95,0.7877,0.3096,446958480,0.008268,0,6,0,4,0,0.6730,1.2876,1,used,1,1
96,0.7882,0.2878,446958480,0.008251,2,1,5,0,2,1.2206,1.2876,2,topk,1,1
97,0.7954,0.2733,446958480,0.008235,0,6,1,0,3,0.8979,1.2876,1,used,1,1
98,0.8142,0.2807,446958480,0.008219,1,0,8,0,1,0.6390,1.2876,2,topk,1,1
99,0.8119,0.3164,446958480,0.008202,0,4,4,0,2,1.0549,1.2876,1,used,1,1
100,0.8030,0.2925,446958480,0.008186,1,0,4,5,0,0.9433,1.2876,3,interp0,1,1
101,0.8072,0.2823,446958480,0.008169,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
102,0.8103,0.2801,446958480,0.008153,1,0,7,0,2,0.8018,1.2876,2,topk,1,1
103,0.8105,0.2672,446958480,0.008137,0,7,3,0,0,0.6109,1.2876,1,used,1,1
104,0.8169,0.2484,446958480,0.008120,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
105,0.8097,0.2724,446958480,0.008104,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
106,0.8058,0.3186,446958480,0.008088,1,0,5,2,2,1.2206,1.2876,2,topk,1,1
107,0.8049,0.2708,446958480,0.008072,0,2,2,4,2,1.3322,1.2876,3,interp0,1,0
108,0.8168,0.2867,446958480,0.008056,0,1,3,1,5,1.1683,1.2876,4,interp1,1,1
109,0.8148,0.2557,446958480,0.008039,0,1,3,1,5,1.1683,1.2876,4,interp1,1,1
110,0.8050,0.2932,446958480,0.008023,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
111,0.8169,0.2492,446958480,0.008007,0,6,3,0,1,0.8979,1.2876,1,used,1,1
112,0.8098,0.2592,446958480,0.007991,0,5,2,1,2,1.2206,1.2876,1,used,1,1
113,0.8174,0.2516,446958480,0.007975,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
114,0.8207,0.2433,446958480,0.007959,0,2,1,3,4,1.2799,1.2876,4,interp1,1,1
115,0.8218,0.2292,446958480,0.007944,0,5,2,1,2,1.2206,1.2876,1,used,1,1
116,0.8182,0.2349,446958480,0.007928,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
117,0.8175,0.2580,446958480,0.007912,1,3,2,1,3,1.5048,1.2876,1,used,1,0
118,0.8226,0.2788,446958480,0.007896,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
119,0.8014,0.2882,446958480,0.007880,1,0,3,4,2,1.2799,1.2876,3,interp0,1,1
120,0.8079,0.2803,446958480,0.007864,0,0,1,6,3,0.8979,1.2876,3,interp0,1,1
121,0.8057,0.2490,446958480,0.007849,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
122,0.8294,0.2590,446958480,0.007833,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
123,0.8245,0.2286,446958480,0.007817,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
124,0.8144,0.2524,446958480,0.007802,0,1,7,0,2,0.8018,1.2876,2,topk,1,1
125,0.8214,0.1999,446958480,0.007786,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
126,0.8193,0.2384,446958480,0.007770,0,0,2,1,7,0.8018,1.2876,4,interp1,1,1
127,0.8102,0.2489,446958480,0.007755,0,1,3,4,2,1.2799,1.2876,3,interp0,1,1
128,0.8052,0.2342,446958480,0.007739,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
129,0.8183,0.2718,446958480,0.007724,0,3,4,1,2,1.2799,1.2876,2,topk,1,1
130,0.8203,0.2228,446958480,0.007709,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
131,0.8098,0.1776,446958480,0.007693,0,1,7,1,1,0.9404,1.2876,2,topk,1,1
132,0.8264,0.2654,446958480,0.007678,0,3,3,2,2,1.3662,1.2876,1,used,1,0
133,0.8175,0.2314,446958480,0.007662,2,3,3,2,0,1.3662,1.2876,1,used,1,0
134,0.8357,0.2357,446958480,0.007647,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
135,0.8318,0.2406,446958480,0.007632,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
136,0.8326,0.2435,446958480,0.007616,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
137,0.8264,0.2052,446958480,0.007601,1,0,5,4,0,0.9433,1.2876,2,topk,1,1
138,0.8289,0.2040,446958480,0.007586,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
139,0.8100,0.3027,446958480,0.007571,0,0,2,5,3,1.0297,1.2876,3,interp0,1,1
140,0.8303,0.2704,446958480,0.007556,0,2,4,1,3,1.2799,1.2876,2,topk,1,1
141,0.8397,0.2286,446958480,0.007541,0,3,2,2,3,1.3662,1.2876,1,used,1,0
142,0.8284,0.1948,446958480,0.007526,0,3,2,2,3,1.3662,1.2876,1,used,1,0
143,0.8318,0.2117,446958480,0.007510,4,0,2,0,4,1.0549,1.2876,0,stab,1,1
144,0.8268,0.2008,446958480,0.007495,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
145,0.8308,0.2205,446958480,0.007480,0,1,5,3,1,1.1683,1.2876,2,topk,1,1
146,0.8353,0.2247,446958480,0.007466,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
147,0.8323,0.1896,446958480,0.007451,0,0,7,1,2,0.8018,1.2876,2,topk,1,1
148,0.8303,0.1730,446958480,0.007436,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
149,0.8275,0.2237,446958480,0.007421,0,2,2,2,4,1.3322,1.2876,4,interp1,1,0
150,0.8131,0.2050,446958480,0.007406,0,4,4,0,2,1.0549,1.2876,1,used,1,1
151,0.8277,0.2163,446958480,0.007391,0,4,2,0,4,1.0549,1.2876,1,used,1,1
152,0.8432,0.2007,446958480,0.007376,0,1,4,0,5,0.9433,1.2876,4,interp1,1,1
153,0.8434,0.2020,446958480,0.007362,2,2,5,0,1,1.2206,1.2876,2,topk,1,1
154,0.8307,0.2105,446958480,0.007347,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
155,0.8302,0.2041,446958480,0.007332,0,2,3,1,4,1.2799,1.2876,4,interp1,1,1
156,0.8393,0.1894,446958480,0.007318,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
157,0.8302,0.1866,446958480,0.007303,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
158,0.8320,0.1991,446958480,0.007288,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
159,0.8402,0.1772,446958480,0.007274,0,3,7,0,0,0.6109,1.2876,2,topk,1,1
160,0.8313,0.2059,446958480,0.007259,0,1,9,0,0,0.3251,1.2876,2,topk,1,1
161,0.8372,0.2071,446958480,0.007245,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
162,0.8376,0.1945,446958480,0.007230,0,2,3,3,2,1.3662,1.2876,2,topk,1,0
163,0.8431,0.1831,446958480,0.007216,0,3,1,5,1,1.1683,1.2876,3,interp0,1,1
164,0.8463,0.2169,446958480,0.007201,0,1,4,2,3,1.2799,1.2876,2,topk,1,1
165,0.8398,0.1753,446958480,0.007187,0,1,6,0,3,0.8979,1.2876,2,topk,1,1
166,0.8354,0.1957,446958480,0.007172,0,3,7,0,0,0.6109,1.2876,2,topk,1,1
167,0.8405,0.1619,446958480,0.007158,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
168,0.8323,0.1475,446958480,0.007144,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
169,0.8481,0.1564,446958480,0.007130,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
170,0.8377,0.1825,446958480,0.007115,0,0,2,0,8,0.5004,1.2876,4,interp1,1,1
171,0.8396,0.1666,446958480,0.007101,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
172,0.8324,0.2023,446958480,0.007087,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
173,0.8424,0.1987,446958480,0.007073,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
174,0.8416,0.1768,446958480,0.007059,0,0,1,0,9,0.3251,1.2876,4,interp1,1,1
175,0.8358,0.1933,446958480,0.007044,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
176,0.8435,0.2241,446958480,0.007030,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
177,0.8473,0.1565,446958480,0.007016,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
178,0.8508,0.1549,446958480,0.007002,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
179,0.8378,0.1449,446958480,0.006988,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
180,0.8446,0.1557,446958480,0.006974,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
181,0.8474,0.1747,446958480,0.006960,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
182,0.8377,0.1640,446958480,0.006946,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
183,0.8406,0.2080,446958480,0.006932,1,8,1,0,0,0.6390,1.2876,1,used,1,1
184,0.8460,0.1633,446958480,0.006919,0,3,4,0,3,1.0889,1.2876,2,topk,1,1
185,0.8463,0.1882,446958480,0.006905,1,0,2,2,5,1.2206,1.2876,4,interp1,1,1
186,0.8502,0.1784,446958480,0.006891,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
187,0.8618,0.1402,446958480,0.006877,0,5,3,1,1,1.1683,1.2876,1,used,1,1
188,0.8462,0.1640,446958480,0.006863,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
189,0.8479,0.1431,446958480,0.006850,0,1,6,0,3,0.8979,1.2876,2,topk,1,1
190,0.8474,0.1606,446958480,0.006836,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
191,0.8472,0.1513,446958480,0.006822,1,2,5,2,0,1.2206,1.2876,2,topk,1,1
192,0.8542,0.1800,446958480,0.006809,0,0,2,2,6,0.9503,1.2876,4,interp1,1,1
193,0.8545,0.1514,446958480,0.006795,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
194,0.8475,0.1452,446958480,0.006781,0,0,2,0,8,0.5004,1.2876,4,interp1,1,1
195,0.8519,0.1357,446958480,0.006768,0,4,3,0,3,1.0889,1.2876,1,used,1,1
196,0.8449,0.1296,446958480,0.006754,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
197,0.8494,0.1367,446958480,0.006741,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
198,0.8526,0.1694,446958480,0.006727,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
199,0.8511,0.1486,446958480,0.006714,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
200,0.8522,0.1543,446958480,0.006701,0,0,4,1,5,0.9433,1.2876,4,interp1,1,1
201,0.8535,0.1512,446958480,0.006687,0,4,3,0,3,1.0889,1.2876,1,used,1,1
202,0.8475,0.1477,446958480,0.006674,0,1,7,2,0,0.8018,1.2876,2,topk,1,1
203,0.8446,0.1494,446958480,0.006660,0,0,1,5,4,0.9433,1.2876,3,interp0,1,1
204,0.8547,0.1570,446958480,0.006647,1,3,2,3,1,1.5048,1.2876,1,used,1,0
205,0.8496,0.1430,446958480,0.006634,1,1,2,5,1,1.3592,1.2876,3,interp0,1,0
206,0.8542,0.1455,446958480,0.006621,0,1,3,5,1,1.1683,1.2876,3,interp0,1,1
207,0.8583,0.1596,446958480,0.006607,0,0,2,1,7,0.8018,1.2876,4,interp1,1,1
208,0.8543,0.1370,446958480,0.006594,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
209,0.8559,0.1701,446958480,0.006581,1,0,3,1,5,1.1683,1.2876,4,interp1,1,1
210,0.8419,0.1526,446958480,0.006568,0,6,2,1,1,1.0889,1.2876,1,used,1,1
211,0.8595,0.1783,446958480,0.006555,0,1,4,4,1,1.1935,1.2876,2,topk,1,1
212,0.8536,0.1430,446958480,0.006541,0,4,3,2,1,1.2799,1.2876,1,used,1,1
213,0.8575,0.1362,446958480,0.006528,1,1,2,3,3,1.5048,1.2876,3,interp0,1,0
214,0.8543,0.1705,446958480,0.006515,0,1,8,1,0,0.6390,1.2876,2,topk,1,1
215,0.8569,0.1527,446958480,0.006502,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
216,0.8514,0.1466,446958480,0.006489,1,0,1,4,4,1.1935,1.2876,3,interp0,1,1
217,0.8532,0.1650,446958480,0.006476,0,3,1,1,5,1.1683,1.2876,4,interp1,1,1
218,0.8496,0.1682,446958480,0.006463,0,0,6,3,1,0.8979,1.2876,2,topk,1,1
219,0.8587,0.1395,446958480,0.006450,0,0,3,6,1,0.8979,1.2876,3,interp0,1,1
220,0.8539,0.1448,446958480,0.006438,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
221,0.8572,0.1505,446958480,0.006425,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
222,0.8400,0.1277,446958480,0.006412,0,4,4,0,2,1.0549,1.2876,1,used,1,1
223,0.8600,0.1295,446958480,0.006399,1,0,2,5,2,1.2206,1.2876,3,interp0,1,1
224,0.8580,0.1466,446958480,0.006386,0,0,2,4,4,1.0549,1.2876,3,interp0,1,1
225,0.8543,0.1339,446958480,0.006373,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
226,0.8599,0.1537,446958480,0.006361,1,0,2,2,5,1.2206,1.2876,4,interp1,1,1
227,0.8582,0.1659,446958480,0.006348,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
228,0.8571,0.1406,446958480,0.006335,0,0,4,5,1,0.9433,1.2876,3,interp0,1,1
229,0.8560,0.1120,446958480,0.006323,0,1,3,5,1,1.1683,1.2876,3,interp0,1,1
230,0.8594,0.1620,446958480,0.006310,0,7,2,1,0,0.8018,1.2876,1,used,1,1
231,0.8534,0.1229,446958480,0.006297,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
232,0.8625,0.1245,446958480,0.006285,0,4,3,0,3,1.0889,1.2876,1,used,1,1
233,0.8629,0.1295,446958480,0.006272,0,2,4,0,4,1.0549,1.2876,2,topk,1,1
234,0.8538,0.1550,446958480,0.006260,1,1,5,3,0,1.1683,1.2876,2,topk,1,1
235,0.8614,0.1189,446958480,0.006247,0,1,8,1,0,0.6390,1.2876,2,topk,1,1
236,0.8605,0.1546,446958480,0.006235,0,3,2,3,2,1.3662,1.2876,1,used,1,0
237,0.8665,0.1655,446958480,0.006222,0,2,3,1,4,1.2799,1.2876,4,interp1,1,1
238,0.8609,0.1520,446958480,0.006210,1,5,4,0,0,0.9433,1.2876,1,used,1,1
239,0.8637,0.1429,446958480,0.006197,3,2,3,2,0,1.3662,1.2876,0,stab,1,0
240,0.8484,0.1204,446958480,0.006185,1,1,5,2,1,1.3592,1.2876,2,topk,1,0
241,0.8654,0.1200,446958480,0.006172,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
242,0.8654,0.1246,446958480,0.006160,0,1,4,4,1,1.1935,1.2876,2,topk,1,1
243,0.8611,0.1053,446958480,0.006148,1,2,1,0,6,1.0889,1.2876,4,interp1,1,1
244,0.8676,0.1066,446958480,0.006136,0,3,6,0,1,0.8979,1.2876,2,topk,1,1
245,0.8550,0.1287,446958480,0.006123,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
246,0.8560,0.1207,446958480,0.006111,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
247,0.8556,0.1457,446958480,0.006099,0,0,3,1,6,0.8979,1.2876,4,interp1,1,1
248,0.8686,0.1110,446958480,0.006087,0,4,3,3,0,1.0889,1.2876,1,used,1,1
249,0.8519,0.1411,446958480,0.006074,0,0,3,2,5,1.0297,1.2876,4,interp1,1,1
250,0.8650,0.0990,446958480,0.006062,0,3,2,2,3,1.3662,1.2876,1,used,1,0
251,0.8576,0.1410,446958480,0.006050,0,0,2,4,4,1.0549,1.2876,3,interp0,1,1
252,0.8591,0.1216,446958480,0.006038,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
253,0.8557,0.1330,446958480,0.006026,0,0,3,5,2,1.0297,1.2876,3,interp0,1,1
254,0.8630,0.1135,446958480,0.006014,0,1,2,7,0,0.8018,1.2876,3,interp0,1,1
255,0.8697,0.1017,446958480,0.006002,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
256,0.8589,0.1326,446958480,0.005990,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
257,0.8586,0.1622,446958480,0.005978,0,2,6,0,2,0.9503,1.2876,2,topk,1,1
258,0.8612,0.1307,446958480,0.005966,1,4,1,0,4,1.1935,1.2876,1,used,1,1
259,0.8648,0.1053,446958480,0.005954,1,1,3,5,0,1.1683,1.2876,3,interp0,1,1
260,0.8585,0.1091,446958480,0.005942,0,0,4,1,5,0.9433,1.2876,4,interp1,1,1
261,0.8730,0.1041,446958480,0.005930,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
262,0.8711,0.0960,446958480,0.005918,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
263,0.8405,0.1450,446958480,0.005907,0,0,8,0,2,0.5004,1.2876,2,topk,1,1
264,0.8641,0.1302,446958480,0.005895,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
265,0.8652,0.1235,446958480,0.005883,9,0,1,0,0,0.3251,1.2876,0,stab,1,1
266,0.8601,0.1271,446958480,0.005871,0,2,7,0,1,0.8018,1.2876,2,topk,1,1
267,0.8657,0.1234,446958480,0.005859,0,1,3,4,2,1.2799,1.2876,3,interp0,1,1
268,0.8725,0.1209,446958480,0.005848,0,1,5,4,0,0.9433,1.2876,2,topk,1,1
269,0.8573,0.1308,446958480,0.005836,0,4,4,2,0,1.0549,1.2876,1,used,1,1
270,0.8693,0.1234,446958480,0.005824,2,2,6,0,0,0.9503,1.2876,2,topk,1,1
271,0.8741,0.1099,446958480,0.005813,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
272,0.8618,0.1463,446958480,0.005801,0,2,1,7,0,0.8018,1.2876,3,interp0,1,1
273,0.8585,0.1223,446958480,0.005789,0,1,8,1,0,0.6390,1.2876,2,topk,1,1
274,0.8612,0.1177,446958480,0.005778,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
