round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1808,1.0570,446958480,0.010000
1,0.1050,1.9508,446958480,0.009980
2,0.1781,0.9582,446958480,0.009960
3,0.1715,1.3118,446958480,0.009940
4,0.1866,1.4951,446958480,0.009920
5,0.1212,1.0882,446958480,0.009900
6,0.1746,1.2529,446958480,0.009881
7,0.2293,1.1286,446958480,0.009861
8,0.2638,0.8455,446958480,0.009841
9,0.2281,0.8028,446958480,0.009821
10,0.2410,0.9272,446958480,0.009802
11,0.2228,1.0321,446958480,0.009782
12,0.1898,0.7077,446958480,0.009763
13,0.2233,0.9506,446958480,0.009743
14,0.2126,1.0626,446958480,0.009724
15,0.2150,0.9429,446958480,0.009704
16,0.2168,0.9677,446958480,0.009685
17,0.3291,0.8784,446958480,0.009665
18,0.2113,2.2142,446958480,0.009646
19,0.2581,1.3331,446958480,0.009627
20,0.1998,1.1076,446958480,0.009608
21,0.3505,0.9707,446958480,0.009588
22,0.2171,1.3579,446958480,0.009569
23,0.3082,0.6036,446958480,0.009550
24,0.2667,0.8628,446958480,0.009531
25,0.3912,0.7555,446958480,0.009512
26,0.3076,0.8024,446958480,0.009493
27,0.3605,1.0345,446958480,0.009474
28,0.2842,1.6124,446958480,0.009455
29,0.3467,1.1519,446958480,0.009436
30,0.3011,0.7066,446958480,0.009417
31,0.3352,0.8841,446958480,0.009398
32,0.4305,0.6209,446958480,0.009379
33,0.3575,0.6732,446958480,0.009361
34,0.3830,0.7293,446958480,0.009342
35,0.2486,0.8248,446958480,0.009323
36,0.2655,1.0416,446958480,0.009305
37,0.2860,0.5911,446958480,0.009286
38,0.4312,0.9275,446958480,0.009267
39,0.3051,0.7305,446958480,0.009249
40,0.2969,0.7584,446958480,0.009230
41,0.3106,0.6785,446958480,0.009212
42,0.3572,0.7660,446958480,0.009194
43,0.4060,0.9772,446958480,0.009175
44,0.3528,0.6188,446958480,0.009157
45,0.2778,0.8566,446958480,0.009138
46,0.3023,0.8272,446958480,0.009120
47,0.3897,0.6442,446958480,0.009102
48,0.4364,0.7326,446958480,0.009084
49,0.4199,0.7235,446958480,0.009066
50,0.4465,0.6950,446958480,0.009047
51,0.4716,0.8339,446958480,0.009029
52,0.4262,0.8026,446958480,0.009011
53,0.3362,0.6921,446958480,0.008993
54,0.3181,0.8029,446958480,0.008975
55,0.4844,0.9322,446958480,0.008957
56,0.4760,0.3942,446958480,0.008939
57,0.4924,0.8029,446958480,0.008922
58,0.4595,0.7131,446958480,0.008904
59,0.4774,0.4786,446958480,0.008886
60,0.5247,0.5178,446958480,0.008868
61,0.4744,0.8084,446958480,0.008850
62,0.5417,0.6083,446958480,0.008833
63,0.5183,0.6197,446958480,0.008815
64,0.5438,0.6536,446958480,0.008797
65,0.4716,0.5985,446958480,0.008780
66,0.4252,0.4898,446958480,0.008762
67,0.4681,0.4472,446958480,0.008745
68,0.3953,0.7018,446958480,0.008727
69,0.4671,0.9667,446958480,0.008710
70,0.4341,0.9004,446958480,0.008692
71,0.3500,0.9462,446958480,0.008675
72,0.5280,0.7482,446958480,0.008658
73,0.5174,0.8760,446958480,0.008640
74,0.2661,1.1707,446958480,0.008623
75,0.5646,0.6718,446958480,0.008606
76,0.3422,0.7194,446958480,0.008589
77,0.5134,1.0226,446958480,0.008571
78,0.5704,0.6905,446958480,0.008554
79,0.4661,0.5757,446958480,0.008537
80,0.5472,0.7797,446958480,0.008520
81,0.5436,0.6276,446958480,0.008503
82,0.5694,0.5943,446958480,0.008486
83,0.5492,1.0736,446958480,0.008469
84,0.6324,0.4703,446958480,0.008452
85,0.6309,0.4476,446958480,0.008435
86,0.5678,0.4379,446958480,0.008418
87,0.4782,0.5959,446958480,0.008402
88,0.3694,0.6908,446958480,0.008385
89,0.6014,0.7654,446958480,0.008368
90,0.5274,0.9807,446958480,0.008351
91,0.4386,0.9926,446958480,0.008334
92,0.4636,0.6304,446958480,0.008318
93,0.4853,0.8577,446958480,0.008301
94,0.3787,0.5126,446958480,0.008285
95,0.3563,1.8775,446958480,0.008268
96,0.4888,0.8140,446958480,0.008251
97,0.5048,0.8000,446958480,0.008235
98,0.6716,0.6284,446958480,0.008219
99,0.6225,0.3964,446958480,0.008202
100,0.5805,0.8858,446958480,0.008186
101,0.6373,0.5146,446958480,0.008169
102,0.5439,0.6718,446958480,0.008153
103,0.4783,0.6074,446958480,0.008137
104,0.3510,0.8867,446958480,0.008120
105,0.5390,0.7673,446958480,0.008104
106,0.5029,0.5453,446958480,0.008088
107,0.5703,0.4746,446958480,0.008072
108,0.6092,0.4988,446958480,0.008056
109,0.6504,0.4346,446958480,0.008039
110,0.6244,0.5995,446958480,0.008023
111,0.6576,0.6136,446958480,0.008007
112,0.6268,0.5560,446958480,0.007991
113,0.5329,0.4012,446958480,0.007975
114,0.6061,0.7465,446958480,0.007959
115,0.6037,0.4301,446958480,0.007944
116,0.4102,0.4369,446958480,0.007928
117,0.5234,0.9111,446958480,0.007912
118,0.6926,0.9381,446958480,0.007896
119,0.4502,0.4852,446958480,0.007880
120,0.5272,0.4148,446958480,0.007864
121,0.5425,1.2937,446958480,0.007849
122,0.5090,1.0213,446958480,0.007833
123,0.5899,0.5057,446958480,0.007817
124,0.4945,0.7181,446958480,0.007802
125,0.5220,1.0532,446958480,0.007786
126,0.5526,0.5882,446958480,0.007770
127,0.6017,0.7499,446958480,0.007755
128,0.6275,0.5661,446958480,0.007739
129,0.6222,0.4066,446958480,0.007724
130,0.5308,0.7779,446958480,0.007709
131,0.6023,0.7333,446958480,0.007693
132,0.6212,0.5439,446958480,0.007678
133,0.5486,0.4331,446958480,0.007662
134,0.5573,0.5044,446958480,0.007647
135,0.6111,0.6865,446958480,0.007632
136,0.6194,0.3838,446958480,0.007616
137,0.5547,0.9262,446958480,0.007601
138,0.7018,0.5279,446958480,0.007586
139,0.7416,0.4486,446958480,0.007571
140,0.6538,0.3206,446958480,0.007556
141,0.6054,0.2486,446958480,0.007541
142,0.7044,0.3339,446958480,0.007526
143,0.5887,0.2663,446958480,0.007510
144,0.7091,0.5635,446958480,0.007495
145,0.6747,0.3984,446958480,0.007480
146,0.6880,0.7837,446958480,0.007466
147,0.5926,0.3736,446958480,0.007451
148,0.6553,0.5355,446958480,0.007436
149,0.7127,0.7605,446958480,0.007421
150,0.7376,0.4208,446958480,0.007406
151,0.6894,0.3287,446958480,0.007391
152,0.6490,0.2518,446958480,0.007376
153,0.6521,0.5259,446958480,0.007362
154,0.6641,0.3170,446958480,0.007347
155,0.7494,0.3731,446958480,0.007332
156,0.7556,0.2561,446958480,0.007318
157,0.6201,0.2974,446958480,0.007303
158,0.7253,0.2796,446958480,0.007288
159,0.6352,0.5656,446958480,0.007274
160,0.6186,0.2245,446958480,0.007259
161,0.7062,0.3427,446958480,0.007245
162,0.5857,0.6167,446958480,0.007230
163,0.5609,0.5668,446958480,0.007216
164,0.6279,0.6636,446958480,0.007201
165,0.6008,0.5249,446958480,0.007187
166,0.5935,0.3976,446958480,0.007172
167,0.7547,0.4513,446958480,0.007158
168,0.7064,0.8232,446958480,0.007144
169,0.6419,0.5313,446958480,0.007130
170,0.5721,0.4225,446958480,0.007115
171,0.4267,0.5715,446958480,0.007101
172,0.6600,0.4852,446958480,0.007087
173,0.7278,0.5860,446958480,0.007073
174,0.7035,0.9954,446958480,0.007059
175,0.7405,0.4052,446958480,0.007044
176,0.6424,0.5538,446958480,0.007030
177,0.7171,0.6317,446958480,0.007016
178,0.6500,0.4814,446958480,0.007002
179,0.6958,0.6554,446958480,0.006988
180,0.6549,0.3837,446958480,0.006974
181,0.6379,0.4058,446958480,0.006960
182,0.7501,0.4935,446958480,0.006946
183,0.7270,0.3523,446958480,0.006932
184,0.6734,0.4911,446958480,0.006919
185,0.7398,0.4233,446958480,0.006905
186,0.6453,0.3481,446958480,0.006891
187,0.6191,0.2899,446958480,0.006877
188,0.7194,0.3216,446958480,0.006863
189,0.5270,0.3842,446958480,0.006850
190,0.6688,0.8078,446958480,0.006836
191,0.7290,0.3535,446958480,0.006822
192,0.5961,0.5366,446958480,0.006809
193,0.7263,0.7055,446958480,0.006795
194,0.7022,0.3261,446958480,0.006781
195,0.6875,0.4785,446958480,0.006768
196,0.6788,0.2642,446958480,0.006754
197,0.6926,0.4100,446958480,0.006741
198,0.7276,0.3054,446958480,0.006727
199,0.7577,0.4777,446958480,0.006714
200,0.7156,0.5426,446958480,0.006701
201,0.7087,0.2608,446958480,0.006687
202,0.7041,0.3193,446958480,0.006674
203,0.7301,0.4108,446958480,0.006660
204,0.7287,0.2448,446958480,0.006647
205,0.6565,0.3491,446958480,0.006634
206,0.6726,0.5428,446958480,0.006621
207,0.6294,0.3066,446958480,0.006607
208,0.7187,0.4511,446958480,0.006594
209,0.7526,0.4208,446958480,0.006581
210,0.6915,0.2695,446958480,0.006568
211,0.6743,0.3561,446958480,0.006555
212,0.7276,0.3112,446958480,0.006541
213,0.7441,0.3499,446958480,0.006528
214,0.7222,0.2904,446958480,0.006515
215,0.7907,0.3229,446958480,0.006502
216,0.7870,0.2978,446958480,0.006489
217,0.7628,0.2477,446958480,0.006476
218,0.7729,0.2291,446958480,0.006463
219,0.7558,0.2518,446958480,0.006450
220,0.7184,0.2442,446958480,0.006438
221,0.6176,0.5387,446958480,0.006425
222,0.6020,0.4689,446958480,0.006412
223,0.7010,0.2661,446958480,0.006399
224,0.7328,0.2548,446958480,0.006386
225,0.7245,0.1493,446958480,0.006373
226,0.6251,0.3617,446958480,0.006361
227,0.7035,0.3102,446958480,0.006348
228,0.7045,0.3361,446958480,0.006335
229,0.6497,0.2318,446958480,0.006323
230,0.7373,0.2906,446958480,0.006310
231,0.7093,0.3078,446958480,0.006297
232,0.6972,0.5637,446958480,0.006285
233,0.7082,0.2537,446958480,0.006272
234,0.7645,0.2491,446958480,0.006260
235,0.6570,0.3403,446958480,0.006247
236,0.6767,0.4107,446958480,0.006235
237,0.4342,0.5175,446958480,0.006222
238,0.5097,0.5288,446958480,0.006210
239,0.6539,0.4278,446958480,0.006197
240,0.6737,0.6984,446958480,0.006185
241,0.7201,0.4739,446958480,0.006172
242,0.7049,0.4127,446958480,0.006160
243,0.7089,0.3751,446958480,0.006148
244,0.6268,0.4970,446958480,0.006136
245,0.5646,0.4180,446958480,0.006123
246,0.7637,0.4320,446958480,0.006111
247,0.6885,0.3119,446958480,0.006099
248,0.7597,0.4270,446958480,0.006087
249,0.6059,0.3123,446958480,0.006074
250,0.7630,0.4630,446958480,0.006062
251,0.7514,0.4512,446958480,0.006050
252,0.6383,0.4805,446958480,0.006038
253,0.6330,0.8525,446958480,0.006026
254,0.6980,0.3670,446958480,0.006014
255,0.7623,0.5081,446958480,0.006002
256,0.7155,0.2820,446958480,0.005990
257,0.5118,0.4089,446958480,0.005978
258,0.7439,0.5176,446958480,0.005966
259,0.6757,0.4629,446958480,0.005954
260,0.7016,0.4015,446958480,0.005942
261,0.7439,0.2933,446958480,0.005930
262,0.7453,0.1394,446958480,0.005918
263,0.7769,0.3426,446958480,0.005907
264,0.7231,0.2488,446958480,0.005895
265,0.6651,0.3541,446958480,0.005883
266,0.7671,0.2861,446958480,0.005871
267,0.7211,0.2301,446958480,0.005859
268,0.6817,0.5399,446958480,0.005848
269,0.7355,0.2713,446958480,0.005836
270,0.7694,0.3042,446958480,0.005824
271,0.7210,0.3471,446958480,0.005813
272,0.7271,0.2869,446958480,0.005801
273,0.7698,0.3046,446958480,0.005789
274,0.7056,0.4064,446958480,0.005778
275,0.7599,0.3543,446958480,0.005766
276,0.7055,0.2586,446958480,0.005755
277,0.7304,0.3236,446958480,0.005743
278,0.7527,0.2252,446958480,0.005732
279,0.7691,0.2494,446958480,0.005720
280,0.7745,0.2044,446958480,0.005709
281,0.7663,0.4732,446958480,0.005697
282,0.7915,0.1759,446958480,0.005686
283,0.7284,0.3223,446958480,0.005675
284,0.6249,0.3009,446958480,0.005663
285,0.7504,0.1940,446958480,0.005652
286,0.6965,0.4086,446958480,0.005641
287,0.6822,0.4126,446958480,0.005629
288,0.8259,0.2895,446958480,0.005618
289,0.7356,0.2919,446958480,0.005607
290,0.7651,0.3142,446958480,0.005596
291,0.6799,0.2560,446958480,0.005585
292,0.7247,0.2057,446958480,0.005573
293,0.6829,0.2329,446958480,0.005562
294,0.7920,0.2783,446958480,0.005551
295,0.7589,0.1447,446958480,0.005540
296,0.7592,0.1813,446958480,0.005529
297,0.7528,0.1517,446958480,0.005518
298,0.7445,0.2175,446958480,0.005507
299,0.6732,0.2968,446958480,0.005496
300,0.7787,0.2123,446958480,0.005485
301,0.7621,0.2381,446958480,0.005474
302,0.6430,0.2578,446958480,0.005463
303,0.7784,0.4013,446958480,0.005452
304,0.7037,0.3396,446958480,0.005441
305,0.7971,0.3183,446958480,0.005430
306,0.5871,0.3154,446958480,0.005419
307,0.6609,0.2182,446958480,0.005408
308,0.7397,0.3471,446958480,0.005398
309,0.7648,0.2617,446958480,0.005387
310,0.6853,0.2677,446958480,0.005376
311,0.7652,0.2514,446958480,0.005365
312,0.7243,0.5193,446958480,0.005355
313,0.7549,0.4194,446958480,0.005344
314,0.7334,0.2028,446958480,0.005333
315,0.8035,0.2019,446958480,0.005323
316,0.7744,0.4301,446958480,0.005312
317,0.7721,0.2247,446958480,0.005301
318,0.7541,0.1642,446958480,0.005291
319,0.8211,0.1433,446958480,0.005280
320,0.8212,0.2528,446958480,0.005270
321,0.7372,0.2007,446958480,0.005259
322,0.6049,0.2330,446958480,0.005248
323,0.7135,0.5037,446958480,0.005238
324,0.7683,0.2739,446958480,0.005228
325,0.8171,0.2116,446958480,0.005217
326,0.7836,0.1833,446958480,0.005207
327,0.7970,0.5139,446958480,0.005196
328,0.7936,0.1900,446958480,0.005186
329,0.7663,0.1830,446958480,0.005175
330,0.7391,0.1777,446958480,0.005165
331,0.7775,0.1720,446958480,0.005155
332,0.8235,0.2682,446958480,0.005144
333,0.7629,0.1328,446958480,0.005134
334,0.7931,0.1597,446958480,0.005124
335,0.7865,0.2212,446958480,0.005114
336,0.7804,0.1473,446958480,0.005103
337,0.7457,0.2771,446958480,0.005093
338,0.7114,0.1785,446958480,0.005083
339,0.7296,0.2020,446958480,0.005073
340,0.7751,0.2847,446958480,0.005063
341,0.6610,0.1666,446958480,0.005053
342,0.7333,0.2884,446958480,0.005042
343,0.7837,0.1903,446958480,0.005032
344,0.7512,0.1719,446958480,0.005022
345,0.7946,0.1078,446958480,0.005012
346,0.8003,0.1414,446958480,0.005002
347,0.7368,0.1617,446958480,0.004992
348,0.7798,0.2115,446958480,0.004982
349,0.7251,0.2292,446958480,0.004972
350,0.7831,0.1789,446958480,0.004962
351,0.8189,0.4085,446958480,0.004952
352,0.6504,0.2660,446958480,0.004943
353,0.7097,0.1750,446958480,0.004933
354,0.8088,0.2365,446958480,0.004923
355,0.7648,0.1219,446958480,0.004913
356,0.7830,0.1653,446958480,0.004903
357,0.7683,0.2154,446958480,0.004893
358,0.8428,0.2672,446958480,0.004884
359,0.7718,0.1524,446958480,0.004874
360,0.7136,0.1477,446958480,0.004864
361,0.8432,0.1004,446958480,0.004854
362,0.8126,0.2125,446958480,0.004845
363,0.7710,0.2377,446958480,0.004835
364,0.7421,0.2216,446958480,0.004825
365,0.7447,0.2298,446958480,0.004816
366,0.7468,0.2560,446958480,0.004806
367,0.7324,0.1801,446958480,0.004796
368,0.7607,0.2112,446958480,0.004787
369,0.7688,0.1466,446958480,0.004777
370,0.6270,0.1715,446958480,0.004768
371,0.6484,0.4044,446958480,0.004758
372,0.7140,0.2321,446958480,0.004749
373,0.7562,0.3001,446958480,0.004739
374,0.7785,0.1973,446958480,0.004730
375,0.8247,0.1389,446958480,0.004720
376,0.8065,0.0923,446958480,0.004711
377,0.7861,0.1274,446958480,0.004701
378,0.8147,0.1208,446958480,0.004692
379,0.8364,0.0979,446958480,0.004682
380,0.8036,0.1404,446958480,0.004673
381,0.7858,0.1248,446958480,0.004664
382,0.6979,0.1849,446958480,0.004654
383,0.7021,0.2717,446958480,0.004645
384,0.8093,0.1758,446958480,0.004636
385,0.7343,0.1280,446958480,0.004627
386,0.8025,0.2526,446958480,0.004617
387,0.7864,0.1573,446958480,0.004608
388,0.8335,0.1358,446958480,0.004599
389,0.8342,0.1439,446958480,0.004590
390,0.8290,0.1029,446958480,0.004580
391,0.8119,0.1262,446958480,0.004571
392,0.8435,0.1576,446958480,0.004562
393,0.7317,0.1262,446958480,0.004553
394,0.7399,0.0774,446958480,0.004544
395,0.7933,0.2313,446958480,0.004535
396,0.7665,0.1147,446958480,0.004526
397,0.6531,0.2791,446958480,0.004517
398,0.7924,0.1687,446958480,0.004508
399,0.8134,0.1596,446958480,0.004499
400,0.7380,0.1975,446958480,0.004490
401,0.7935,0.2804,446958480,0.004481
402,0.7951,0.2901,446958480,0.004472
403,0.7137,0.1762,446958480,0.004463
404,0.6828,0.1931,446958480,0.004454
405,0.7606,0.3257,446958480,0.004445
406,0.7339,0.2459,446958480,0.004436
407,0.6152,0.2185,446958480,0.004427
408,0.7239,0.1794,446958480,0.004418
409,0.7250,0.2008,446958480,0.004410
410,0.7737,0.3719,446958480,0.004401
411,0.8230,0.2581,446958480,0.004392
412,0.6711,0.1544,446958480,0.004383
413,0.7557,0.2942,446958480,0.004374
414,0.6718,0.2096,446958480,0.004366
415,0.7228,0.4131,446958480,0.004357
416,0.7020,0.1603,446958480,0.004348
417,0.7659,0.2559,446958480,0.004339
418,0.7732,0.1037,446958480,0.004331
419,0.7675,0.1403,446958480,0.004322
420,0.7531,0.2026,446958480,0.004313
421,0.8029,0.3077,446958480,0.004305
422,0.7999,0.1932,446958480,0.004296
423,0.6523,0.3132,446958480,0.004288
424,0.6617,0.2535,446958480,0.004279
425,0.7619,0.5351,446958480,0.004271
426,0.7583,0.3237,446958480,0.004262
427,0.7915,0.1618,446958480,0.004253
428,0.8227,0.4652,446958480,0.004245
429,0.7904,0.1914,446958480,0.004236
430,0.8024,0.4043,446958480,0.004228
431,0.7136,0.3480,446958480,0.004220
432,0.7865,0.3242,446958480,0.004211
433,0.6882,0.2529,446958480,0.004203
434,0.7617,0.2633,446958480,0.004194
435,0.7945,0.1575,446958480,0.004186
436,0.8153,0.2647,446958480,0.004177
437,0.8000,0.2019,446958480,0.004169
438,0.7381,0.2220,446958480,0.004161
439,0.7847,0.3933,446958480,0.004152
440,0.7487,0.3615,446958480,0.004144
441,0.7058,0.1672,446958480,0.004136
442,0.7839,0.2206,446958480,0.004128
443,0.7162,0.2797,446958480,0.004119
444,0.7674,0.5437,446958480,0.004111
445,0.5650,0.4217,446958480,0.004103
446,0.7048,0.7032,446958480,0.004095
447,0.6682,0.4538,446958480,0.004087
448,0.6870,0.6289,446958480,0.004078
449,0.7650,0.4551,446958480,0.004070
