round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,usage_interp2,usage_interp3,usage_orth0,usage_seed0,usage_seed1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
676,0.8427,0.0594,446958480,0.002584,0,0,0,1,3,3,0,0,1,2,1.5048,1.8421,4,interp1,1,1
677,0.8382,0.0530,446958480,0.002579,0,3,0,0,1,1,0,2,1,2,1.6957,1.8421,1,used,1,1
678,0.7905,0.0574,446958480,0.002573,0,0,0,1,4,2,1,0,1,1,1.6094,1.8421,4,interp1,1,1
679,0.8358,0.0358,446958480,0.002568,0,0,0,5,1,1,1,0,1,1,1.4979,1.8421,3,interp0,1,1
680,0.8352,0.0590,446958480,0.002563,0,0,0,1,2,2,1,0,2,2,1.7481,1.8421,4,interp1,1,1
681,0.8086,0.0742,446958480,0.002558,0,0,2,0,0,0,5,1,1,1,1.3592,1.8421,6,interp3,1,1
682,0.8374,0.0463,446958480,0.002553,0,0,0,0,0,6,1,1,2,0,1.0889,1.8421,5,interp2,1,1
683,0.7786,0.0678,446958480,0.002548,0,0,0,1,1,1,0,1,0,6,1.2275,1.8421,9,seed1,1,1
684,0.7293,0.4710,446958480,0.002543,0,1,0,2,0,0,1,1,4,1,1.6094,1.8421,8,seed0,1,1
685,0.7503,0.1791,446958480,0.002538,0,0,0,1,0,0,0,5,0,4,0.9433,1.8421,7,orth0,1,1
686,0.6641,0.5474,446958480,0.002533,0,2,0,0,1,0,0,2,3,2,1.5571,1.8421,8,seed0,1,1
687,0.7334,0.2923,446958480,0.002527,0,1,0,4,2,0,0,0,1,2,1.4708,1.8421,3,interp0,1,1
688,0.7959,0.0999,446958480,0.002522,0,0,1,4,0,0,2,0,1,2,1.4708,1.8421,3,interp0,1,1
689,0.8247,0.2113,446958480,0.002517,0,0,0,0,2,4,1,0,3,0,1.2799,1.8421,5,interp2,1,1
690,0.7703,0.1183,446958480,0.002512,0,0,2,0,0,0,7,0,1,0,0.8018,1.8421,6,interp3,1,1
691,0.7325,0.1991,446958480,0.002507,0,0,0,0,1,0,0,5,3,1,1.1683,1.8421,7,orth0,1,1
692,0.8191,0.1189,446958480,0.002502,0,0,0,0,2,0,5,0,2,1,1.2206,1.8421,6,interp3,1,1
693,0.8200,0.0875,446958480,0.002497,0,0,0,0,2,0,3,2,3,0,1.3662,1.8421,6,interp3,1,1
694,0.8482,0.0590,446958480,0.002492,0,0,1,4,1,0,0,0,2,2,1.4708,1.8421,3,interp0,1,1
695,0.8218,0.0881,446958480,0.002487,0,0,4,2,0,0,3,0,0,1,1.2799,1.8421,2,topk,1,1
696,0.8325,0.0647,446958480,0.002482,0,0,0,0,0,2,3,0,3,2,1.3662,1.8421,6,interp3,1,1
697,0.8393,0.1158,446958480,0.002477,0,0,3,0,0,2,3,1,1,0,1.5048,1.8421,2,topk,1,1
698,0.7963,0.1187,446958480,0.002472,0,0,0,3,0,2,2,1,2,0,1.5571,1.8421,3,interp0,1,1
699,0.7741,0.1098,446958480,0.002467,0,0,4,2,1,1,0,0,1,1,1.6094,1.8421,2,topk,1,1
700,0.7810,0.0743,446958480,0.002463,0,0,2,4,0,0,0,0,1,3,1.2799,1.8421,3,interp0,1,1
701,0.8658,0.0925,446958480,0.002458,0,0,0,3,1,0,3,1,1,1,1.6434,1.8421,3,interp0,1,1
702,0.8454,0.0813,446958480,0.002453,0,0,1,0,2,0,1,0,1,5,1.3592,1.8421,9,seed1,1,1
703,0.8152,0.0617,446958480,0.002448,0,0,2,1,0,3,1,0,0,3,1.5048,1.8421,5,interp2,1,1
704,0.8312,0.0649,446958480,0.002443,0,0,0,1,5,1,2,0,0,1,1.3592,1.8421,4,interp1,1,1
705,0.7811,0.0969,446958480,0.002438,0,4,0,0,0,0,1,0,3,2,1.2799,1.8421,1,used,1,1
706,0.7891,0.1110,446958480,0.002433,0,0,0,1,2,3,0,0,4,0,1.2799,1.8421,8,seed0,1,1
707,0.7938,0.1008,446958480,0.002428,0,1,0,0,0,0,2,2,5,0,1.2206,1.8421,8,seed0,1,1
708,0.8551,0.0569,446958480,0.002423,0,0,0,2,0,2,1,0,2,3,1.5571,1.8421,9,seed1,1,1
709,0.8024,0.0495,446958480,0.002419,0,0,0,1,1,0,1,1,4,2,1.6094,1.8421,8,seed0,1,1
710,0.8250,0.1005,446958480,0.002414,0,0,0,1,0,0,3,1,0,5,1.1683,1.8421,9,seed1,1,1
711,0.8354,0.0650,446958480,0.002409,0,0,0,0,3,0,0,0,1,6,0.8979,1.8421,9,seed1,1,1
712,0.8548,0.0746,446958480,0.002404,0,0,4,0,0,1,1,2,1,1,1.6094,1.8421,2,topk,1,1
713,0.8330,0.0666,446958480,0.002399,0,0,2,0,3,4,0,0,1,0,1.2799,1.8421,5,interp2,1,1
714,0.8218,0.0378,446958480,0.002394,0,0,0,0,1,2,5,0,1,1,1.3592,1.8421,6,interp3,1,1
715,0.8142,0.0875,446958480,0.002390,0,0,0,1,2,4,1,1,0,1,1.6094,1.8421,5,interp2,1,1
716,0.7615,0.2471,446958480,0.002385,0,0,0,0,2,0,0,1,5,2,1.2206,1.8421,8,seed0,1,1
717,0.7646,0.0786,446958480,0.002380,0,0,0,0,0,3,3,3,1,0,1.3138,1.8421,5,interp2,1,1
718,0.8450,0.0771,446958480,0.002375,0,0,0,0,2,0,6,0,0,2,0.9503,1.8421,6,interp3,1,1
719,0.8429,0.1113,446958480,0.002371,0,0,0,2,0,0,0,0,2,6,0.9503,1.8421,9,seed1,1,1
720,0.8064,0.0559,446958480,0.002366,0,0,1,0,0,0,1,1,6,1,1.2275,1.8421,8,seed0,1,1
721,0.8624,0.1074,446958480,0.002361,0,1,1,0,1,3,2,0,0,2,1.6957,1.8421,5,interp2,1,1
722,0.8076,0.0895,446958480,0.002356,0,0,1,2,1,1,2,0,1,2,1.8867,1.8421,3,interp0,1,0
723,0.8447,0.1651,446958480,0.002352,0,0,0,2,0,4,0,0,4,0,1.0549,1.8421,5,interp2,1,1
724,0.8491,0.0689,446958480,0.002347,0,0,0,0,0,4,1,2,2,1,1.4708,1.8421,5,interp2,1,1
725,0.8297,0.0741,446958480,0.002342,0,2,0,0,1,4,0,1,0,2,1.4708,1.8421,5,interp2,1,1
726,0.8354,0.0866,446958480,0.002338,0,0,0,3,1,0,0,0,3,3,1.3138,1.8421,3,interp0,1,1
727,0.8322,0.0643,446958480,0.002333,0,0,0,3,1,5,1,0,0,0,1.1683,1.8421,5,interp2,1,1
728,0.8525,0.0978,446958480,0.002328,0,0,3,0,3,1,1,0,0,2,1.5048,1.8421,2,topk,1,1
729,0.8071,0.0900,446958480,0.002324,0,0,0,0,0,2,3,1,4,0,1.2799,1.8421,8,seed0,1,1
730,0.7698,0.1057,446958480,0.002319,0,1,0,2,1,2,1,1,2,0,1.8867,1.8421,3,interp0,1,0
731,0.8338,0.0459,446958480,0.002314,0,0,0,0,0,4,2,0,3,1,1.2799,1.8421,5,interp2,1,1
732,0.8030,0.0611,446958480,0.002310,0,0,0,2,1,0,0,4,2,1,1.4708,1.8421,7,orth0,1,1
733,0.7585,0.0346,446958480,0.002305,0,0,1,1,0,2,2,0,0,4,1.4708,1.8421,9,seed1,1,1
734,0.8394,0.0775,446958480,0.002300,0,0,0,5,1,1,0,1,2,0,1.3592,1.8421,3,interp0,1,1
735,0.8211,0.0454,446958480,0.002296,0,0,0,3,0,1,0,2,0,4,1.2799,1.8421,9,seed1,1,1
736,0.8399,0.0896,446958480,0.002291,1,0,0,2,2,0,0,0,1,4,1.4708,1.8421,9,seed1,1,1
737,0.8051,0.0487,446958480,0.002287,0,0,1,0,0,0,1,4,2,2,1.4708,1.8421,7,orth0,1,1
738,0.8421,0.0847,446958480,0.002282,0,2,1,1,2,1,0,1,1,1,2.0253,1.8421,1,used,1,0
739,0.8063,0.0718,446958480,0.002278,0,0,1,2,1,2,2,0,0,2,1.7481,1.8421,3,interp0,1,1
740,0.8413,0.0647,446958480,0.002273,0,1,0,1,1,0,3,0,3,1,1.6434,1.8421,6,interp3,1,1
741,0.8251,0.0513,446958480,0.002268,0,0,0,0,2,2,0,2,3,1,1.5571,1.8421,8,seed0,1,1
742,0.8177,0.0242,446958480,0.002264,0,0,1,1,1,0,2,0,1,4,1.6094,1.8421,9,seed1,1,1
743,0.8343,0.0456,446958480,0.002259,0,1,1,0,2,0,1,0,4,1,1.6094,1.8421,8,seed0,1,1
744,0.8627,0.0778,446958480,0.002255,0,2,3,0,2,0,1,0,0,2,1.5571,1.8421,2,topk,1,1
745,0.8492,0.0445,446958480,0.002250,0,0,0,2,1,4,1,0,0,2,1.4708,1.8421,5,interp2,1,1
746,0.8353,0.0547,446958480,0.002246,0,0,0,0,4,1,2,0,1,2,1.4708,1.8421,4,interp1,1,1
747,0.8200,0.0473,446958480,0.002241,0,0,0,3,3,1,0,0,2,1,1.5048,1.8421,3,interp0,1,1
748,0.8362,0.0407,446958480,0.002237,0,0,0,2,2,0,0,0,1,5,1.2206,1.8421,9,seed1,1,1
749,0.8380,0.0495,446958480,0.002232,0,0,0,2,2,2,0,0,3,1,1.5571,1.8421,8,seed0,1,1
750,0.8584,0.0817,446958480,0.002228,0,0,3,1,0,2,0,0,3,1,1.5048,1.8421,2,topk,1,1
751,0.7886,0.0702,446958480,0.002223,0,0,0,2,1,2,0,0,1,4,1.4708,1.8421,9,seed1,1,1
752,0.7052,0.1063,446958480,0.002219,0,0,0,0,4,3,3,0,0,0,1.0889,1.8421,4,interp1,1,1
753,0.7601,0.0906,446958480,0.002215,0,0,0,7,0,1,0,0,2,0,0.8018,1.8421,3,interp0,1,1
754,0.8066,0.0873,446958480,0.002210,0,0,0,2,0,0,2,0,6,0,0.9503,1.8421,8,seed0,1,1
755,0.7774,0.0391,446958480,0.002206,0,0,0,4,2,0,1,0,2,1,1.4708,1.8421,3,interp0,1,1
756,0.7708,0.0735,446958480,0.002201,0,0,1,0,6,1,0,1,1,0,1.2275,1.8421,4,interp1,1,1
757,0.8510,0.0831,446958480,0.002197,0,0,0,5,0,2,0,0,2,1,1.2206,1.8421,3,interp0,1,1
758,0.7777,0.0754,446958480,0.002193,0,1,0,0,2,3,0,0,1,3,1.5048,1.8421,5,interp2,1,1
759,0.8461,0.0999,446958480,0.002188,0,1,0,0,0,2,0,1,2,4,1.4708,1.8421,9,seed1,1,1
760,0.7990,0.0627,446958480,0.002184,0,0,2,2,1,0,0,0,2,3,1.5571,1.8421,9,seed1,1,1
761,0.8204,0.0734,446958480,0.002179,0,0,0,4,0,2,0,0,4,0,1.0549,1.8421,3,interp0,1,1
762,0.8007,0.0820,446958480,0.002175,0,0,0,3,0,0,0,1,0,6,0.8979,1.8421,9,seed1,1,1
763,0.7243,0.1406,446958480,0.002171,0,0,1,0,0,1,4,1,0,3,1.4185,1.8421,6,interp3,1,1
764,0.7801,0.0787,446958480,0.002166,0,2,0,0,0,0,1,3,4,0,1.2799,1.8421,8,seed0,1,1
765,0.8576,0.0718,446958480,0.002162,0,1,0,4,0,1,0,1,2,1,1.6094,1.8421,3,interp0,1,1
766,0.8363,0.0616,446958480,0.002158,0,0,1,0,0,4,3,0,1,1,1.4185,1.8421,5,interp2,1,1
767,0.8580,0.0931,446958480,0.002153,0,0,0,0,0,0,2,4,1,3,1.2799,1.8421,7,orth0,1,1
768,0.8292,0.0792,446958480,0.002149,0,1,0,0,1,1,1,1,3,2,1.8344,1.8421,8,seed0,1,1
769,0.8596,0.0410,446958480,0.002145,0,0,4,2,0,0,0,0,0,4,1.0549,1.8421,2,topk,1,1
770,0.8391,0.0797,446958480,0.002141,0,0,0,0,0,6,0,1,1,2,1.0889,1.8421,5,interp2,1,1
771,0.7741,0.1229,446958480,0.002136,0,0,2,3,0,0,0,0,0,5,1.0297,1.8421,9,seed1,1,1
772,0.7765,0.0846,446958480,0.002132,0,0,0,2,1,1,0,3,0,3,1.5048,1.8421,7,orth0,1,1
773,0.8379,0.0581,446958480,0.002128,0,2,0,2,3,0,1,1,1,0,1.6957,1.8421,4,interp1,1,1
774,0.7955,0.0773,446958480,0.002123,0,0,2,2,1,2,0,1,1,1,1.8867,1.8421,2,topk,1,0
775,0.8532,0.0332,446958480,0.002119,0,0,0,1,0,1,5,0,0,3,1.1683,1.8421,6,interp3,1,1
776,0.8376,0.0649,446958480,0.002115,0,2,1,0,3,0,1,1,2,0,1.6957,1.8421,4,interp1,1,1
777,0.8380,0.0579,446958480,0.002111,0,0,0,0,3,2,0,1,3,1,1.5048,1.8421,4,interp1,1,1
778,0.8313,0.0705,446958480,0.002106,0,0,0,1,1,1,2,1,2,2,1.8867,1.8421,6,interp3,1,0
779,0.8492,0.0740,446958480,0.002102,0,0,1,3,1,1,3,0,1,0,1.6434,1.8421,3,interp0,1,1
780,0.8506,0.0489,446958480,0.002098,0,0,0,0,2,0,2,2,0,4,1.3322,1.8421,9,seed1,1,1
781,0.8179,0.0396,446958480,0.002094,0,0,4,1,2,0,0,0,0,3,1.2799,1.8421,2,topk,1,1
782,0.8519,0.0401,446958480,0.002090,0,0,0,0,3,2,0,1,4,0,1.2799,1.8421,8,seed0,1,1
783,0.8060,0.0481,446958480,0.002086,0,1,0,0,0,3,1,0,2,3,1.5048,1.8421,5,interp2,1,1
784,0.8332,0.0382,446958480,0.002081,0,1,0,0,1,1,2,1,2,2,1.8867,1.8421,6,interp3,1,0
785,0.8260,0.0322,446958480,0.002077,0,0,2,4,1,1,0,0,1,1,1.6094,1.8421,3,interp0,1,1
786,0.8215,0.0466,446958480,0.002073,0,0,4,1,0,0,1,0,2,2,1.4708,1.8421,2,topk,1,1
787,0.8502,0.0378,446958480,0.002069,0,1,4,0,3,0,2,0,0,0,1.2799,1.8421,2,topk,1,1
788,0.8072,0.0251,446958480,0.002065,0,0,0,1,6,0,1,0,1,1,1.2275,1.8421,4,interp1,1,1
789,0.8375,0.0354,446958480,0.002061,0,2,0,2,0,1,0,1,3,1,1.6957,1.8421,8,seed0,1,1
790,0.8324,0.0720,446958480,0.002056,0,0,1,3,1,4,0,0,1,0,1.4185,1.8421,5,interp2,1,1
791,0.8068,0.1138,446958480,0.002052,0,0,0,0,2,1,3,0,1,3,1.5048,1.8421,6,interp3,1,1
792,0.8047,0.0609,446958480,0.002048,0,0,0,3,0,0,0,0,2,5,1.0297,1.8421,9,seed1,1,1
793,0.7776,0.0370,446958480,0.002044,1,0,0,0,1,1,1,0,2,4,1.6094,1.8421,9,seed1,1,1
794,0.8140,0.0683,446958480,0.002040,0,0,0,1,0,2,5,0,1,1,1.3592,1.8421,6,interp3,1,1
795,0.8019,0.1197,446958480,0.002036,0,3,0,1,0,2,0,0,1,3,1.5048,1.8421,1,used,1,1
796,0.8219,0.0361,446958480,0.002032,0,0,0,1,2,0,4,3,0,0,1.2799,1.8421,6,interp3,1,1
797,0.8136,0.0839,446958480,0.002028,0,0,1,0,0,2,2,2,2,1,1.7481,1.8421,5,interp2,1,1
798,0.8398,0.0214,446958480,0.002024,0,0,0,3,1,2,2,1,1,0,1.6957,1.8421,3,interp0,1,1
799,0.8547,0.0471,446958480,0.002020,0,0,0,2,0,1,1,3,3,0,1.5048,1.8421,7,orth0,1,1
800,0.8471,0.0405,446958480,0.002016,0,0,0,2,0,3,1,0,2,2,1.5571,1.8421,5,interp2,1,1
801,0.8434,0.0707,446958480,0.002012,0,0,0,3,4,0,0,0,0,3,1.0889,1.8421,4,interp1,1,1
802,0.8078,0.0820,446958480,0.002008,0,0,0,0,1,0,1,0,6,2,1.0889,1.8421,8,seed0,1,1
803,0.7975,0.0674,446958480,0.002004,0,0,0,0,0,0,3,1,0,6,0.8979,1.8421,9,seed1,1,1
804,0.7990,0.0449,446958480,0.002000,0,2,0,0,0,0,2,1,1,4,1.4708,1.8421,9,seed1,1,1
805,0.8128,0.0611,446958480,0.001996,0,0,0,2,0,3,0,0,3,2,1.3662,1.8421,5,interp2,1,1
806,0.8304,0.0690,446958480,0.001992,0,1,2,1,0,2,0,0,3,1,1.6957,1.8421,8,seed0,1,1
807,0.7969,0.1597,446958480,0.001988,0,1,0,0,3,1,0,0,0,5,1.1683,1.8421,9,seed1,1,1
808,0.8135,0.1157,446958480,0.001984,0,0,0,1,1,1,0,0,0,7,0.9404,1.8421,9,seed1,1,1
809,0.7867,0.0591,446958480,0.001980,0,1,0,0,1,0,3,1,3,1,1.6434,1.8421,6,interp3,1,1
810,0.8174,0.0754,446958480,0.001976,0,0,0,0,0,0,6,1,2,1,1.0889,1.8421,6,interp3,1,1
811,0.8029,0.0585,446958480,0.001972,0,0,0,2,0,0,2,2,3,1,1.5571,1.8421,8,seed0,1,1
812,0.8580,0.1004,446958480,0.001968,0,1,0,5,0,0,1,0,1,2,1.3592,1.8421,3,interp0,1,1
813,0.8443,0.0338,446958480,0.001964,0,0,1,0,1,3,0,1,2,2,1.6957,1.8421,5,interp2,1,1
814,0.8647,0.0438,446958480,0.001960,0,0,1,1,1,0,3,1,0,3,1.6434,1.8421,6,interp3,1,1
815,0.8583,0.0883,446958480,0.001956,0,0,0,3,0,0,2,2,2,1,1.5571,1.8421,3,interp0,1,1
816,0.8379,0.0416,446958480,0.001952,0,1,0,0,3,1,2,0,0,3,1.5048,1.8421,4,interp1,1,1
817,0.8237,0.0308,446958480,0.001948,0,0,2,3,0,3,0,0,2,0,1.3662,1.8421,3,interp0,1,1
818,0.8157,0.0969,446958480,0.001944,0,0,1,2,1,4,1,0,1,0,1.6094,1.8421,5,interp2,1,1
819,0.7842,0.0253,446958480,0.001940,0,0,0,3,2,1,1,0,1,2,1.6957,1.8421,3,interp0,1,1
820,0.8008,0.0741,446958480,0.001937,0,1,0,1,1,4,2,0,1,0,1.6094,1.8421,5,interp2,1,1
821,0.7200,0.0658,446958480,0.001933,0,0,1,0,1,2,2,2,1,1,1.8867,1.8421,5,interp2,1,0
822,0.7646,0.1078,446958480,0.001929,0,0,0,6,0,0,0,1,1,2,1.0889,1.8421,3,interp0,1,1
823,0.7984,0.0762,446958480,0.001925,0,0,5,0,3,0,1,0,1,0,1.1683,1.8421,2,topk,1,1
824,0.7981,0.0717,446958480,0.001921,1,0,0,1,0,1,0,3,2,2,1.6957,1.8421,7,orth0,1,1
825,0.7993,0.0835,446958480,0.001917,0,0,0,4,2,0,1,1,2,0,1.4708,1.8421,3,interp0,1,1
826,0.8343,0.0381,446958480,0.001913,0,3,0,0,1,1,2,0,2,1,1.6957,1.8421,1,used,1,1
827,0.8202,0.0546,446958480,0.001910,0,0,4,0,1,0,1,0,2,2,1.4708,1.8421,2,topk,1,1
828,0.7795,0.0633,446958480,0.001906,0,1,0,0,0,3,0,0,3,3,1.3138,1.8421,5,interp2,1,1
829,0.8201,0.0542,446958480,0.001902,0,0,0,0,1,1,2,1,2,3,1.6957,1.8421,9,seed1,1,1
830,0.8642,0.0516,446958480,0.001898,0,1,0,2,5,0,1,0,1,0,1.3592,1.8421,4,interp1,1,1
831,0.8466,0.0592,446958480,0.001894,0,0,0,1,0,2,2,0,0,5,1.2206,1.8421,9,seed1,1,1
832,0.8168,0.0426,446958480,0.001891,0,0,0,3,0,4,1,1,0,1,1.4185,1.8421,5,interp2,1,1
833,0.8118,0.0584,446958480,0.001887,0,1,2,3,0,1,1,0,2,0,1.6957,1.8421,3,interp0,1,1
834,0.8113,0.0882,446958480,0.001883,0,0,0,0,2,2,1,0,2,3,1.5571,1.8421,9,seed1,1,1
835,0.8135,0.0671,446958480,0.001879,2,0,0,2,2,0,2,1,0,1,1.7481,1.8421,0,stab,1,1
836,0.6898,0.1094,446958480,0.001876,0,0,1,5,0,0,1,3,0,0,1.1683,1.8421,3,interp0,1,1
837,0.8297,0.1311,446958480,0.001872,0,0,0,0,0,5,0,0,2,3,1.0297,1.8421,5,interp2,1,1
838,0.7648,0.1018,446958480,0.001868,0,1,0,0,0,1,0,4,2,2,1.4708,1.8421,7,orth0,1,1
839,0.7916,0.1403,446958480,0.001864,0,1,0,0,0,0,4,0,5,0,0.9433,1.8421,8,seed0,1,1
840,0.8019,0.0564,446958480,0.001861,0,0,0,3,0,0,0,2,4,1,1.2799,1.8421,8,seed0,1,1
841,0.8465,0.0675,446958480,0.001857,0,0,0,1,1,2,2,0,2,2,1.7481,1.8421,5,interp2,1,1
842,0.8256,0.0543,446958480,0.001853,0,0,1,2,2,1,4,0,0,0,1.4708,1.8421,6,interp3,1,1
843,0.8017,0.0382,446958480,0.001849,0,1,0,0,2,0,2,0,3,2,1.5571,1.8421,8,seed0,1,1
844,0.7986,0.0756,446958480,0.001846,0,0,2,1,1,0,3,2,0,1,1.6957,1.8421,6,interp3,1,1
845,0.8091,0.0601,446958480,0.001842,0,1,1,3,2,0,2,0,1,0,1.6957,1.8421,3,interp0,1,1
846,0.7403,0.0868,446958480,0.001838,0,0,0,0,0,4,0,1,4,1,1.1935,1.8421,5,interp2,1,1
847,0.8319,0.0954,446958480,0.001835,0,0,0,4,0,1,4,0,1,0,1.1935,1.8421,3,interp0,1,1
848,0.8470,0.1396,446958480,0.001831,0,0,0,0,0,0,1,3,5,1,1.1683,1.8421,8,seed0,1,1
849,0.8504,0.0477,446958480,0.001827,0,0,3,0,0,0,0,0,3,4,1.0889,1.8421,9,seed1,1,1
850,0.8032,0.0659,446958480,0.001824,0,0,0,0,1,0,5,1,3,0,1.1683,1.8421,6,interp3,1,1
851,0.8276,0.0973,446958480,0.001820,0,0,0,0,0,2,0,2,4,2,1.3322,1.8421,8,seed0,1,1
852,0.8239,0.0336,446958480,0.001816,0,1,0,0,3,1,1,0,0,4,1.4185,1.8421,9,seed1,1,1
853,0.8435,0.0495,446958480,0.001813,0,0,0,0,2,0,0,0,4,4,1.0549,1.8421,8,seed0,1,1
854,0.8482,0.0451,446958480,0.001809,0,0,3,0,0,1,2,0,2,2,1.5571,1.8421,2,topk,1,1
855,0.8467,0.0616,446958480,0.001806,0,0,0,2,3,0,4,0,0,1,1.2799,1.8421,6,interp3,1,1
856,0.8120,0.0663,446958480,0.001802,0,0,0,1,1,0,2,0,0,6,1.0889,1.8421,9,seed1,1,1
857,0.8587,0.0439,446958480,0.001798,0,4,0,0,0,0,2,2,2,0,1.3322,1.8421,1,used,1,1
858,0.8363,0.0339,446958480,0.001795,0,0,1,0,0,0,1,1,0,7,0.9404,1.8421,9,seed1,1,1
859,0.8633,0.0467,446958480,0.001791,0,0,0,0,2,0,0,3,3,2,1.3662,1.8421,7,orth0,1,1
860,0.8191,0.0256,446958480,0.001788,0,0,2,1,4,0,1,0,1,1,1.6094,1.8421,4,interp1,1,1
861,0.8336,0.1135,446958480,0.001784,0,2,0,0,2,1,0,0,3,2,1.5571,1.8421,8,seed0,1,1
862,0.8526,0.0397,446958480,0.001780,0,0,0,0,3,0,5,0,2,0,1.0297,1.8421,6,interp3,1,1
863,0.8185,0.0814,446958480,0.001777,0,0,0,0,6,0,4,0,0,0,0.6730,1.8421,4,interp1,1,1
864,0.7762,0.1495,446958480,0.001773,0,0,1,0,0,0,0,1,5,3,1.1683,1.8421,8,seed0,1,1
865,0.8422,0.0643,446958480,0.001770,0,1,0,2,0,3,0,0,4,0,1.2799,1.8421,8,seed0,1,1
866,0.8205,0.0774,446958480,0.001766,0,0,1,3,0,1,2,0,1,2,1.6957,1.8421,3,interp0,1,1
867,0.8382,0.0574,446958480,0.001763,0,0,1,0,0,0,3,0,6,0,0.8979,1.8421,8,seed0,1,1
868,0.8451,0.0550,446958480,0.001759,0,0,1,1,2,0,0,2,4,0,1.4708,1.8421,8,seed0,1,1
869,0.8562,0.0370,446958480,0.001756,0,0,0,0,2,4,4,0,0,0,1.0549,1.8421,5,interp2,1,1
870,0.8417,0.0447,446958480,0.001752,0,0,0,0,0,1,5,1,0,3,1.1683,1.8421,6,interp3,1,1
871,0.8434,0.0409,446958480,0.001749,0,0,0,0,1,0,2,1,2,4,1.4708,1.8421,9,seed1,1,1
872,0.8457,0.0301,446958480,0.001745,0,0,1,4,0,1,0,0,2,2,1.4708,1.8421,3,interp0,1,1
873,0.8359,0.0400,446958480,0.001742,0,2,0,1,5,0,0,1,0,1,1.3592,1.8421,4,interp1,1,1
874,0.7407,0.0403,446958480,0.001738,0,0,0,0,2,0,1,0,1,6,1.0889,1.8421,9,seed1,1,1
875,0.7947,0.0876,446958480,0.001735,0,1,0,1,1,0,2,0,0,5,1.3592,1.8421,9,seed1,1,1
876,0.8415,0.0450,446958480,0.001731,0,0,1,0,2,0,5,0,1,1,1.3592,1.8421,6,interp3,1,1
877,0.8245,0.0221,446958480,0.001728,0,0,6,1,1,0,0,2,0,0,1.0889,1.8421,2,topk,1,1
878,0.8116,0.0418,446958480,0.001724,0,0,2,4,1,0,0,0,0,3,1.2799,1.8421,3,interp0,1,1
879,0.8160,0.0269,446958480,0.001721,0,1,0,1,0,1,3,0,4,0,1.4185,1.8421,8,seed0,1,1
880,0.8247,0.0605,446958480,0.001717,0,0,1,1,4,1,3,0,0,0,1.4185,1.8421,4,interp1,1,1
881,0.8182,0.0308,446958480,0.001714,0,3,0,0,4,0,1,0,2,0,1.2799,1.8421,4,interp1,1,1
882,0.8486,0.0369,446958480,0.001711,0,0,0,2,3,0,1,0,1,3,1.5048,1.8421,4,interp1,1,1
883,0.8661,0.0534,446958480,0.001707,0,0,0,3,3,3,0,0,1,0,1.3138,1.8421,3,interp0,1,1
884,0.8086,0.0329,446958480,0.001704,0,0,0,0,1,2,1,0,0,6,1.0889,1.8421,9,seed1,1,1
885,0.7511,0.0643,446958480,0.001700,0,0,0,0,0,1,0,0,7,2,0.8018,1.8421,8,seed0,1,1
886,0.8413,0.1254,446958480,0.001697,0,0,0,0,0,1,1,2,3,3,1.5048,1.8421,8,seed0,1,1
887,0.8549,0.0369,446958480,0.001694,0,0,0,1,4,0,4,0,0,1,1.1935,1.8421,4,interp1,1,1
888,0.8443,0.0735,446958480,0.001690,0,7,0,0,0,0,2,1,0,0,0.8018,1.8421,1,used,1,1
889,0.8510,0.0314,446958480,0.001687,0,0,2,0,0,0,3,1,2,2,1.5571,1.8421,6,interp3,1,1
890,0.8592,0.0576,446958480,0.001683,0,0,4,0,1,4,0,0,0,1,1.1935,1.8421,2,topk,1,1
891,0.8514,0.0543,446958480,0.001680,0,1,0,1,0,2,0,1,4,1,1.6094,1.8421,8,seed0,1,1
892,0.7912,0.0455,446958480,0.001677,0,0,0,5,1,1,0,0,2,1,1.3592,1.8421,3,interp0,1,1
893,0.8270,0.0570,446958480,0.001673,0,0,0,0,0,1,0,2,6,1,1.0889,1.8421,8,seed0,1,1
894,0.8481,0.0321,446958480,0.001670,0,1,0,0,0,3,0,3,2,1,1.5048,1.8421,5,interp2,1,1
895,0.8443,0.0747,446958480,0.001667,0,1,0,1,0,1,3,1,0,3,1.6434,1.8421,6,interp3,1,1
896,0.8591,0.0508,446958480,0.001663,0,1,0,0,0,1,1,4,0,3,1.4185,1.8421,7,orth0,1,1
897,0.8597,0.0480,446958480,0.001660,0,0,0,2,2,2,1,2,0,1,1.7481,1.8421,3,interp0,1,1
898,0.8477,0.0515,446958480,0.001657,0,0,0,2,3,1,2,0,2,0,1.5571,1.8421,4,interp1,1,1
899,0.8169,0.0670,446958480,0.001653,0,2,0,2,0,0,2,1,2,1,1.7481,1.8421,1,used,1,1
900,0.8349,0.1099,446958480,0.001650,0,0,1,1,2,2,1,0,0,3,1.6957,1.8421,9,seed1,1,1
901,0.8105,0.0937,446958480,0.001647,0,0,1,0,1,4,2,0,2,0,1.4708,1.8421,5,interp2,1,1
902,0.8665,0.1056,446958480,0.001643,1,2,0,1,1,0,2,1,1,1,2.0253,1.8421,1,used,1,0
903,0.8565,0.0383,446958480,0.001640,0,0,0,1,5,0,1,0,0,3,1.1683,1.8421,4,interp1,1,1
