round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
115,0.6054,0.3709,446958480,0.007944,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
116,0.4300,0.4341,446958480,0.007928,0,3,2,2,3,1.3662,1.2876,1,used,1,0
117,0.5341,0.7467,446958480,0.007912,0,3,1,4,2,1.2799,1.2876,3,interp0,1,1
118,0.6306,0.7432,446958480,0.007896,0,3,4,2,1,1.2799,1.2876,2,topk,1,1
119,0.3757,0.4918,446958480,0.007880,0,0,1,8,1,0.6390,1.2876,3,interp0,1,1
120,0.4590,0.4156,446958480,0.007864,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
121,0.5325,0.6860,446958480,0.007849,0,1,3,6,0,0.8979,1.2876,3,interp0,1,1
122,0.6262,0.6096,446958480,0.007833,0,2,6,0,2,0.9503,1.2876,2,topk,1,1
123,0.5821,0.4050,446958480,0.007817,0,4,5,1,0,0.9433,1.2876,2,topk,1,1
124,0.5058,0.5104,446958480,0.007802,1,1,4,3,1,1.4185,1.2876,2,topk,1,0
125,0.4054,0.5143,446958480,0.007786,3,1,2,2,2,1.5571,1.2876,0,stab,1,0
126,0.5081,0.4735,446958480,0.007770,3,0,1,2,4,1.2799,1.2876,4,interp1,1,1
127,0.6064,0.5330,446958480,0.007755,0,2,1,4,3,1.2799,1.2876,3,interp0,1,1
128,0.6674,0.6414,446958480,0.007739,2,2,3,0,3,1.3662,1.2876,2,topk,1,0
129,0.5619,0.4134,446958480,0.007724,3,0,5,2,0,1.0297,1.2876,2,topk,1,1
130,0.5122,0.5638,446958480,0.007709,1,6,1,2,0,1.0889,1.2876,1,used,1,1
131,0.5727,0.6288,446958480,0.007693,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
132,0.6177,0.5772,446958480,0.007678,3,0,4,3,0,1.0889,1.2876,2,topk,1,1
133,0.3874,0.5970,446958480,0.007662,3,0,5,2,0,1.0297,1.2876,2,topk,1,1
134,0.5110,0.7641,446958480,0.007647,0,6,1,0,3,0.8979,1.2876,1,used,1,1
135,0.5481,0.4481,446958480,0.007632,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
136,0.5568,0.4504,446958480,0.007616,0,0,4,1,5,0.9433,1.2876,4,interp1,1,1
137,0.4711,0.8107,446958480,0.007601,0,2,2,3,3,1.3662,1.2876,3,interp0,1,0
138,0.7193,0.5669,446958480,0.007586,0,0,0,3,7,0.6109,1.2876,4,interp1,1,1
139,0.7423,0.3480,446958480,0.007571,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
140,0.5870,0.3564,446958480,0.007556,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
141,0.5776,0.2628,446958480,0.007541,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
142,0.6671,0.3553,446958480,0.007526,0,7,3,0,0,0.6109,1.2876,1,used,1,1
143,0.5011,0.3836,446958480,0.007510,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
144,0.6001,0.6173,446958480,0.007495,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
145,0.6589,0.4300,446958480,0.007480,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
146,0.6216,0.8508,446958480,0.007466,4,0,6,0,0,0.6730,1.2876,2,topk,1,1
147,0.4753,0.4768,446958480,0.007451,3,0,6,0,1,0.8979,1.2876,2,topk,1,1
148,0.6090,0.4248,446958480,0.007436,0,0,2,3,5,1.0297,1.2876,4,interp1,1,1
149,0.6702,0.6513,446958480,0.007421,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
150,0.6571,0.4784,446958480,0.007406,3,3,3,1,0,1.3138,1.2876,0,stab,1,0
151,0.6646,0.5986,446958480,0.007391,3,1,2,2,2,1.5571,1.2876,0,stab,1,0
152,0.5971,0.2335,446958480,0.007376,0,5,3,1,1,1.1683,1.2876,1,used,1,1
153,0.6035,0.4687,446958480,0.007362,0,3,2,3,2,1.3662,1.2876,1,used,1,0
154,0.6123,0.4111,446958480,0.007347,0,1,3,6,0,0.8979,1.2876,3,interp0,1,1
155,0.6833,0.3800,446958480,0.007332,0,5,3,0,2,1.0297,1.2876,1,used,1,1
156,0.6910,0.2880,446958480,0.007318,0,0,2,7,1,0.8018,1.2876,3,interp0,1,1
157,0.5780,0.3504,446958480,0.007303,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
158,0.7261,0.2839,446958480,0.007288,2,0,7,0,1,0.8018,1.2876,2,topk,1,1
159,0.5626,0.4940,446958480,0.007274,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
160,0.5920,0.3875,446958480,0.007259,0,2,3,5,0,1.0297,1.2876,3,interp0,1,1
161,0.6254,0.3704,446958480,0.007245,1,2,3,0,4,1.2799,1.2876,4,interp1,1,1
162,0.6085,0.5436,446958480,0.007230,0,6,3,0,1,0.8979,1.2876,1,used,1,1
163,0.5241,0.4955,446958480,0.007216,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
164,0.5842,0.5033,446958480,0.007201,0,0,3,1,6,0.8979,1.2876,4,interp1,1,1
165,0.6234,0.4118,446958480,0.007187,0,2,7,0,1,0.8018,1.2876,2,topk,1,1
166,0.5129,0.2706,446958480,0.007172,1,0,6,3,0,0.8979,1.2876,2,topk,1,1
167,0.7071,0.4342,446958480,0.007158,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
168,0.7026,0.6153,446958480,0.007144,0,6,4,0,0,0.6730,1.2876,1,used,1,1
169,0.6143,0.4750,446958480,0.007130,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
170,0.6141,0.3653,446958480,0.007115,0,0,8,2,0,0.5004,1.2876,2,topk,1,1
171,0.4868,0.4561,446958480,0.007101,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
172,0.6605,0.3920,446958480,0.007087,0,2,8,0,0,0.5004,1.2876,2,topk,1,1
173,0.7366,0.4571,446958480,0.007073,0,0,8,0,2,0.5004,1.2876,2,topk,1,1
174,0.6731,0.4898,446958480,0.007059,1,0,6,3,0,0.8979,1.2876,2,topk,1,1
175,0.6995,0.4163,446958480,0.007044,1,1,3,3,2,1.5048,1.2876,2,topk,1,0
176,0.5354,0.5403,446958480,0.007030,0,0,1,5,4,0.9433,1.2876,3,interp0,1,1
177,0.7099,0.4082,446958480,0.007016,0,0,2,6,2,0.9503,1.2876,3,interp0,1,1
178,0.6104,0.3522,446958480,0.007002,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
179,0.6739,0.4666,446958480,0.006988,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
180,0.5512,0.4278,446958480,0.006974,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
181,0.5763,0.4647,446958480,0.006960,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
182,0.6628,0.5477,446958480,0.006946,7,0,3,0,0,0.6109,1.2876,0,stab,1,1
183,0.6573,0.4008,446958480,0.006932,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
184,0.5865,0.5015,446958480,0.006919,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
185,0.6423,0.4641,446958480,0.006905,4,0,6,0,0,0.6730,1.2876,2,topk,1,1
186,0.6102,0.4178,446958480,0.006891,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
187,0.6399,0.3101,446958480,0.006877,1,0,2,7,0,0.8018,1.2876,3,interp0,1,1
188,0.6187,0.2640,446958480,0.006863,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
189,0.4433,0.3797,446958480,0.006850,5,0,3,0,2,1.0297,1.2876,0,stab,1,1
190,0.6853,0.5339,446958480,0.006836,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
191,0.7255,0.2596,446958480,0.006822,0,5,2,3,0,1.0297,1.2876,1,used,1,1
192,0.5181,0.3940,446958480,0.006809,0,0,3,5,2,1.0297,1.2876,3,interp0,1,1
193,0.6772,0.5551,446958480,0.006795,0,1,5,0,4,0.9433,1.2876,2,topk,1,1
194,0.6230,0.2908,446958480,0.006781,3,2,5,0,0,1.0297,1.2876,2,topk,1,1
195,0.6953,0.4599,446958480,0.006768,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
196,0.7114,0.2338,446958480,0.006754,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
197,0.6854,0.3002,446958480,0.006741,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
198,0.6589,0.3004,446958480,0.006727,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
199,0.6995,0.4669,446958480,0.006714,1,0,3,5,1,1.1683,1.2876,3,interp0,1,1
200,0.6935,0.4083,446958480,0.006701,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
201,0.6126,0.2786,446958480,0.006687,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
202,0.6462,0.2843,446958480,0.006674,2,0,5,3,0,1.0297,1.2876,2,topk,1,1
203,0.6783,0.5868,446958480,0.006660,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
204,0.6754,0.2722,446958480,0.006647,0,2,8,0,0,0.5004,1.2876,2,topk,1,1
205,0.5683,0.3255,446958480,0.006634,0,6,3,0,1,0.8979,1.2876,1,used,1,1
206,0.6298,0.5118,446958480,0.006621,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
207,0.6645,0.3691,446958480,0.006607,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
208,0.7374,0.3256,446958480,0.006594,0,0,2,4,4,1.0549,1.2876,3,interp0,1,1
209,0.7610,0.4241,446958480,0.006581,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
210,0.6193,0.3058,446958480,0.006568,0,1,4,4,1,1.1935,1.2876,2,topk,1,1
211,0.6874,0.2544,446958480,0.006555,0,2,3,0,5,1.0297,1.2876,4,interp1,1,1
212,0.6957,0.3289,446958480,0.006541,3,1,2,0,4,1.2799,1.2876,4,interp1,1,1
213,0.6829,0.3103,446958480,0.006528,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
214,0.6768,0.2903,446958480,0.006515,1,4,5,0,0,0.9433,1.2876,2,topk,1,1
215,0.7532,0.3771,446958480,0.006502,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
216,0.7407,0.2540,446958480,0.006489,0,4,1,5,0,0.9433,1.2876,3,interp0,1,1
217,0.7404,0.3152,446958480,0.006476,0,2,3,4,1,1.2799,1.2876,3,interp0,1,1
218,0.7373,0.1966,446958480,0.006463,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
219,0.6853,0.2606,446958480,0.006450,0,1,2,3,4,1.2799,1.2876,4,interp1,1,1
220,0.6470,0.2881,446958480,0.006438,1,0,3,4,2,1.2799,1.2876,3,interp0,1,1
221,0.6420,0.3945,446958480,0.006425,0,3,2,5,0,1.0297,1.2876,3,interp0,1,1
222,0.6378,0.3817,446958480,0.006412,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
223,0.6195,0.2860,446958480,0.006399,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
224,0.7142,0.2912,446958480,0.006386,7,0,1,2,0,0.8018,1.2876,0,stab,1,1
225,0.7049,0.1509,446958480,0.006373,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
226,0.5729,0.4071,446958480,0.006361,0,1,6,3,0,0.8979,1.2876,2,topk,1,1
227,0.6136,0.2574,446958480,0.006348,0,1,5,2,2,1.2206,1.2876,2,topk,1,1
228,0.6965,0.4261,446958480,0.006335,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
229,0.6387,0.2578,446958480,0.006323,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
230,0.6449,0.2081,446958480,0.006310,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
231,0.6360,0.3846,446958480,0.006297,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
232,0.7073,0.3908,446958480,0.006285,0,5,5,0,0,0.6931,1.2876,1,used,1,1
233,0.7058,0.2169,446958480,0.006272,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
234,0.6754,0.2661,446958480,0.006260,7,0,3,0,0,0.6109,1.2876,0,stab,1,1
235,0.5695,0.2734,446958480,0.006247,0,0,8,0,2,0.5004,1.2876,2,topk,1,1
236,0.6683,0.2864,446958480,0.006235,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
237,0.5413,0.4731,446958480,0.006222,0,6,4,0,0,0.6730,1.2876,1,used,1,1
238,0.4449,0.5856,446958480,0.006210,1,0,5,4,0,0.9433,1.2876,2,topk,1,1
239,0.5712,0.3222,446958480,0.006197,0,1,9,0,0,0.3251,1.2876,2,topk,1,1
240,0.6288,0.4190,446958480,0.006185,0,5,4,0,1,0.9433,1.2876,1,used,1,1
241,0.6127,0.3224,446958480,0.006172,0,2,4,1,3,1.2799,1.2876,2,topk,1,1
242,0.7202,0.3313,446958480,0.006160,0,2,3,3,2,1.3662,1.2876,2,topk,1,0
243,0.7013,0.3420,446958480,0.006148,1,0,2,2,5,1.2206,1.2876,4,interp1,1,1
244,0.6049,0.3451,446958480,0.006136,0,4,4,0,2,1.0549,1.2876,1,used,1,1
245,0.5878,0.3712,446958480,0.006123,0,6,2,0,2,0.9503,1.2876,1,used,1,1
246,0.7008,0.2910,446958480,0.006111,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
247,0.7423,0.3202,446958480,0.006099,0,0,6,1,3,0.8979,1.2876,2,topk,1,1
248,0.7387,0.4471,446958480,0.006087,0,1,6,2,1,1.0889,1.2876,2,topk,1,1
249,0.5956,0.2292,446958480,0.006074,1,3,4,0,2,1.2799,1.2876,2,topk,1,1
250,0.6875,0.5240,446958480,0.006062,1,0,4,2,3,1.2799,1.2876,2,topk,1,1
251,0.6554,0.5709,446958480,0.006050,0,3,6,1,0,0.8979,1.2876,2,topk,1,1
252,0.5849,0.5431,446958480,0.006038,0,0,8,2,0,0.5004,1.2876,2,topk,1,1
253,0.6791,0.5542,446958480,0.006026,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
254,0.7086,0.3208,446958480,0.006014,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
255,0.7478,0.3921,446958480,0.006002,0,2,1,4,3,1.2799,1.2876,3,interp0,1,1
256,0.7315,0.3323,446958480,0.005990,0,0,2,4,4,1.0549,1.2876,3,interp0,1,1
257,0.4988,0.3355,446958480,0.005978,3,0,4,1,2,1.2799,1.2876,2,topk,1,1
258,0.7460,0.4056,446958480,0.005966,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
259,0.6595,0.3660,446958480,0.005954,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
260,0.6829,0.3047,446958480,0.005942,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
261,0.7682,0.2585,446958480,0.005930,5,0,5,0,0,0.6931,1.2876,0,stab,1,1
262,0.7315,0.1475,446958480,0.005918,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
263,0.7537,0.3666,446958480,0.005907,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
264,0.6563,0.2810,446958480,0.005895,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
265,0.5852,0.3542,446958480,0.005883,2,0,8,0,0,0.5004,1.2876,2,topk,1,1
266,0.7566,0.2698,446958480,0.005871,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
267,0.7338,0.2657,446958480,0.005859,0,0,2,7,1,0.8018,1.2876,3,interp0,1,1
268,0.7489,0.2165,446958480,0.005848,0,1,6,1,2,1.0889,1.2876,2,topk,1,1
269,0.7281,0.2084,446958480,0.005836,1,1,5,1,2,1.3592,1.2876,2,topk,1,0
270,0.6977,0.2661,446958480,0.005824,0,4,4,2,0,1.0549,1.2876,1,used,1,1
271,0.7431,0.1744,446958480,0.005813,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
272,0.6115,0.3557,446958480,0.005801,0,1,6,0,3,0.8979,1.2876,2,topk,1,1
273,0.7381,0.3791,446958480,0.005789,0,4,3,3,0,1.0889,1.2876,1,used,1,1
274,0.7119,0.3500,446958480,0.005778,0,0,2,6,2,0.9503,1.2876,3,interp0,1,1
