round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.2133,1.8638,446958480,0.010000
1,0.2516,1.6737,446958480,0.009980
2,0.3478,1.6128,446958480,0.009960
3,0.3475,1.4667,446958480,0.009940
4,0.4157,1.4493,446958480,0.009920
5,0.4143,1.3983,446958480,0.009900
6,0.4576,1.2944,446958480,0.009881
7,0.4473,1.2523,446958480,0.009861
8,0.4753,1.2349,446958480,0.009841
9,0.4352,1.1118,446958480,0.009821
10,0.4431,1.2399,446958480,0.009802
11,0.4713,1.1278,446958480,0.009782
12,0.5044,1.0847,446958480,0.009763
13,0.5001,1.2437,446958480,0.009743
14,0.5213,0.9398,446958480,0.009724
15,0.5374,1.2115,446958480,0.009704
16,0.5579,0.9146,446958480,0.009685
17,0.5501,0.8627,446958480,0.009665
18,0.5675,0.8401,446958480,0.009646
19,0.6047,0.9471,446958480,0.009627
20,0.5846,0.7984,446958480,0.009608
21,0.6037,0.8047,446958480,0.009588
22,0.5619,0.8870,446958480,0.009569
23,0.6111,0.8734,446958480,0.009550
24,0.6368,0.6836,446958480,0.009531
25,0.6407,0.7918,446958480,0.009512
26,0.6474,0.7362,446958480,0.009493
27,0.6462,0.6420,446958480,0.009474
28,0.6510,0.7568,446958480,0.009455
29,0.6683,0.6156,446958480,0.009436
30,0.6712,0.8027,446958480,0.009417
31,0.6631,0.6160,446958480,0.009398
32,0.6429,0.6441,446958480,0.009379
33,0.6412,0.5808,446958480,0.009361
34,0.7003,0.6713,446958480,0.009342
35,0.6851,0.5750,446958480,0.009323
36,0.6910,0.5456,446958480,0.009305
37,0.7117,0.5310,446958480,0.009286
38,0.6973,0.6019,446958480,0.009267
39,0.7119,0.4721,446958480,0.009249
40,0.6866,0.6123,446958480,0.009230
41,0.7153,0.5107,446958480,0.009212
42,0.7228,0.5687,446958480,0.009194
43,0.7135,0.5998,446958480,0.009175
44,0.7215,0.5423,446958480,0.009157
45,0.7435,0.4716,446958480,0.009138
46,0.7218,0.5667,446958480,0.009120
47,0.7400,0.4823,446958480,0.009102
48,0.7320,0.4749,446958480,0.009084
49,0.7385,0.4949,446958480,0.009066
50,0.7367,0.4309,446958480,0.009047
51,0.7535,0.4922,446958480,0.009029
52,0.7574,0.3825,446958480,0.009011
53,0.7570,0.4966,446958480,0.008993
54,0.7535,0.3889,446958480,0.008975
55,0.7683,0.4302,446958480,0.008957
56,0.7599,0.3640,446958480,0.008939
57,0.7697,0.5151,446958480,0.008922
58,0.7787,0.3497,446958480,0.008904
59,0.7593,0.4270,446958480,0.008886
60,0.7833,0.3563,446958480,0.008868
61,0.7914,0.4388,446958480,0.008850
62,0.7738,0.3679,446958480,0.008833
63,0.7653,0.3599,446958480,0.008815
64,0.7835,0.3645,446958480,0.008797
65,0.7820,0.3598,446958480,0.008780
66,0.7725,0.3439,446958480,0.008762
67,0.7737,0.3465,446958480,0.008745
68,0.7924,0.3064,446958480,0.008727
69,0.7809,0.3552,446958480,0.008710
70,0.7912,0.3173,446958480,0.008692
71,0.7916,0.3825,446958480,0.008675
72,0.7977,0.3414,446958480,0.008658
73,0.7988,0.3432,446958480,0.008640
74,0.8000,0.3035,446958480,0.008623
75,0.7983,0.3037,446958480,0.008606
76,0.7993,0.2625,446958480,0.008589
77,0.7988,0.3249,446958480,0.008571
78,0.7992,0.3272,446958480,0.008554
79,0.7899,0.3496,446958480,0.008537
80,0.8012,0.3233,446958480,0.008520
81,0.8015,0.3040,446958480,0.008503
82,0.8165,0.2875,446958480,0.008486
83,0.8121,0.3019,446958480,0.008469
84,0.8015,0.2906,446958480,0.008452
85,0.8161,0.3121,446958480,0.008435
86,0.8091,0.3045,446958480,0.008418
87,0.8133,0.2813,446958480,0.008402
88,0.8138,0.2551,446958480,0.008385
89,0.8001,0.2872,446958480,0.008368
90,0.8035,0.2932,446958480,0.008351
91,0.8239,0.2953,446958480,0.008334
92,0.8104,0.2514,446958480,0.008318
93,0.8085,0.2772,446958480,0.008301
94,0.8210,0.2450,446958480,0.008285
95,0.8122,0.2683,446958480,0.008268
96,0.8160,0.2447,446958480,0.008251
97,0.8205,0.2377,446958480,0.008235
98,0.8316,0.2709,446958480,0.008219
99,0.8256,0.2489,446958480,0.008202
100,0.8240,0.2328,446958480,0.008186
101,0.8279,0.2472,446958480,0.008169
102,0.8323,0.2588,446958480,0.008153
103,0.8320,0.2327,446958480,0.008137
104,0.8283,0.2074,446958480,0.008120
105,0.8345,0.2159,446958480,0.008104
106,0.8248,0.2887,446958480,0.008088
107,0.8247,0.2428,446958480,0.008072
108,0.8357,0.2346,446958480,0.008056
109,0.8322,0.2074,446958480,0.008039
110,0.8301,0.2635,446958480,0.008023
