round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
22,0.6354,0.9202,446958480,0.009569,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
23,0.6336,0.9157,446958480,0.009550,0,10,0,0,0,0.0000,1.2876,1,used,1,1
24,0.6391,0.8785,446958480,0.009531,3,2,2,0,3,1.3662,1.2876,0,stab,1,0
25,0.6508,0.8920,446958480,0.009512,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
26,0.6538,0.8201,446958480,0.009493,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
27,0.6722,0.7665,446958480,0.009474,6,1,3,0,0,0.8979,1.2876,0,stab,1,1
28,0.6768,0.7585,446958480,0.009455,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
29,0.6838,0.7511,446958480,0.009436,5,2,3,0,0,1.0297,1.2876,0,stab,1,1
30,0.6768,0.7563,446958480,0.009417,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
31,0.6894,0.6834,446958480,0.009398,3,1,2,1,3,1.5048,1.2876,0,stab,1,0
32,0.6876,0.8176,446958480,0.009379,0,10,0,0,0,0.0000,1.2876,1,used,1,1
33,0.6953,0.7133,446958480,0.009361,2,2,2,1,3,1.5571,1.2876,4,interp1,1,0
34,0.6932,0.7218,446958480,0.009342,0,0,0,9,1,0.3251,1.2876,3,interp0,1,1
35,0.6937,0.7577,446958480,0.009323,10,0,0,0,0,0.0000,1.2876,0,stab,1,1
36,0.7081,0.6483,446958480,0.009305,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
37,0.7130,0.6240,446958480,0.009286,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
38,0.7078,0.6126,446958480,0.009267,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
39,0.7174,0.5921,446958480,0.009249,4,4,2,0,0,1.0549,1.2876,0,stab,1,1
40,0.7237,0.5976,446958480,0.009230,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
41,0.7218,0.6282,446958480,0.009212,4,4,2,0,0,1.0549,1.2876,0,stab,1,1
42,0.7216,0.5871,446958480,0.009194,1,0,9,0,0,0.3251,1.2876,2,topk,1,1
43,0.7164,0.5795,446958480,0.009175,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
44,0.7235,0.5625,446958480,0.009157,4,0,6,0,0,0.6730,1.2876,2,topk,1,1
45,0.7388,0.5503,446958480,0.009138,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
46,0.7432,0.5698,446958480,0.009120,3,2,5,0,0,1.0297,1.2876,2,topk,1,1
47,0.7464,0.5024,446958480,0.009102,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
48,0.7315,0.6178,446958480,0.009084,5,3,2,0,0,1.0297,1.2876,0,stab,1,1
49,0.7520,0.4595,446958480,0.009066,0,10,0,0,0,0.0000,1.2876,1,used,1,1
50,0.7501,0.5083,446958480,0.009047,6,1,3,0,0,0.8979,1.2876,0,stab,1,1
51,0.7592,0.4416,446958480,0.009029,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
52,0.7594,0.4919,446958480,0.009011,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
53,0.7588,0.4008,446958480,0.008993,5,2,3,0,0,1.0297,1.2876,0,stab,1,1
54,0.7519,0.5539,446958480,0.008975,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
55,0.7673,0.4380,446958480,0.008957,2,0,0,8,0,0.5004,1.2876,3,interp0,1,1
56,0.7706,0.4389,446958480,0.008939,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
57,0.7584,0.4836,446958480,0.008922,3,3,4,0,0,1.0889,1.2876,2,topk,1,1
58,0.7697,0.4581,446958480,0.008904,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
59,0.7734,0.3832,446958480,0.008886,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
60,0.7775,0.4548,446958480,0.008868,6,2,2,0,0,0.9503,1.2876,0,stab,1,1
61,0.7682,0.4982,446958480,0.008850,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
62,0.7773,0.3939,446958480,0.008833,0,0,0,7,3,0.6109,1.2876,3,interp0,1,1
63,0.7789,0.3980,446958480,0.008815,2,0,8,0,0,0.5004,1.2876,2,topk,1,1
64,0.7727,0.4156,446958480,0.008797,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
65,0.7872,0.3940,446958480,0.008780,5,4,1,0,0,0.9433,1.2876,0,stab,1,1
66,0.7828,0.3586,446958480,0.008762,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
67,0.7881,0.3697,446958480,0.008745,4,3,0,2,1,1.2799,1.2876,0,stab,1,1
68,0.7763,0.3729,446958480,0.008727,0,1,9,0,0,0.3251,1.2876,2,topk,1,1
69,0.7853,0.3685,446958480,0.008710,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
70,0.7880,0.3975,446958480,0.008692,2,3,5,0,0,1.0297,1.2876,2,topk,1,1
71,0.7900,0.3836,446958480,0.008675,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
72,0.7934,0.3888,446958480,0.008658,5,4,1,0,0,0.9433,1.2876,0,stab,1,1
73,0.7923,0.3853,446958480,0.008640,0,10,0,0,0,0.0000,1.2876,1,used,1,1
74,0.7955,0.3110,446958480,0.008623,3,3,3,1,0,1.3138,1.2876,0,stab,1,0
75,0.7963,0.3347,446958480,0.008606,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
76,0.7962,0.3129,446958480,0.008589,0,1,0,8,1,0.6390,1.2876,3,interp0,1,1
77,0.7914,0.3763,446958480,0.008571,2,8,0,0,0,0.5004,1.2876,1,used,1,1
78,0.7925,0.3566,446958480,0.008554,1,0,9,0,0,0.3251,1.2876,2,topk,1,1
79,0.7964,0.3566,446958480,0.008537,2,0,1,6,1,1.0889,1.2876,3,interp0,1,1
80,0.7977,0.3291,446958480,0.008520,9,0,1,0,0,0.3251,1.2876,0,stab,1,1
81,0.7956,0.3487,446958480,0.008503,3,1,1,1,4,1.4185,1.2876,4,interp1,1,0
82,0.8049,0.3381,446958480,0.008486,0,5,1,0,4,0.9433,1.2876,1,used,1,1
83,0.8058,0.2936,446958480,0.008469,0,3,0,0,7,0.6109,1.2876,4,interp1,1,1
84,0.8010,0.2910,446958480,0.008452,1,0,6,1,2,1.0889,1.2876,2,topk,1,1
85,0.7993,0.3153,446958480,0.008435,3,4,3,0,0,1.0889,1.2876,1,used,1,1
86,0.8047,0.3180,446958480,0.008418,1,3,5,1,0,1.1683,1.2876,2,topk,1,1
87,0.8052,0.3764,446958480,0.008402,1,5,2,0,2,1.2206,1.2876,1,used,1,1
88,0.8066,0.2723,446958480,0.008385,1,2,1,0,6,1.0889,1.2876,4,interp1,1,1
89,0.8126,0.2809,446958480,0.008368,1,3,3,2,1,1.5048,1.2876,1,used,1,0
90,0.8125,0.2976,446958480,0.008351,1,4,0,0,5,0.9433,1.2876,4,interp1,1,1
91,0.8138,0.2707,446958480,0.008334,0,1,6,2,1,1.0889,1.2876,2,topk,1,1
92,0.8152,0.2891,446958480,0.008318,0,8,0,2,0,0.5004,1.2876,1,used,1,1
93,0.8175,0.2770,446958480,0.008301,2,3,5,0,0,1.0297,1.2876,2,topk,1,1
94,0.8127,0.2731,446958480,0.008285,0,0,2,7,1,0.8018,1.2876,3,interp0,1,1
95,0.8120,0.3543,446958480,0.008268,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
96,0.8150,0.2410,446958480,0.008251,0,0,8,2,0,0.5004,1.2876,2,topk,1,1
97,0.8131,0.2661,446958480,0.008235,1,0,4,0,5,0.9433,1.2876,4,interp1,1,1
98,0.8175,0.2744,446958480,0.008219,1,1,3,4,1,1.4185,1.2876,3,interp0,1,0
99,0.8126,0.2867,446958480,0.008202,0,4,0,2,4,1.0549,1.2876,1,used,1,1
100,0.8228,0.2691,446958480,0.008186,0,3,5,1,1,1.1683,1.2876,2,topk,1,1
101,0.8155,0.2967,446958480,0.008169,0,1,5,4,0,0.9433,1.2876,2,topk,1,1
102,0.8170,0.3381,446958480,0.008153,0,1,8,1,0,0.6390,1.2876,2,topk,1,1
103,0.8172,0.3244,446958480,0.008137,0,5,0,4,1,0.9433,1.2876,1,used,1,1
104,0.8210,0.2306,446958480,0.008120,2,3,5,0,0,1.0297,1.2876,2,topk,1,1
105,0.8251,0.2694,446958480,0.008104,2,0,4,4,0,1.0549,1.2876,2,topk,1,1
106,0.8245,0.2430,446958480,0.008088,0,0,0,4,6,0.6730,1.2876,4,interp1,1,1
107,0.8256,0.2887,446958480,0.008072,0,0,9,0,1,0.3251,1.2876,2,topk,1,1
108,0.8243,0.2469,446958480,0.008056,0,0,3,5,2,1.0297,1.2876,3,interp0,1,1
109,0.8215,0.3065,446958480,0.008039,0,1,0,1,8,0.6390,1.2876,4,interp1,1,1
110,0.8256,0.2859,446958480,0.008023,0,2,4,0,4,1.0549,1.2876,2,topk,1,1
111,0.8301,0.2207,446958480,0.008007,0,1,1,5,3,1.1683,1.2876,3,interp0,1,1
112,0.8305,0.2693,446958480,0.007991,0,7,2,0,1,0.8018,1.2876,1,used,1,1
113,0.8252,0.3095,446958480,0.007975,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
114,0.8291,0.2312,446958480,0.007959,1,1,6,0,2,1.0889,1.2876,2,topk,1,1
115,0.8343,0.2344,446958480,0.007944,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
116,0.8304,0.2480,446958480,0.007928,0,0,3,6,1,0.8979,1.2876,3,interp0,1,1
117,0.8301,0.2257,446958480,0.007912,0,3,4,1,2,1.2799,1.2876,2,topk,1,1
118,0.8325,0.2274,446958480,0.007896,1,2,2,4,1,1.4708,1.2876,3,interp0,1,0
119,0.8318,0.2189,446958480,0.007880,2,2,1,1,4,1.4708,1.2876,4,interp1,1,0
120,0.8346,0.2144,446958480,0.007864,0,3,0,3,4,1.0889,1.2876,4,interp1,1,1
121,0.8326,0.2173,446958480,0.007849,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
122,0.8314,0.2775,446958480,0.007833,0,0,8,0,2,0.5004,1.2876,2,topk,1,1
123,0.8320,0.2227,446958480,0.007817,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
124,0.8313,0.2623,446958480,0.007802,1,0,4,0,5,0.9433,1.2876,4,interp1,1,1
125,0.8366,0.1876,446958480,0.007786,0,4,4,2,0,1.0549,1.2876,1,used,1,1
126,0.8379,0.2423,446958480,0.007770,0,0,6,3,1,0.8979,1.2876,2,topk,1,1
127,0.8342,0.2589,446958480,0.007755,0,4,2,4,0,1.0549,1.2876,1,used,1,1
128,0.8305,0.2470,446958480,0.007739,0,1,2,7,0,0.8018,1.2876,3,interp0,1,1
129,0.8319,0.2330,446958480,0.007724,0,8,0,2,0,0.5004,1.2876,1,used,1,1
130,0.8379,0.1933,446958480,0.007709,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
131,0.8335,0.2009,446958480,0.007693,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
132,0.8405,0.2008,446958480,0.007678,3,0,1,3,3,1.3138,1.2876,0,stab,1,0
133,0.8382,0.2182,446958480,0.007662,2,0,5,1,2,1.2206,1.2876,2,topk,1,1
134,0.8350,0.2943,446958480,0.007647,0,0,7,2,1,0.8018,1.2876,2,topk,1,1
135,0.8407,0.2070,446958480,0.007632,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
136,0.8384,0.1821,446958480,0.007616,0,1,4,1,4,1.1935,1.2876,2,topk,1,1
137,0.8423,0.1931,446958480,0.007601,0,0,1,1,8,0.6390,1.2876,4,interp1,1,1
138,0.8409,0.2213,446958480,0.007586,0,0,7,2,1,0.8018,1.2876,2,topk,1,1
139,0.8444,0.2179,446958480,0.007571,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
140,0.8427,0.2256,446958480,0.007556,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
141,0.8452,0.1554,446958480,0.007541,0,0,2,8,0,0.5004,1.2876,3,interp0,1,1
142,0.8455,0.2527,446958480,0.007526,0,1,4,2,3,1.2799,1.2876,2,topk,1,1
143,0.8478,0.1865,446958480,0.007510,0,1,6,3,0,0.8979,1.2876,2,topk,1,1
144,0.8496,0.1652,446958480,0.007495,0,6,1,3,0,0.8979,1.2876,1,used,1,1
145,0.8460,0.1613,446958480,0.007480,0,3,7,0,0,0.6109,1.2876,2,topk,1,1
146,0.8495,0.1749,446958480,0.007466,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
147,0.8444,0.2171,446958480,0.007451,0,0,9,0,1,0.3251,1.2876,2,topk,1,1
148,0.8480,0.1935,446958480,0.007436,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
149,0.8397,0.2467,446958480,0.007421,0,2,2,2,4,1.3322,1.2876,4,interp1,1,0
150,0.8455,0.2116,446958480,0.007406,0,0,2,5,3,1.0297,1.2876,3,interp0,1,1
151,0.8380,0.2366,446958480,0.007391,0,3,1,1,5,1.1683,1.2876,4,interp1,1,1
152,0.8492,0.2276,446958480,0.007376,1,2,3,4,0,1.2799,1.2876,3,interp0,1,1
153,0.8479,0.2065,446958480,0.007362,1,5,3,1,0,1.1683,1.2876,1,used,1,1
154,0.8466,0.1614,446958480,0.007347,0,0,9,1,0,0.3251,1.2876,2,topk,1,1
155,0.8528,0.1937,446958480,0.007332,0,6,4,0,0,0.6730,1.2876,1,used,1,1
156,0.8492,0.2078,446958480,0.007318,0,0,1,9,0,0.3251,1.2876,3,interp0,1,1
157,0.8483,0.1474,446958480,0.007303,0,5,2,0,3,1.0297,1.2876,1,used,1,1
158,0.8502,0.1885,446958480,0.007288,0,0,0,3,7,0.6109,1.2876,4,interp1,1,1
159,0.8545,0.1592,446958480,0.007274,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
160,0.8504,0.1525,446958480,0.007259,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
161,0.8449,0.2331,446958480,0.007245,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
162,0.8527,0.1719,446958480,0.007230,0,0,2,0,8,0.5004,1.2876,4,interp1,1,1
163,0.8568,0.1656,446958480,0.007216,0,4,3,3,0,1.0889,1.2876,1,used,1,1
164,0.8485,0.2526,446958480,0.007201,0,4,3,3,0,1.0889,1.2876,1,used,1,1
165,0.8529,0.1631,446958480,0.007187,0,2,2,3,3,1.3662,1.2876,3,interp0,1,0
166,0.8539,0.1963,446958480,0.007172,0,1,5,2,2,1.2206,1.2876,2,topk,1,1
167,0.8518,0.1555,446958480,0.007158,0,0,7,1,2,0.8018,1.2876,2,topk,1,1
168,0.8436,0.2215,446958480,0.007144,0,1,4,4,1,1.1935,1.2876,2,topk,1,1
169,0.8448,0.1790,446958480,0.007130,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
170,0.8473,0.2019,446958480,0.007115,0,2,7,1,0,0.8018,1.2876,2,topk,1,1
171,0.8540,0.1564,446958480,0.007101,0,3,5,1,1,1.1683,1.2876,2,topk,1,1
172,0.8519,0.1829,446958480,0.007087,0,0,2,6,2,0.9503,1.2876,3,interp0,1,1
173,0.8588,0.1471,446958480,0.007073,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
174,0.8574,0.1502,446958480,0.007059,0,0,2,2,6,0.9503,1.2876,4,interp1,1,1
175,0.8553,0.1645,446958480,0.007044,0,0,2,6,2,0.9503,1.2876,3,interp0,1,1
176,0.8539,0.2115,446958480,0.007030,0,1,2,2,5,1.2206,1.2876,4,interp1,1,1
177,0.8566,0.1450,446958480,0.007016,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
178,0.8612,0.1488,446958480,0.007002,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
179,0.8573,0.1751,446958480,0.006988,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
180,0.8613,0.1409,446958480,0.006974,1,0,3,6,0,0.8979,1.2876,3,interp0,1,1
181,0.8599,0.1708,446958480,0.006960,0,1,3,4,2,1.2799,1.2876,3,interp0,1,1
182,0.8604,0.1780,446958480,0.006946,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
183,0.8632,0.1310,446958480,0.006932,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
184,0.8643,0.1664,446958480,0.006919,0,0,8,2,0,0.5004,1.2876,2,topk,1,1
185,0.8600,0.1705,446958480,0.006905,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
186,0.8583,0.1645,446958480,0.006891,0,6,0,4,0,0.6730,1.2876,1,used,1,1
187,0.8616,0.1453,446958480,0.006877,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
188,0.8576,0.1940,446958480,0.006863,0,5,5,0,0,0.6931,1.2876,1,used,1,1
189,0.8601,0.1480,446958480,0.006850,0,0,2,0,8,0.5004,1.2876,4,interp1,1,1
190,0.8600,0.1624,446958480,0.006836,0,4,4,0,2,1.0549,1.2876,1,used,1,1
191,0.8610,0.1358,446958480,0.006822,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
192,0.8606,0.1366,446958480,0.006809,0,0,2,6,2,0.9503,1.2876,3,interp0,1,1
193,0.8598,0.1107,446958480,0.006795,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
194,0.8600,0.1560,446958480,0.006781,0,1,4,2,3,1.2799,1.2876,2,topk,1,1
195,0.8606,0.1067,446958480,0.006768,1,4,3,0,2,1.2799,1.2876,1,used,1,1
196,0.8647,0.1313,446958480,0.006754,0,2,4,0,4,1.0549,1.2876,2,topk,1,1
197,0.8632,0.1628,446958480,0.006741,0,0,6,3,1,0.8979,1.2876,2,topk,1,1
198,0.8623,0.1337,446958480,0.006727,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
199,0.8668,0.1189,446958480,0.006714,0,0,4,5,1,0.9433,1.2876,3,interp0,1,1
200,0.8604,0.1274,446958480,0.006701,0,0,2,5,3,1.0297,1.2876,3,interp0,1,1
201,0.8608,0.1694,446958480,0.006687,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
202,0.8633,0.1404,446958480,0.006674,0,1,5,2,2,1.2206,1.2876,2,topk,1,1
203,0.8623,0.1361,446958480,0.006660,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
204,0.8661,0.1499,446958480,0.006647,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
205,0.8633,0.1453,446958480,0.006634,0,0,8,2,0,0.5004,1.2876,2,topk,1,1
206,0.8578,0.1684,446958480,0.006621,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
207,0.8664,0.1449,446958480,0.006607,0,0,1,0,9,0.3251,1.2876,4,interp1,1,1
208,0.8621,0.1605,446958480,0.006594,0,0,0,8,2,0.5004,1.2876,3,interp0,1,1
209,0.8664,0.1292,446958480,0.006581,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
210,0.8672,0.1290,446958480,0.006568,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
211,0.8652,0.1243,446958480,0.006555,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
212,0.8560,0.1838,446958480,0.006541,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
213,0.8595,0.1720,446958480,0.006528,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
214,0.8641,0.1538,446958480,0.006515,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
215,0.8659,0.1214,446958480,0.006502,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
216,0.8664,0.1250,446958480,0.006489,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
217,0.8659,0.1088,446958480,0.006476,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
218,0.8626,0.2088,446958480,0.006463,0,6,4,0,0,0.6730,1.2876,1,used,1,1
219,0.8635,0.1288,446958480,0.006450,0,0,1,0,9,0.3251,1.2876,4,interp1,1,1
220,0.8686,0.1126,446958480,0.006438,0,4,3,0,3,1.0889,1.2876,1,used,1,1
221,0.8710,0.1289,446958480,0.006425,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
222,0.8704,0.1095,446958480,0.006412,0,0,0,8,2,0.5004,1.2876,3,interp0,1,1
223,0.8692,0.1008,446958480,0.006399,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
224,0.8695,0.1259,446958480,0.006386,0,5,5,0,0,0.6931,1.2876,1,used,1,1
225,0.8726,0.1079,446958480,0.006373,6,0,4,0,0,0.6730,1.2876,0,stab,1,1
226,0.8652,0.1855,446958480,0.006361,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
227,0.8697,0.1290,446958480,0.006348,0,0,2,8,0,0.5004,1.2876,3,interp0,1,1
228,0.8688,0.1115,446958480,0.006335,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
229,0.8725,0.1122,446958480,0.006323,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
230,0.8676,0.1421,446958480,0.006310,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
231,0.8676,0.1146,446958480,0.006297,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
232,0.8691,0.1065,446958480,0.006285,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
233,0.8697,0.1362,446958480,0.006272,0,1,7,2,0,0.8018,1.2876,2,topk,1,1
234,0.8689,0.1413,446958480,0.006260,0,2,1,4,3,1.2799,1.2876,3,interp0,1,1
235,0.8715,0.1081,446958480,0.006247,1,1,6,1,1,1.2275,1.2876,2,topk,1,1
236,0.8692,0.1482,446958480,0.006235,0,1,2,4,3,1.2799,1.2876,3,interp0,1,1
237,0.8668,0.1444,446958480,0.006222,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
238,0.8703,0.0973,446958480,0.006210,0,2,2,3,3,1.3662,1.2876,3,interp0,1,0
239,0.8655,0.1177,446958480,0.006197,0,2,3,5,0,1.0297,1.2876,3,interp0,1,1
240,0.8690,0.1062,446958480,0.006185,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
241,0.8713,0.0971,446958480,0.006172,0,1,4,4,1,1.1935,1.2876,2,topk,1,1
242,0.8681,0.1327,446958480,0.006160,0,4,4,0,2,1.0549,1.2876,1,used,1,1
243,0.8688,0.1334,446958480,0.006148,0,0,6,1,3,0.8979,1.2876,2,topk,1,1
244,0.8681,0.1142,446958480,0.006136,0,3,6,0,1,0.8979,1.2876,2,topk,1,1
245,0.8698,0.0823,446958480,0.006123,0,2,3,0,5,1.0297,1.2876,4,interp1,1,1
246,0.8729,0.1150,446958480,0.006111,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
247,0.8710,0.1171,446958480,0.006099,0,1,5,3,1,1.1683,1.2876,2,topk,1,1
248,0.8703,0.1016,446958480,0.006087,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
249,0.8725,0.0927,446958480,0.006074,0,3,2,4,1,1.2799,1.2876,3,interp0,1,1
250,0.8748,0.1003,446958480,0.006062,0,3,4,2,1,1.2799,1.2876,2,topk,1,1
251,0.8705,0.0925,446958480,0.006050,1,1,4,1,3,1.4185,1.2876,2,topk,1,0
252,0.8687,0.1113,446958480,0.006038,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
253,0.8712,0.0940,446958480,0.006026,0,1,6,0,3,0.8979,1.2876,2,topk,1,1
254,0.8717,0.0908,446958480,0.006014,0,3,3,3,1,1.3138,1.2876,1,used,1,0
255,0.8689,0.1045,446958480,0.006002,3,1,4,2,0,1.2799,1.2876,2,topk,1,1
256,0.8687,0.0938,446958480,0.005990,0,2,6,1,1,1.0889,1.2876,2,topk,1,1
257,0.8721,0.1171,446958480,0.005978,0,3,3,1,3,1.3138,1.2876,1,used,1,0
258,0.8662,0.1423,446958480,0.005966,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
259,0.8735,0.0941,446958480,0.005954,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
260,0.8650,0.1452,446958480,0.005942,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
261,0.8735,0.0985,446958480,0.005930,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
262,0.8717,0.0734,446958480,0.005918,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
263,0.8729,0.0983,446958480,0.005907,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
264,0.8661,0.1364,446958480,0.005895,0,7,3,0,0,0.6109,1.2876,1,used,1,1
265,0.8704,0.1117,446958480,0.005883,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
266,0.8688,0.1339,446958480,0.005871,0,0,6,1,3,0.8979,1.2876,2,topk,1,1
267,0.8743,0.0941,446958480,0.005859,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
268,0.8751,0.0940,446958480,0.005848,0,4,3,3,0,1.0889,1.2876,1,used,1,1
269,0.8767,0.0926,446958480,0.005836,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
270,0.8806,0.0876,446958480,0.005824,0,0,4,1,5,0.9433,1.2876,4,interp1,1,1
271,0.8748,0.0866,446958480,0.005813,0,2,3,0,5,1.0297,1.2876,4,interp1,1,1
272,0.8751,0.0970,446958480,0.005801,1,0,3,5,1,1.1683,1.2876,3,interp0,1,1
273,0.8744,0.1161,446958480,0.005789,1,1,2,2,4,1.4708,1.2876,4,interp1,1,0
274,0.8778,0.0948,446958480,0.005778,0,3,1,3,3,1.3138,1.2876,1,used,1,0
