round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1744,1.0563,446958480,0.010000
1,0.1239,1.5576,446958480,0.009980
2,0.1052,1.1550,446958480,0.009960
3,0.1806,1.4286,446958480,0.009940
4,0.1804,1.4315,446958480,0.009920
5,0.1010,1.4532,446958480,0.009900
6,0.1225,1.0928,446958480,0.009881
7,0.2365,1.1510,446958480,0.009861
8,0.2290,0.9496,446958480,0.009841
9,0.2148,0.9147,446958480,0.009821
10,0.2430,1.1455,446958480,0.009802
11,0.2206,1.1504,446958480,0.009782
12,0.1967,0.7351,446958480,0.009763
13,0.2117,0.9598,446958480,0.009743
14,0.2057,1.1770,446958480,0.009724
15,0.2108,1.1778,446958480,0.009704
16,0.2232,0.9380,446958480,0.009685
17,0.2782,1.1715,446958480,0.009665
18,0.2505,1.2454,446958480,0.009646
19,0.2743,1.1453,446958480,0.009627
20,0.3095,0.8173,446958480,0.009608
21,0.3215,0.9244,446958480,0.009588
22,0.1726,0.7763,446958480,0.009569
23,0.3133,0.5955,446958480,0.009550
24,0.2745,0.8503,446958480,0.009531
25,0.3564,0.7383,446958480,0.009512
26,0.3016,0.9592,446958480,0.009493
27,0.3354,0.9932,446958480,0.009474
28,0.3008,0.7787,446958480,0.009455
29,0.3905,0.7098,446958480,0.009436
30,0.3123,0.6605,446958480,0.009417
31,0.3236,0.9869,446958480,0.009398
32,0.4009,0.5843,446958480,0.009379
33,0.3909,0.6046,446958480,0.009361
34,0.3245,0.7211,446958480,0.009342
35,0.3039,0.6667,446958480,0.009323
36,0.2708,0.9646,446958480,0.009305
37,0.2849,0.5708,446958480,0.009286
38,0.4222,0.8619,446958480,0.009267
39,0.2674,0.6864,446958480,0.009249
40,0.2860,0.8074,446958480,0.009230
41,0.2734,0.7959,446958480,0.009212
42,0.3231,0.8298,446958480,0.009194
43,0.4228,0.8689,446958480,0.009175
44,0.3445,0.6837,446958480,0.009157
45,0.2734,0.9707,446958480,0.009138
46,0.2717,0.7384,446958480,0.009120
47,0.4142,1.1656,446958480,0.009102
48,0.4524,0.7006,446958480,0.009084
49,0.3292,0.7531,446958480,0.009066
50,0.3931,0.8531,446958480,0.009047
51,0.4453,0.8361,446958480,0.009029
52,0.3951,0.8628,446958480,0.009011
53,0.3077,0.8088,446958480,0.008993
54,0.2839,0.9120,446958480,0.008975
55,0.4483,0.8642,446958480,0.008957
56,0.4098,0.4177,446958480,0.008939
57,0.5035,0.8400,446958480,0.008922
58,0.4747,0.6556,446958480,0.008904
59,0.4716,0.5581,446958480,0.008886
60,0.5263,0.5515,446958480,0.008868
61,0.4896,1.0796,446958480,0.008850
62,0.4834,0.5731,446958480,0.008833
63,0.5193,0.6312,446958480,0.008815
64,0.4756,0.6632,446958480,0.008797
65,0.3913,0.6565,446958480,0.008780
66,0.4170,0.4526,446958480,0.008762
67,0.4229,0.4850,446958480,0.008745
68,0.3299,0.6660,446958480,0.008727
69,0.4236,1.3163,446958480,0.008710
70,0.4269,0.8441,446958480,0.008692
71,0.3244,0.9159,446958480,0.008675
72,0.4417,0.7520,446958480,0.008658
73,0.5413,1.0270,446958480,0.008640
74,0.2702,1.1478,446958480,0.008623
75,0.5014,0.6741,446958480,0.008606
76,0.2878,0.8814,446958480,0.008589
77,0.4600,1.2625,446958480,0.008571
78,0.5395,0.6885,446958480,0.008554
79,0.4115,0.5452,446958480,0.008537
80,0.5174,1.2076,446958480,0.008520
81,0.4783,0.6853,446958480,0.008503
82,0.5306,0.8182,446958480,0.008486
83,0.4777,0.9528,446958480,0.008469
84,0.4870,0.5890,446958480,0.008452
85,0.5702,0.6141,446958480,0.008435
86,0.5375,0.5039,446958480,0.008418
87,0.4888,1.0036,446958480,0.008402
88,0.4434,0.6364,446958480,0.008385
89,0.5839,0.5944,446958480,0.008368
90,0.4559,0.7261,446958480,0.008351
91,0.4640,0.8449,446958480,0.008334
92,0.4707,0.8616,446958480,0.008318
93,0.5359,0.9974,446958480,0.008301
94,0.3952,0.3997,446958480,0.008285
95,0.3477,1.7487,446958480,0.008268
96,0.4705,0.8325,446958480,0.008251
97,0.5417,0.7913,446958480,0.008235
98,0.6559,0.5976,446958480,0.008219
99,0.6354,0.3895,446958480,0.008202
100,0.5820,0.8975,446958480,0.008186
101,0.5964,0.4925,446958480,0.008169
102,0.5312,0.7668,446958480,0.008153
103,0.4635,0.6064,446958480,0.008137
104,0.3846,0.8682,446958480,0.008120
105,0.4801,0.9716,446958480,0.008104
106,0.5363,0.7114,446958480,0.008088
107,0.5324,0.6553,446958480,0.008072
108,0.6351,0.5005,446958480,0.008056
109,0.6601,0.4029,446958480,0.008039
110,0.6128,0.4300,446958480,0.008023
111,0.6732,0.5038,446958480,0.008007
112,0.6402,0.4840,446958480,0.007991
113,0.5614,0.4931,446958480,0.007975
114,0.6219,0.8166,446958480,0.007959
115,0.6382,0.3796,446958480,0.007944
116,0.4636,0.4118,446958480,0.007928
117,0.5717,1.2544,446958480,0.007912
118,0.5869,0.9446,446958480,0.007896
119,0.4251,0.6520,446958480,0.007880
120,0.5421,0.4172,446958480,0.007864
121,0.5951,1.0537,446958480,0.007849
122,0.6125,0.6496,446958480,0.007833
123,0.5887,0.5082,446958480,0.007817
124,0.4949,0.6836,446958480,0.007802
125,0.4547,1.1346,446958480,0.007786
126,0.5788,0.6046,446958480,0.007770
127,0.5613,0.6535,446958480,0.007755
128,0.6529,0.6379,446958480,0.007739
129,0.5899,0.4981,446958480,0.007724
130,0.5463,0.7941,446958480,0.007709
131,0.5899,0.8428,446958480,0.007693
132,0.6470,0.7397,446958480,0.007678
133,0.5386,0.6399,446958480,0.007662
134,0.5668,0.5815,446958480,0.007647
135,0.5877,0.6357,446958480,0.007632
136,0.6202,0.4089,446958480,0.007616
137,0.5428,1.2659,446958480,0.007601
138,0.6885,0.5771,446958480,0.007586
139,0.7008,0.4311,446958480,0.007571
140,0.5873,0.3913,446958480,0.007556
141,0.5629,0.3423,446958480,0.007541
142,0.6880,0.4365,446958480,0.007526
143,0.5666,0.3577,446958480,0.007510
144,0.6887,0.6393,446958480,0.007495
145,0.6709,0.4829,446958480,0.007480
146,0.7040,0.8400,446958480,0.007466
147,0.5811,0.4871,446958480,0.007451
148,0.6658,0.6516,446958480,0.007436
149,0.6681,0.8024,446958480,0.007421
150,0.7111,0.5668,446958480,0.007406
151,0.6905,0.3561,446958480,0.007391
152,0.6406,0.2895,446958480,0.007376
153,0.6916,0.5520,446958480,0.007362
154,0.6720,0.2885,446958480,0.007347
155,0.7335,0.3837,446958480,0.007332
156,0.7493,0.2692,446958480,0.007318
157,0.6418,0.2958,446958480,0.007303
158,0.7260,0.3350,446958480,0.007288
159,0.6543,0.5365,446958480,0.007274
160,0.5959,0.2798,446958480,0.007259
161,0.6931,0.3470,446958480,0.007245
162,0.5881,0.7224,446958480,0.007230
163,0.4931,0.6899,446958480,0.007216
164,0.5958,0.7466,446958480,0.007201
165,0.5824,0.5280,446958480,0.007187
166,0.5987,0.4276,446958480,0.007172
167,0.7127,0.4811,446958480,0.007158
168,0.7301,0.7213,446958480,0.007144
169,0.6961,0.4333,446958480,0.007130
170,0.6106,0.3470,446958480,0.007115
171,0.5045,0.4693,446958480,0.007101
172,0.6558,0.3993,446958480,0.007087
173,0.7745,0.5704,446958480,0.007073
174,0.7366,0.3526,446958480,0.007059
175,0.7613,0.3263,446958480,0.007044
176,0.6566,0.3918,446958480,0.007030
177,0.6863,0.7465,446958480,0.007016
178,0.5939,0.4783,446958480,0.007002
179,0.6588,0.5121,446958480,0.006988
180,0.6468,0.4819,446958480,0.006974
181,0.6293,0.4815,446958480,0.006960
182,0.7282,0.6029,446958480,0.006946
183,0.7196,0.4849,446958480,0.006932
184,0.6168,0.6862,446958480,0.006919
185,0.6502,0.4688,446958480,0.006905
186,0.6114,0.5025,446958480,0.006891
187,0.5471,0.4977,446958480,0.006877
188,0.6473,0.4663,446958480,0.006863
189,0.5552,0.7463,446958480,0.006850
190,0.6303,1.0197,446958480,0.006836
191,0.4456,0.6496,446958480,0.006822
192,0.4847,0.7497,446958480,0.006809
193,0.5959,1.0247,446958480,0.006795
194,0.6163,0.5412,446958480,0.006781
195,0.6073,0.5545,446958480,0.006768
196,0.7241,0.3187,446958480,0.006754
197,0.6867,0.3227,446958480,0.006741
198,0.6655,0.3499,446958480,0.006727
199,0.7497,0.5813,446958480,0.006714
200,0.7139,0.6849,446958480,0.006701
201,0.6812,0.3910,446958480,0.006687
202,0.6261,0.3770,446958480,0.006674
203,0.6691,0.7179,446958480,0.006660
204,0.6889,0.3117,446958480,0.006647
205,0.6156,0.3492,446958480,0.006634
206,0.7308,0.5286,446958480,0.006621
207,0.6539,0.4530,446958480,0.006607
208,0.7185,0.4552,446958480,0.006594
209,0.7496,0.6795,446958480,0.006581
210,0.6538,0.2568,446958480,0.006568
211,0.6284,0.4683,446958480,0.006555
212,0.6771,0.3641,446958480,0.006541
213,0.7346,0.3498,446958480,0.006528
214,0.6964,0.3469,446958480,0.006515
215,0.6888,0.5275,446958480,0.006502
216,0.6225,0.6479,446958480,0.006489
217,0.6064,0.4661,446958480,0.006476
218,0.7031,0.4458,446958480,0.006463
219,0.5334,0.7523,446958480,0.006450
220,0.5314,0.5841,446958480,0.006438
221,0.4888,0.7903,446958480,0.006425
222,0.4388,0.7128,446958480,0.006412
223,0.5366,0.4916,446958480,0.006399
224,0.6245,0.5409,446958480,0.006386
225,0.6399,0.3875,446958480,0.006373
226,0.5092,0.5943,446958480,0.006361
227,0.6790,0.5966,446958480,0.006348
228,0.5710,0.4580,446958480,0.006335
229,0.5806,0.4442,446958480,0.006323
230,0.6855,0.5803,446958480,0.006310
231,0.6343,0.6989,446958480,0.006297
232,0.6731,0.6388,446958480,0.006285
233,0.6409,0.3175,446958480,0.006272
234,0.6810,0.3576,446958480,0.006260
235,0.5833,0.3232,446958480,0.006247
236,0.7107,0.3884,446958480,0.006235
237,0.5438,0.5351,446958480,0.006222
238,0.4246,0.6393,446958480,0.006210
239,0.6157,0.5255,446958480,0.006197
240,0.5720,1.1442,446958480,0.006185
241,0.6607,0.5528,446958480,0.006172
242,0.6810,0.5458,446958480,0.006160
243,0.6517,0.4250,446958480,0.006148
244,0.6046,0.5221,446958480,0.006136
245,0.4676,0.4964,446958480,0.006123
246,0.6819,0.4653,446958480,0.006111
247,0.5867,0.5709,446958480,0.006099
248,0.6736,0.6777,446958480,0.006087
249,0.5745,0.3072,446958480,0.006074
250,0.7190,0.5719,446958480,0.006062
251,0.7210,0.6091,446958480,0.006050
252,0.6621,0.5666,446958480,0.006038
253,0.6327,0.8083,446958480,0.006026
254,0.6807,0.4744,446958480,0.006014
255,0.7652,0.5318,446958480,0.006002
256,0.7152,0.3354,446958480,0.005990
257,0.4914,0.6558,446958480,0.005978
258,0.7263,0.5495,446958480,0.005966
259,0.6266,0.5135,446958480,0.005954
260,0.6683,0.3527,446958480,0.005942
261,0.7233,0.3551,446958480,0.005930
262,0.7530,0.2332,446958480,0.005918
263,0.7490,0.3815,446958480,0.005907
264,0.6678,0.2638,446958480,0.005895
265,0.6393,0.5224,446958480,0.005883
266,0.7425,0.4865,446958480,0.005871
267,0.7335,0.4756,446958480,0.005859
268,0.7256,0.5020,446958480,0.005848
269,0.7336,0.2640,446958480,0.005836
270,0.7352,0.3530,446958480,0.005824
271,0.6844,0.4342,446958480,0.005813
272,0.7203,0.3223,446958480,0.005801
273,0.7418,0.4275,446958480,0.005789
274,0.6847,0.5666,446958480,0.005778
275,0.7416,0.2850,446958480,0.005766
276,0.6908,0.2313,446958480,0.005755
277,0.6814,0.3901,446958480,0.005743
278,0.6972,0.4443,446958480,0.005732
279,0.7244,0.3080,446958480,0.005720
280,0.7173,0.2933,446958480,0.005709
281,0.7594,0.3833,446958480,0.005697
282,0.7579,0.2076,446958480,0.005686
283,0.6811,0.5098,446958480,0.005675
284,0.5841,0.4126,446958480,0.005663
285,0.7753,0.3527,446958480,0.005652
286,0.6912,0.5557,446958480,0.005641
287,0.6870,0.5972,446958480,0.005629
288,0.7741,0.3094,446958480,0.005618
289,0.6589,0.3014,446958480,0.005607
290,0.6774,0.4771,446958480,0.005596
291,0.6661,0.3651,446958480,0.005585
292,0.7101,0.2724,446958480,0.005573
293,0.6465,0.4153,446958480,0.005562
294,0.7558,0.4391,446958480,0.005551
295,0.6994,0.2101,446958480,0.005540
296,0.7473,0.2451,446958480,0.005529
297,0.7368,0.2153,446958480,0.005518
298,0.7358,0.2383,446958480,0.005507
299,0.6642,0.2930,446958480,0.005496
300,0.7869,0.2901,446958480,0.005485
301,0.7553,0.4119,446958480,0.005474
302,0.6189,0.3320,446958480,0.005463
303,0.7544,0.4296,446958480,0.005452
304,0.7286,0.3459,446958480,0.005441
305,0.7892,0.2888,446958480,0.005430
306,0.5600,0.3431,446958480,0.005419
307,0.6864,0.2842,446958480,0.005408
308,0.7765,0.2999,446958480,0.005398
309,0.7482,0.2789,446958480,0.005387
310,0.6729,0.3781,446958480,0.005376
311,0.7396,0.2749,446958480,0.005365
312,0.7178,0.6062,446958480,0.005355
313,0.7786,0.3739,446958480,0.005344
314,0.7291,0.2217,446958480,0.005333
315,0.7511,0.2491,446958480,0.005323
316,0.7501,0.4191,446958480,0.005312
317,0.7524,0.3148,446958480,0.005301
318,0.7703,0.2237,446958480,0.005291
319,0.8028,0.1775,446958480,0.005280
320,0.7992,0.3113,446958480,0.005270
321,0.6898,0.2624,446958480,0.005259
322,0.5717,0.2244,446958480,0.005248
323,0.7175,0.5701,446958480,0.005238
324,0.7341,0.2553,446958480,0.005228
325,0.7864,0.2517,446958480,0.005217
326,0.7901,0.1696,446958480,0.005207
327,0.8094,0.5940,446958480,0.005196
328,0.8021,0.2276,446958480,0.005186
329,0.7105,0.2607,446958480,0.005175
330,0.7225,0.2548,446958480,0.005165
