round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
30,0.2803,0.7156,446958480,0.009417,6,1,2,1,0,1.0889,1.2876,0,stab,1,1
31,0.3412,0.8097,446958480,0.009398,2,2,2,4,0,1.3322,1.2876,3,interp0,1,0
32,0.4081,0.5705,446958480,0.009379,6,2,0,1,1,1.0889,1.2876,0,stab,1,1
33,0.3527,0.6055,446958480,0.009361,4,3,1,0,2,1.2799,1.2876,0,stab,1,1
34,0.2819,0.8812,446958480,0.009342,2,0,8,0,0,0.5004,1.2876,2,topk,1,1
35,0.2847,0.8902,446958480,0.009323,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
36,0.2306,0.8425,446958480,0.009305,0,0,0,4,6,0.6730,1.2876,4,interp1,1,1
37,0.2658,0.6465,446958480,0.009286,1,0,5,0,4,0.9433,1.2876,2,topk,1,1
38,0.3573,0.9975,446958480,0.009267,3,0,1,1,5,1.1683,1.2876,4,interp1,1,1
39,0.2814,0.6980,446958480,0.009249,1,3,0,3,3,1.3138,1.2876,1,used,1,0
40,0.3243,0.6962,446958480,0.009230,0,9,0,0,1,0.3251,1.2876,1,used,1,1
41,0.3064,0.5663,446958480,0.009212,0,3,0,1,6,0.8979,1.2876,4,interp1,1,1
42,0.3384,0.9508,446958480,0.009194,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
43,0.3967,0.9707,446958480,0.009175,5,3,1,0,1,1.1683,1.2876,0,stab,1,1
44,0.3618,0.7407,446958480,0.009157,7,1,2,0,0,0.8018,1.2876,0,stab,1,1
45,0.3355,0.6225,446958480,0.009138,0,4,1,0,5,0.9433,1.2876,4,interp1,1,1
46,0.2795,0.8420,446958480,0.009120,2,2,2,3,1,1.5571,1.2876,3,interp0,1,0
47,0.3770,0.7367,446958480,0.009102,0,8,1,0,1,0.6390,1.2876,1,used,1,1
48,0.4185,0.6619,446958480,0.009084,0,1,6,1,2,1.0889,1.2876,2,topk,1,1
49,0.3044,0.6504,446958480,0.009066,3,0,2,0,5,1.0297,1.2876,4,interp1,1,1
50,0.3803,0.7474,446958480,0.009047,2,1,0,7,0,0.8018,1.2876,3,interp0,1,1
51,0.4280,0.6007,446958480,0.009029,0,4,3,1,2,1.2799,1.2876,1,used,1,1
52,0.3723,0.8151,446958480,0.009011,3,1,0,1,5,1.1683,1.2876,4,interp1,1,1
53,0.2580,0.8185,446958480,0.008993,1,3,1,1,4,1.4185,1.2876,4,interp1,1,0
54,0.3459,0.7012,446958480,0.008975,1,8,0,0,1,0.6390,1.2876,1,used,1,1
55,0.4526,0.6560,446958480,0.008957,0,6,4,0,0,0.6730,1.2876,1,used,1,1
56,0.4621,0.4333,446958480,0.008939,7,0,2,1,0,0.8018,1.2876,0,stab,1,1
57,0.4679,0.8223,446958480,0.008922,10,0,0,0,0,0.0000,1.2876,0,stab,1,1
58,0.4261,0.5951,446958480,0.008904,2,5,2,1,0,1.2206,1.2876,1,used,1,1
59,0.4419,0.5641,446958480,0.008886,2,5,2,1,0,1.2206,1.2876,1,used,1,1
60,0.4904,0.5297,446958480,0.008868,3,1,3,2,1,1.5048,1.2876,0,stab,1,0
61,0.4859,0.7490,446958480,0.008850,0,8,0,1,1,0.6390,1.2876,1,used,1,1
62,0.5696,0.4127,446958480,0.008833,1,1,2,1,5,1.3592,1.2876,4,interp1,1,0
63,0.4863,0.4696,446958480,0.008815,1,4,2,0,3,1.2799,1.2876,1,used,1,1
64,0.4890,0.5791,446958480,0.008797,3,1,3,2,1,1.5048,1.2876,0,stab,1,0
65,0.4160,0.6450,446958480,0.008780,2,0,3,5,0,1.0297,1.2876,3,interp0,1,1
66,0.3597,0.4216,446958480,0.008762,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
67,0.4414,0.4413,446958480,0.008745,3,5,0,0,2,1.0297,1.2876,1,used,1,1
68,0.3456,0.8686,446958480,0.008727,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
69,0.4497,0.5974,446958480,0.008710,0,0,4,5,1,0.9433,1.2876,3,interp0,1,1
70,0.4559,0.5693,446958480,0.008692,0,5,1,2,2,1.2206,1.2876,1,used,1,1
71,0.3624,0.6017,446958480,0.008675,0,3,6,0,1,0.8979,1.2876,2,topk,1,1
72,0.3589,0.5651,446958480,0.008658,0,1,1,4,4,1.1935,1.2876,3,interp0,1,1
73,0.5319,0.7308,446958480,0.008640,1,8,0,1,0,0.6390,1.2876,1,used,1,1
74,0.2772,0.7790,446958480,0.008623,0,1,5,3,1,1.1683,1.2876,2,topk,1,1
75,0.4959,0.5939,446958480,0.008606,0,5,0,3,2,1.0297,1.2876,1,used,1,1
76,0.3296,0.6867,446958480,0.008589,1,0,1,3,5,1.1683,1.2876,4,interp1,1,1
77,0.5552,0.8515,446958480,0.008571,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
78,0.6056,0.6342,446958480,0.008554,1,7,1,0,1,0.9404,1.2876,1,used,1,1
79,0.4940,0.4783,446958480,0.008537,1,1,6,1,1,1.2275,1.2876,2,topk,1,1
80,0.4783,0.6382,446958480,0.008520,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
81,0.4963,0.5589,446958480,0.008503,6,1,2,0,1,1.0889,1.2876,0,stab,1,1
82,0.5041,0.6186,446958480,0.008486,0,5,0,3,2,1.0297,1.2876,1,used,1,1
83,0.4983,0.8820,446958480,0.008469,0,2,2,6,0,0.9503,1.2876,3,interp0,1,1
84,0.5694,0.5161,446958480,0.008452,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
85,0.5816,0.4761,446958480,0.008435,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
86,0.5726,0.4608,446958480,0.008418,0,2,7,1,0,0.8018,1.2876,2,topk,1,1
87,0.4671,0.4945,446958480,0.008402,0,2,7,0,1,0.8018,1.2876,2,topk,1,1
88,0.4534,0.5829,446958480,0.008385,0,4,1,0,5,0.9433,1.2876,4,interp1,1,1
89,0.5532,0.5493,446958480,0.008368,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
90,0.5247,0.5404,446958480,0.008351,0,5,1,2,2,1.2206,1.2876,1,used,1,1
91,0.5298,0.6236,446958480,0.008334,0,2,5,1,2,1.2206,1.2876,2,topk,1,1
92,0.5576,0.6143,446958480,0.008318,0,0,2,3,5,1.0297,1.2876,4,interp1,1,1
93,0.5442,0.5958,446958480,0.008301,0,0,4,1,5,0.9433,1.2876,4,interp1,1,1
94,0.3715,0.5158,446958480,0.008285,0,1,3,1,5,1.1683,1.2876,4,interp1,1,1
95,0.3707,1.0637,446958480,0.008268,1,1,6,2,0,1.0889,1.2876,2,topk,1,1
96,0.4966,0.5374,446958480,0.008251,2,0,2,0,6,0.9503,1.2876,4,interp1,1,1
97,0.5299,0.5441,446958480,0.008235,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
98,0.6019,0.5896,446958480,0.008219,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
99,0.6116,0.3845,446958480,0.008202,0,2,0,4,4,1.0549,1.2876,3,interp0,1,1
100,0.4970,0.7405,446958480,0.008186,4,0,3,2,1,1.2799,1.2876,0,stab,1,1
101,0.6079,0.4228,446958480,0.008169,0,0,2,3,5,1.0297,1.2876,4,interp1,1,1
102,0.5079,0.4385,446958480,0.008153,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
103,0.4695,0.5124,446958480,0.008137,4,0,2,3,1,1.2799,1.2876,0,stab,1,1
104,0.4750,0.5524,446958480,0.008120,0,2,4,1,3,1.2799,1.2876,2,topk,1,1
105,0.5179,0.4981,446958480,0.008104,3,2,2,0,3,1.3662,1.2876,0,stab,1,0
106,0.5141,0.7344,446958480,0.008088,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
107,0.5914,0.4697,446958480,0.008072,0,2,1,6,1,1.0889,1.2876,3,interp0,1,1
108,0.6093,0.4071,446958480,0.008056,0,4,3,0,3,1.0889,1.2876,1,used,1,1
109,0.5792,0.4036,446958480,0.008039,2,1,2,1,4,1.4708,1.2876,4,interp1,1,0
110,0.5409,0.5855,446958480,0.008023,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
111,0.6136,0.4767,446958480,0.008007,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
112,0.6276,0.4868,446958480,0.007991,4,0,6,0,0,0.6730,1.2876,2,topk,1,1
113,0.5013,0.4165,446958480,0.007975,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
114,0.6128,0.5503,446958480,0.007959,0,7,3,0,0,0.6109,1.2876,1,used,1,1
115,0.5648,0.3757,446958480,0.007944,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
116,0.4220,0.4165,446958480,0.007928,0,3,7,0,0,0.6109,1.2876,2,topk,1,1
117,0.4964,0.6686,446958480,0.007912,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
118,0.6561,0.7323,446958480,0.007896,2,0,7,0,1,0.8018,1.2876,2,topk,1,1
119,0.4893,0.4904,446958480,0.007880,0,2,0,6,2,0.9503,1.2876,3,interp0,1,1
120,0.4432,0.3870,446958480,0.007864,2,1,5,2,0,1.2206,1.2876,2,topk,1,1
121,0.5602,0.8130,446958480,0.007849,0,1,8,0,1,0.6390,1.2876,2,topk,1,1
122,0.6360,0.7371,446958480,0.007833,0,1,3,1,5,1.1683,1.2876,4,interp1,1,1
123,0.5853,0.3891,446958480,0.007817,0,4,4,0,2,1.0549,1.2876,1,used,1,1
124,0.4726,0.4987,446958480,0.007802,0,1,3,3,3,1.3138,1.2876,2,topk,1,0
125,0.5004,0.6270,446958480,0.007786,2,0,2,4,2,1.3322,1.2876,3,interp0,1,0
126,0.5069,0.4476,446958480,0.007770,1,7,0,2,0,0.8018,1.2876,1,used,1,1
127,0.6078,0.4220,446958480,0.007755,0,8,2,0,0,0.5004,1.2876,1,used,1,1
128,0.6562,0.4317,446958480,0.007739,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
129,0.5557,0.3665,446958480,0.007724,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
130,0.4747,0.6267,446958480,0.007709,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
131,0.5517,0.6074,446958480,0.007693,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
132,0.6193,0.5909,446958480,0.007678,5,0,4,1,0,0.9433,1.2876,0,stab,1,1
133,0.4084,0.5727,446958480,0.007662,1,0,1,3,5,1.1683,1.2876,4,interp1,1,1
134,0.5383,0.7177,446958480,0.007647,0,0,1,4,5,0.9433,1.2876,4,interp1,1,1
135,0.5220,0.4878,446958480,0.007632,0,2,3,2,3,1.3662,1.2876,2,topk,1,0
136,0.5888,0.4696,446958480,0.007616,1,0,1,8,0,0.6390,1.2876,3,interp0,1,1
137,0.4626,0.5970,446958480,0.007601,0,0,1,4,5,0.9433,1.2876,4,interp1,1,1
138,0.5952,0.8755,446958480,0.007586,0,4,3,0,3,1.0889,1.2876,1,used,1,1
139,0.7230,0.4256,446958480,0.007571,2,4,3,0,1,1.2799,1.2876,1,used,1,1
140,0.5935,0.3225,446958480,0.007556,0,3,3,2,2,1.3662,1.2876,1,used,1,0
141,0.6256,0.2686,446958480,0.007541,1,0,5,3,1,1.1683,1.2876,2,topk,1,1
142,0.6829,0.3198,446958480,0.007526,0,1,4,1,4,1.1935,1.2876,2,topk,1,1
143,0.5224,0.3470,446958480,0.007510,0,1,3,3,3,1.3138,1.2876,2,topk,1,0
144,0.6817,0.3417,446958480,0.007495,0,2,1,6,1,1.0889,1.2876,3,interp0,1,1
145,0.6609,0.3389,446958480,0.007480,3,0,2,1,4,1.2799,1.2876,4,interp1,1,1
146,0.6807,0.5978,446958480,0.007466,0,5,3,1,1,1.1683,1.2876,1,used,1,1
147,0.5625,0.3737,446958480,0.007451,2,4,2,0,2,1.3322,1.2876,1,used,1,0
148,0.5654,0.4955,446958480,0.007436,0,2,2,5,1,1.2206,1.2876,3,interp0,1,1
149,0.6524,0.6926,446958480,0.007421,0,2,2,4,2,1.3322,1.2876,3,interp0,1,0
150,0.6559,0.5825,446958480,0.007406,3,0,2,2,3,1.3662,1.2876,0,stab,1,0
151,0.6172,0.6327,446958480,0.007391,0,0,6,3,1,0.8979,1.2876,2,topk,1,1
152,0.6109,0.2824,446958480,0.007376,0,4,2,0,4,1.0549,1.2876,1,used,1,1
153,0.5488,0.5323,446958480,0.007362,0,0,3,6,1,0.8979,1.2876,3,interp0,1,1
154,0.5995,0.3346,446958480,0.007347,1,3,4,2,0,1.2799,1.2876,2,topk,1,1
155,0.6953,0.3762,446958480,0.007332,0,1,3,0,6,0.8979,1.2876,4,interp1,1,1
156,0.7176,0.2583,446958480,0.007318,0,1,2,4,3,1.2799,1.2876,3,interp0,1,1
157,0.5830,0.3061,446958480,0.007303,0,0,6,3,1,0.8979,1.2876,2,topk,1,1
158,0.6889,0.3410,446958480,0.007288,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
159,0.5891,0.5368,446958480,0.007274,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
160,0.5735,0.3513,446958480,0.007259,0,1,5,0,4,0.9433,1.2876,2,topk,1,1
161,0.6021,0.3734,446958480,0.007245,0,2,7,1,0,0.8018,1.2876,2,topk,1,1
162,0.5740,0.6055,446958480,0.007230,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
163,0.5488,0.5943,446958480,0.007216,1,0,5,1,3,1.1683,1.2876,2,topk,1,1
164,0.5065,0.5452,446958480,0.007201,0,5,4,1,0,0.9433,1.2876,1,used,1,1
165,0.5917,0.3287,446958480,0.007187,5,1,4,0,0,0.9433,1.2876,0,stab,1,1
166,0.5158,0.3400,446958480,0.007172,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
167,0.7217,0.4517,446958480,0.007158,0,0,3,5,2,1.0297,1.2876,3,interp0,1,1
168,0.7123,0.5475,446958480,0.007144,3,0,3,0,4,1.0889,1.2876,4,interp1,1,1
169,0.6118,0.4338,446958480,0.007130,2,0,4,3,1,1.2799,1.2876,2,topk,1,1
170,0.6132,0.3910,446958480,0.007115,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
171,0.5146,0.4234,446958480,0.007101,0,6,2,2,0,0.9503,1.2876,1,used,1,1
172,0.6300,0.3602,446958480,0.007087,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
173,0.7428,0.5441,446958480,0.007073,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
174,0.6793,0.4397,446958480,0.007059,0,3,7,0,0,0.6109,1.2876,2,topk,1,1
175,0.7195,0.4154,446958480,0.007044,1,7,2,0,0,0.8018,1.2876,1,used,1,1
176,0.5232,0.5071,446958480,0.007030,1,0,5,1,3,1.1683,1.2876,2,topk,1,1
177,0.6775,0.5791,446958480,0.007016,1,1,3,1,4,1.4185,1.2876,4,interp1,1,0
178,0.5366,0.4677,446958480,0.007002,0,0,1,7,2,0.8018,1.2876,3,interp0,1,1
179,0.6675,0.3264,446958480,0.006988,0,0,2,2,6,0.9503,1.2876,4,interp1,1,1
180,0.6281,0.4225,446958480,0.006974,1,1,4,0,4,1.1935,1.2876,2,topk,1,1
181,0.5786,0.3639,446958480,0.006960,0,2,3,2,3,1.3662,1.2876,2,topk,1,0
182,0.7157,0.3633,446958480,0.006946,0,0,4,1,5,0.9433,1.2876,4,interp1,1,1
183,0.6836,0.3869,446958480,0.006932,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
184,0.5685,0.4627,446958480,0.006919,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
185,0.6837,0.3813,446958480,0.006905,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
186,0.6342,0.3422,446958480,0.006891,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
187,0.6519,0.3699,446958480,0.006877,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
188,0.5633,0.2922,446958480,0.006863,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
189,0.4168,0.4663,446958480,0.006850,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
190,0.6246,0.4173,446958480,0.006836,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
191,0.6552,0.2874,446958480,0.006822,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
192,0.5039,0.4734,446958480,0.006809,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
193,0.7062,0.3570,446958480,0.006795,0,0,1,3,6,0.8979,1.2876,4,interp1,1,1
194,0.5942,0.3561,446958480,0.006781,0,1,7,0,2,0.8018,1.2876,2,topk,1,1
195,0.7020,0.4181,446958480,0.006768,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
196,0.7382,0.2398,446958480,0.006754,1,0,2,3,4,1.2799,1.2876,4,interp1,1,1
197,0.6960,0.3330,446958480,0.006741,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
198,0.6908,0.2478,446958480,0.006727,0,3,4,2,1,1.2799,1.2876,2,topk,1,1
199,0.6458,0.3905,446958480,0.006714,1,0,2,2,5,1.2206,1.2876,4,interp1,1,1
200,0.7111,0.5597,446958480,0.006701,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
201,0.6977,0.3013,446958480,0.006687,2,0,3,2,3,1.3662,1.2876,2,topk,1,0
202,0.6069,0.3043,446958480,0.006674,1,5,2,2,0,1.2206,1.2876,1,used,1,1
203,0.6799,0.4455,446958480,0.006660,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
204,0.6507,0.2487,446958480,0.006647,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
205,0.5139,0.3125,446958480,0.006634,2,0,3,2,3,1.3662,1.2876,2,topk,1,0
206,0.6392,0.4095,446958480,0.006621,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
207,0.6931,0.2969,446958480,0.006607,0,0,7,2,1,0.8018,1.2876,2,topk,1,1
208,0.7328,0.3166,446958480,0.006594,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
209,0.7268,0.4214,446958480,0.006581,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
210,0.6083,0.3050,446958480,0.006568,0,4,4,2,0,1.0549,1.2876,1,used,1,1
211,0.6788,0.2382,446958480,0.006555,1,3,3,1,2,1.5048,1.2876,1,used,1,0
212,0.6649,0.4176,446958480,0.006541,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
213,0.6753,0.4250,446958480,0.006528,1,0,4,4,1,1.1935,1.2876,2,topk,1,1
214,0.6745,0.3100,446958480,0.006515,0,1,4,1,4,1.1935,1.2876,2,topk,1,1
215,0.7718,0.4007,446958480,0.006502,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
216,0.7142,0.2696,446958480,0.006489,0,1,7,2,0,0.8018,1.2876,2,topk,1,1
217,0.7496,0.2752,446958480,0.006476,0,3,3,4,0,1.0889,1.2876,3,interp0,1,1
218,0.7248,0.2461,446958480,0.006463,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
219,0.6855,0.2950,446958480,0.006450,2,3,4,0,1,1.2799,1.2876,2,topk,1,1
220,0.6489,0.2369,446958480,0.006438,0,0,3,5,2,1.0297,1.2876,3,interp0,1,1
221,0.6736,0.3669,446958480,0.006425,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
222,0.6404,0.3374,446958480,0.006412,0,3,2,4,1,1.2799,1.2876,3,interp0,1,1
223,0.6789,0.2149,446958480,0.006399,0,4,1,0,5,0.9433,1.2876,4,interp1,1,1
224,0.7089,0.2320,446958480,0.006386,0,1,2,7,0,0.8018,1.2876,3,interp0,1,1
225,0.6911,0.1650,446958480,0.006373,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
226,0.5500,0.3860,446958480,0.006361,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
227,0.5965,0.2696,446958480,0.006348,0,3,6,1,0,0.8979,1.2876,2,topk,1,1
228,0.7046,0.3278,446958480,0.006335,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
229,0.6310,0.2329,446958480,0.006323,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
230,0.6438,0.2401,446958480,0.006310,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
231,0.6419,0.2940,446958480,0.006297,4,0,3,1,2,1.2799,1.2876,0,stab,1,1
232,0.7234,0.2730,446958480,0.006285,3,2,2,2,1,1.5571,1.2876,0,stab,1,0
233,0.6980,0.1859,446958480,0.006272,0,2,1,3,4,1.2799,1.2876,4,interp1,1,1
234,0.6937,0.2518,446958480,0.006260,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
235,0.5921,0.2665,446958480,0.006247,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
236,0.6861,0.2912,446958480,0.006235,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
237,0.5462,0.4089,446958480,0.006222,4,5,1,0,0,0.9433,1.2876,1,used,1,1
238,0.4306,0.4773,446958480,0.006210,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
239,0.5287,0.3584,446958480,0.006197,0,2,7,0,1,0.8018,1.2876,2,topk,1,1
240,0.6351,0.4302,446958480,0.006185,0,2,1,4,3,1.2799,1.2876,3,interp0,1,1
241,0.6341,0.3430,446958480,0.006172,3,1,4,1,1,1.4185,1.2876,2,topk,1,0
242,0.7485,0.2986,446958480,0.006160,1,0,4,5,0,0.9433,1.2876,3,interp0,1,1
243,0.6959,0.3870,446958480,0.006148,0,2,3,1,4,1.2799,1.2876,4,interp1,1,1
244,0.6104,0.3474,446958480,0.006136,0,3,3,3,1,1.3138,1.2876,1,used,1,0
245,0.6154,0.3873,446958480,0.006123,2,1,2,0,5,1.2206,1.2876,4,interp1,1,1
246,0.7122,0.2593,446958480,0.006111,5,0,2,3,0,1.0297,1.2876,0,stab,1,1
247,0.7313,0.3219,446958480,0.006099,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
248,0.7585,0.4007,446958480,0.006087,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
249,0.5796,0.2304,446958480,0.006074,5,0,5,0,0,0.6931,1.2876,0,stab,1,1
250,0.6173,0.5042,446958480,0.006062,6,0,4,0,0,0.6730,1.2876,0,stab,1,1
251,0.6800,0.4189,446958480,0.006050,1,2,7,0,0,0.8018,1.2876,2,topk,1,1
252,0.6714,0.4158,446958480,0.006038,0,1,3,2,4,1.2799,1.2876,4,interp1,1,1
253,0.6957,0.5301,446958480,0.006026,1,1,4,4,0,1.1935,1.2876,2,topk,1,1
254,0.7129,0.2409,446958480,0.006014,4,4,1,0,1,1.1935,1.2876,0,stab,1,1
255,0.7628,0.3231,446958480,0.006002,0,6,2,0,2,0.9503,1.2876,1,used,1,1
256,0.7206,0.2015,446958480,0.005990,0,0,2,8,0,0.5004,1.2876,3,interp0,1,1
257,0.4543,0.3794,446958480,0.005978,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
258,0.6831,0.3856,446958480,0.005966,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
259,0.6001,0.3209,446958480,0.005954,0,2,3,3,2,1.3662,1.2876,2,topk,1,0
260,0.6655,0.2445,446958480,0.005942,4,1,3,1,1,1.4185,1.2876,0,stab,1,0
261,0.7302,0.2392,446958480,0.005930,2,2,3,1,2,1.5571,1.2876,2,topk,1,0
262,0.7239,0.1509,446958480,0.005918,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
263,0.7077,0.3403,446958480,0.005907,0,2,4,3,1,1.2799,1.2876,2,topk,1,1
264,0.6789,0.2548,446958480,0.005895,0,4,1,0,5,0.9433,1.2876,4,interp1,1,1
265,0.5580,0.3213,446958480,0.005883,3,0,5,2,0,1.0297,1.2876,2,topk,1,1
266,0.7642,0.3683,446958480,0.005871,1,0,2,6,1,1.0889,1.2876,3,interp0,1,1
267,0.7342,0.2130,446958480,0.005859,0,4,4,0,2,1.0549,1.2876,1,used,1,1
268,0.7312,0.2478,446958480,0.005848,1,3,4,0,2,1.2799,1.2876,2,topk,1,1
269,0.7012,0.1897,446958480,0.005836,2,2,4,2,0,1.3322,1.2876,2,topk,1,0
270,0.7161,0.2616,446958480,0.005824,0,6,0,3,1,0.8979,1.2876,1,used,1,1
271,0.7474,0.2007,446958480,0.005813,0,0,3,2,5,1.0297,1.2876,4,interp1,1,1
272,0.6058,0.3166,446958480,0.005801,0,2,2,1,5,1.2206,1.2876,4,interp1,1,1
273,0.7269,0.2941,446958480,0.005789,0,3,3,2,2,1.3662,1.2876,1,used,1,0
274,0.6070,0.4343,446958480,0.005778,0,0,2,6,2,0.9503,1.2876,3,interp0,1,1
