round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1799,1.8568,446958480,0.010000
1,0.1742,1.7872,446958480,0.009980
2,0.2330,1.7700,446958480,0.009960
3,0.2143,1.6395,446958480,0.009940
4,0.2734,1.6106,446958480,0.009920
5,0.2754,1.5477,446958480,0.009900
6,0.3002,1.5214,446958480,0.009881
7,0.2960,1.4575,446958480,0.009861
8,0.3358,1.4197,446958480,0.009841
9,0.2989,1.3471,446958480,0.009821
10,0.3470,1.3061,446958480,0.009802
11,0.3519,1.3530,446958480,0.009782
12,0.3903,1.2863,446958480,0.009763
13,0.3986,1.3228,446958480,0.009743
14,0.3891,1.2013,446958480,0.009724
15,0.3950,1.3370,446958480,0.009704
16,0.4239,1.1917,446958480,0.009685
17,0.4181,1.1544,446958480,0.009665
18,0.4373,1.1881,446958480,0.009646
19,0.4517,1.1791,446958480,0.009627
20,0.4353,1.1092,446958480,0.009608
21,0.4554,1.0960,446958480,0.009588
22,0.4498,1.0749,446958480,0.009569
23,0.4782,1.0841,446958480,0.009550
24,0.4823,1.0425,446958480,0.009531
25,0.4938,1.1416,446958480,0.009512
26,0.4906,1.0575,446958480,0.009493
27,0.4967,0.9910,446958480,0.009474
28,0.5091,1.0660,446958480,0.009455
29,0.5211,0.9954,446958480,0.009436
30,0.5229,1.0109,446958480,0.009417
31,0.5085,0.9333,446958480,0.009398
32,0.5073,0.9016,446958480,0.009379
33,0.4943,0.8935,446958480,0.009361
34,0.5496,0.9622,446958480,0.009342
35,0.5441,0.8826,446958480,0.009323
36,0.5394,0.8304,446958480,0.009305
37,0.5505,0.8386,446958480,0.009286
38,0.5550,0.8754,446958480,0.009267
39,0.5687,0.7758,446958480,0.009249
40,0.5697,0.7898,446958480,0.009230
41,0.5734,0.7579,446958480,0.009212
42,0.5897,0.8069,446958480,0.009194
43,0.5757,0.8637,446958480,0.009175
44,0.5864,0.7577,446958480,0.009157
45,0.5968,0.7462,446958480,0.009138
46,0.5911,0.7128,446958480,0.009120
47,0.5901,0.7718,446958480,0.009102
48,0.6050,0.7339,446958480,0.009084
49,0.6192,0.6593,446958480,0.009066
