round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1601,2.2446,446958480,0.010000
1,0.2119,2.1638,446958480,0.009980
2,0.2544,2.0382,446958480,0.009960
3,0.2591,1.9364,446958480,0.009940
4,0.3045,1.8597,446958480,0.009920
5,0.2995,1.8095,446958480,0.009900
6,0.3319,1.7307,446958480,0.009881
7,0.3496,1.6826,446958480,0.009861
8,0.3533,1.6569,446958480,0.009841
9,0.3831,1.6412,446958480,0.009821
10,0.4001,1.5817,446958480,0.009802
11,0.3960,1.5389,446958480,0.009782
12,0.4190,1.5160,446958480,0.009763
13,0.4212,1.5252,446958480,0.009743
14,0.4292,1.4851,446958480,0.009724
15,0.4435,1.4411,446958480,0.009704
16,0.4622,1.4078,446958480,0.009685
17,0.4607,1.3881,446958480,0.009665
18,0.4728,1.3658,446958480,0.009646
19,0.4794,1.3796,446958480,0.009627
20,0.4931,1.3117,446958480,0.009608
21,0.5053,1.2810,446958480,0.009588
22,0.5048,1.2558,446958480,0.009569
23,0.5077,1.2323,446958480,0.009550
24,0.5171,1.2183,446958480,0.009531
25,0.5329,1.1909,446958480,0.009512
26,0.5340,1.1592,446958480,0.009493
27,0.5463,1.1414,446958480,0.009474
28,0.5574,1.1128,446958480,0.009455
29,0.5696,1.1122,446958480,0.009436
30,0.5684,1.0687,446958480,0.009417
31,0.5720,1.0462,446958480,0.009398
32,0.5682,1.0821,446958480,0.009379
33,0.5777,1.0583,446958480,0.009361
34,0.5828,1.0110,446958480,0.009342
35,0.5950,1.0098,446958480,0.009323
36,0.5968,0.9674,446958480,0.009305
37,0.6053,0.9499,446958480,0.009286
38,0.6126,0.9233,446958480,0.009267
39,0.6129,0.9354,446958480,0.009249
40,0.6229,0.9119,446958480,0.009230
41,0.6214,0.8931,446958480,0.009212
42,0.6275,0.8544,446958480,0.009194
43,0.6341,0.8515,446958480,0.009175
44,0.6376,0.8151,446958480,0.009157
45,0.6375,0.8376,446958480,0.009138
46,0.6433,0.8157,446958480,0.009120
47,0.6512,0.7986,446958480,0.009102
48,0.6500,0.8056,446958480,0.009084
49,0.6580,0.7591,446958480,0.009066
50,0.6575,0.7727,446958480,0.009047
51,0.6605,0.7640,446958480,0.009029
52,0.6656,0.7723,446958480,0.009011
53,0.6668,0.7073,446958480,0.008993
54,0.6727,0.7388,446958480,0.008975
55,0.6772,0.7184,446958480,0.008957
56,0.6738,0.6894,446958480,0.008939
57,0.6756,0.6835,446958480,0.008922
58,0.6791,0.6676,446958480,0.008904
59,0.6837,0.6435,446958480,0.008886
60,0.6786,0.6693,446958480,0.008868
61,0.6836,0.6773,446958480,0.008850
62,0.6844,0.6298,446958480,0.008833
63,0.6854,0.6277,446958480,0.008815
64,0.6926,0.5827,446958480,0.008797
65,0.6951,0.6195,446958480,0.008780
66,0.6965,0.5704,446958480,0.008762
67,0.6956,0.5920,446958480,0.008745
68,0.6976,0.5496,446958480,0.008727
69,0.7019,0.5938,446958480,0.008710
70,0.7091,0.5860,446958480,0.008692
71,0.7093,0.5788,446958480,0.008675
72,0.7111,0.5874,446958480,0.008658
73,0.7153,0.5902,446958480,0.008640
74,0.7218,0.5284,446958480,0.008623
75,0.7185,0.4971,446958480,0.008606
76,0.7152,0.5251,446958480,0.008589
77,0.7141,0.5338,446958480,0.008571
78,0.7244,0.5194,446958480,0.008554
79,0.7207,0.4919,446958480,0.008537
80,0.7287,0.4835,446958480,0.008520
81,0.7289,0.4781,446958480,0.008503
82,0.7254,0.4955,446958480,0.008486
83,0.7316,0.4827,446958480,0.008469
84,0.7272,0.4394,446958480,0.008452
85,0.7303,0.4464,446958480,0.008435
86,0.7292,0.4616,446958480,0.008418
87,0.7324,0.4906,446958480,0.008402
88,0.7370,0.4400,446958480,0.008385
89,0.7411,0.4292,446958480,0.008368
90,0.7404,0.4326,446958480,0.008351
91,0.7340,0.4174,446958480,0.008334
92,0.7423,0.4359,446958480,0.008318
93,0.7454,0.4134,446958480,0.008301
94,0.7462,0.4105,446958480,0.008285
95,0.7358,0.4102,446958480,0.008268
96,0.7486,0.3462,446958480,0.008251
97,0.7486,0.3806,446958480,0.008235
98,0.7555,0.3968,446958480,0.008219
