round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1826,1.0381,446958480,0.010000
1,0.1033,1.2247,446958480,0.009980
2,0.1722,0.9002,446958480,0.009960
3,0.1829,1.1704,446958480,0.009940
4,0.2354,1.0527,446958480,0.009920
5,0.1011,0.9005,446958480,0.009900
6,0.1771,1.0366,446958480,0.009881
7,0.1591,1.2411,446958480,0.009861
8,0.2394,0.8112,446958480,0.009841
9,0.2205,0.7185,446958480,0.009821
10,0.2567,0.7699,446958480,0.009802
11,0.1869,1.0804,446958480,0.009782
12,0.2096,0.6738,446958480,0.009763
13,0.2099,1.0089,446958480,0.009743
14,0.2015,1.1532,446958480,0.009724
15,0.2160,1.1731,446958480,0.009704
16,0.2141,0.9350,446958480,0.009685
17,0.2915,1.1152,446958480,0.009665
18,0.2644,1.4403,446958480,0.009646
19,0.2818,1.0800,446958480,0.009627
20,0.2617,0.7666,446958480,0.009608
21,0.3312,0.8250,446958480,0.009588
22,0.1697,1.2255,446958480,0.009569
23,0.2724,0.6174,446958480,0.009550
24,0.2095,0.9125,446958480,0.009531
25,0.3730,0.8282,446958480,0.009512
26,0.3170,0.8592,446958480,0.009493
27,0.3807,0.8959,446958480,0.009474
28,0.3569,0.8835,446958480,0.009455
29,0.3182,0.7230,446958480,0.009436
30,0.3033,0.6487,446958480,0.009417
31,0.3607,0.8372,446958480,0.009398
32,0.4199,0.6000,446958480,0.009379
33,0.3890,0.4986,446958480,0.009361
34,0.3584,0.6386,446958480,0.009342
35,0.3647,0.6352,446958480,0.009323
36,0.2517,0.7968,446958480,0.009305
37,0.2535,0.5991,446958480,0.009286
38,0.4123,0.9416,446958480,0.009267
39,0.2486,0.6077,446958480,0.009249
40,0.3175,0.8379,446958480,0.009230
41,0.3232,0.5737,446958480,0.009212
42,0.3548,0.7370,446958480,0.009194
43,0.4518,0.9387,446958480,0.009175
44,0.3684,0.6496,446958480,0.009157
45,0.3635,0.7057,446958480,0.009138
46,0.3055,0.6458,446958480,0.009120
47,0.3945,0.9745,446958480,0.009102
48,0.3977,0.6672,446958480,0.009084
49,0.3680,0.8459,446958480,0.009066
50,0.4026,0.6260,446958480,0.009047
51,0.3712,0.8002,446958480,0.009029
52,0.3823,0.8613,446958480,0.009011
53,0.3071,0.7793,446958480,0.008993
54,0.2512,1.0167,446958480,0.008975
55,0.5027,0.5868,446958480,0.008957
56,0.5074,0.3003,446958480,0.008939
57,0.4506,0.8405,446958480,0.008922
58,0.4734,0.5842,446958480,0.008904
59,0.3645,0.5299,446958480,0.008886
60,0.5014,0.5626,446958480,0.008868
61,0.5015,0.9976,446958480,0.008850
62,0.5534,0.5004,446958480,0.008833
63,0.4896,0.6256,446958480,0.008815
64,0.4838,0.5562,446958480,0.008797
65,0.4507,0.6252,446958480,0.008780
66,0.4012,0.4812,446958480,0.008762
67,0.4860,0.5249,446958480,0.008745
68,0.3701,0.5647,446958480,0.008727
69,0.4565,1.0705,446958480,0.008710
