round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.2142,1.8732,446958480,0.010000
1,0.2540,1.6766,446958480,0.009980
2,0.3234,1.6997,446958480,0.009960
3,0.3362,1.4756,446958480,0.009940
4,0.3988,1.4851,446958480,0.009920
5,0.4209,1.4030,446958480,0.009900
6,0.4365,1.3181,446958480,0.009881
7,0.4400,1.2994,446958480,0.009861
8,0.4576,1.2589,446958480,0.009841
9,0.4093,1.1303,446958480,0.009821
10,0.4652,1.1283,446958480,0.009802
11,0.4552,1.1049,446958480,0.009782
12,0.5082,1.1159,446958480,0.009763
13,0.4975,1.0965,446958480,0.009743
14,0.5102,0.9377,446958480,0.009724
15,0.5303,1.1489,446958480,0.009704
16,0.5584,0.8791,446958480,0.009685
17,0.5383,0.8839,446958480,0.009665
18,0.5662,0.8932,446958480,0.009646
19,0.5917,0.8968,446958480,0.009627
20,0.5391,0.8227,446958480,0.009608
21,0.5610,0.8432,446958480,0.009588
22,0.5719,0.8430,446958480,0.009569
23,0.6086,0.8327,446958480,0.009550
24,0.6222,0.7334,446958480,0.009531
25,0.6235,0.8128,446958480,0.009512
26,0.6288,0.7877,446958480,0.009493
27,0.6345,0.6678,446958480,0.009474
28,0.6298,0.7643,446958480,0.009455
29,0.6415,0.6932,446958480,0.009436
30,0.6324,0.7920,446958480,0.009417
31,0.6378,0.7098,446958480,0.009398
32,0.6222,0.6363,446958480,0.009379
33,0.6020,0.7220,446958480,0.009361
34,0.6702,0.7358,446958480,0.009342
35,0.6625,0.6690,446958480,0.009323
36,0.6672,0.5753,446958480,0.009305
37,0.6792,0.5350,446958480,0.009286
38,0.6948,0.5544,446958480,0.009267
39,0.6664,0.5291,446958480,0.009249
40,0.7134,0.4855,446958480,0.009230
41,0.6998,0.4876,446958480,0.009212
42,0.7095,0.5306,446958480,0.009194
43,0.6994,0.5848,446958480,0.009175
44,0.6985,0.6178,446958480,0.009157
45,0.7232,0.5297,446958480,0.009138
46,0.6916,0.5156,446958480,0.009120
47,0.7104,0.5176,446958480,0.009102
48,0.7112,0.4644,446958480,0.009084
49,0.7167,0.4719,446958480,0.009066
50,0.7117,0.4702,446958480,0.009047
51,0.7473,0.4573,446958480,0.009029
52,0.7352,0.4050,446958480,0.009011
53,0.7330,0.5480,446958480,0.008993
54,0.7337,0.4775,446958480,0.008975
55,0.7472,0.5355,446958480,0.008957
56,0.7331,0.4193,446958480,0.008939
57,0.7436,0.5366,446958480,0.008922
58,0.7513,0.3622,446958480,0.008904
59,0.7505,0.5225,446958480,0.008886
60,0.7488,0.4104,446958480,0.008868
61,0.7648,0.4440,446958480,0.008850
62,0.7664,0.3872,446958480,0.008833
63,0.7516,0.4580,446958480,0.008815
64,0.7732,0.3753,446958480,0.008797
65,0.7673,0.3509,446958480,0.008780
66,0.7710,0.3862,446958480,0.008762
67,0.7500,0.3906,446958480,0.008745
68,0.7670,0.3322,446958480,0.008727
69,0.7378,0.4020,446958480,0.008710
70,0.7752,0.3644,446958480,0.008692
71,0.7794,0.4359,446958480,0.008675
72,0.7610,0.3373,446958480,0.008658
73,0.7716,0.3952,446958480,0.008640
74,0.7759,0.3506,446958480,0.008623
75,0.7522,0.3462,446958480,0.008606
76,0.7795,0.3411,446958480,0.008589
77,0.7699,0.3222,446958480,0.008571
78,0.7705,0.4000,446958480,0.008554
79,0.7541,0.4096,446958480,0.008537
80,0.7855,0.3335,446958480,0.008520
81,0.7601,0.3682,446958480,0.008503
82,0.7852,0.3350,446958480,0.008486
83,0.7926,0.3558,446958480,0.008469
84,0.7958,0.3102,446958480,0.008452
85,0.8017,0.3533,446958480,0.008435
86,0.8018,0.3214,446958480,0.008418
87,0.8025,0.3354,446958480,0.008402
88,0.7796,0.3153,446958480,0.008385
89,0.7525,0.3152,446958480,0.008368
90,0.7926,0.3215,446958480,0.008351
91,0.7901,0.3482,446958480,0.008334
92,0.7906,0.3121,446958480,0.008318
93,0.7943,0.2836,446958480,0.008301
94,0.8128,0.2635,446958480,0.008285
95,0.7974,0.3365,446958480,0.008268
96,0.7902,0.2813,446958480,0.008251
97,0.7837,0.2725,446958480,0.008235
98,0.7961,0.3064,446958480,0.008219
99,0.8194,0.3119,446958480,0.008202
100,0.8025,0.3316,446958480,0.008186
101,0.8079,0.3034,446958480,0.008169
102,0.8156,0.2701,446958480,0.008153
103,0.8102,0.2848,446958480,0.008137
104,0.8122,0.2448,446958480,0.008120
105,0.7889,0.2370,446958480,0.008104
106,0.8026,0.3148,446958480,0.008088
107,0.8084,0.2936,446958480,0.008072
108,0.8062,0.3022,446958480,0.008056
109,0.8049,0.2866,446958480,0.008039
110,0.8072,0.2661,446958480,0.008023
111,0.8195,0.2748,446958480,0.008007
112,0.8091,0.2724,446958480,0.007991
113,0.8150,0.2303,446958480,0.007975
114,0.8229,0.2556,446958480,0.007959
115,0.8239,0.2358,446958480,0.007944
116,0.8158,0.2237,446958480,0.007928
117,0.8075,0.2282,446958480,0.007912
118,0.8220,0.2509,446958480,0.007896
119,0.8059,0.2809,446958480,0.007880
120,0.8191,0.2773,446958480,0.007864
121,0.7974,0.2334,446958480,0.007849
122,0.8290,0.2688,446958480,0.007833
123,0.8155,0.2219,446958480,0.007817
124,0.8173,0.2103,446958480,0.007802
125,0.8289,0.1967,446958480,0.007786
126,0.8052,0.2614,446958480,0.007770
127,0.8079,0.2489,446958480,0.007755
128,0.8005,0.2315,446958480,0.007739
129,0.8233,0.2370,446958480,0.007724
130,0.8277,0.1858,446958480,0.007709
131,0.8224,0.1731,446958480,0.007693
132,0.8370,0.2332,446958480,0.007678
133,0.8243,0.2239,446958480,0.007662
134,0.8389,0.2125,446958480,0.007647
135,0.8210,0.2155,446958480,0.007632
136,0.8285,0.2668,446958480,0.007616
137,0.8269,0.2091,446958480,0.007601
138,0.8359,0.2032,446958480,0.007586
139,0.7975,0.2431,446958480,0.007571
140,0.8311,0.2558,446958480,0.007556
141,0.8374,0.2222,446958480,0.007541
142,0.8228,0.1887,446958480,0.007526
143,0.8341,0.2326,446958480,0.007510
144,0.8312,0.1891,446958480,0.007495
145,0.8304,0.1854,446958480,0.007480
146,0.8301,0.2022,446958480,0.007466
147,0.8368,0.1823,446958480,0.007451
148,0.8379,0.1658,446958480,0.007436
149,0.8257,0.2048,446958480,0.007421
150,0.8115,0.1702,446958480,0.007406
151,0.8363,0.2050,446958480,0.007391
152,0.8231,0.1975,446958480,0.007376
153,0.8434,0.2120,446958480,0.007362
154,0.8203,0.1697,446958480,0.007347
155,0.8414,0.2037,446958480,0.007332
156,0.8374,0.1717,446958480,0.007318
157,0.8261,0.1597,446958480,0.007303
158,0.8435,0.1980,446958480,0.007288
159,0.8415,0.1560,446958480,0.007274
160,0.8455,0.2017,446958480,0.007259
161,0.8343,0.2070,446958480,0.007245
162,0.8502,0.1740,446958480,0.007230
163,0.8488,0.1790,446958480,0.007216
164,0.8495,0.2037,446958480,0.007201
165,0.8500,0.1707,446958480,0.007187
166,0.8444,0.1621,446958480,0.007172
167,0.8473,0.1381,446958480,0.007158
168,0.8275,0.1234,446958480,0.007144
169,0.8517,0.1523,446958480,0.007130
170,0.8458,0.1560,446958480,0.007115
171,0.8517,0.1488,446958480,0.007101
172,0.8239,0.1853,446958480,0.007087
173,0.8530,0.1774,446958480,0.007073
174,0.8425,0.1785,446958480,0.007059
175,0.8516,0.1743,446958480,0.007044
176,0.8412,0.2013,446958480,0.007030
177,0.8438,0.1531,446958480,0.007016
178,0.8556,0.1494,446958480,0.007002
179,0.8510,0.1319,446958480,0.006988
180,0.8468,0.1392,446958480,0.006974
181,0.8590,0.1711,446958480,0.006960
182,0.8451,0.1692,446958480,0.006946
183,0.8486,0.1720,446958480,0.006932
184,0.8547,0.1589,446958480,0.006919
185,0.8581,0.1550,446958480,0.006905
186,0.8464,0.1665,446958480,0.006891
187,0.8495,0.1408,446958480,0.006877
188,0.8558,0.1464,446958480,0.006863
189,0.8417,0.1340,446958480,0.006850
190,0.8478,0.1525,446958480,0.006836
191,0.8579,0.1388,446958480,0.006822
192,0.8556,0.1394,446958480,0.006809
193,0.8597,0.1443,446958480,0.006795
194,0.8480,0.1204,446958480,0.006781
195,0.8560,0.1277,446958480,0.006768
196,0.8557,0.0967,446958480,0.006754
197,0.8380,0.1091,446958480,0.006741
198,0.8582,0.1324,446958480,0.006727
199,0.8625,0.1205,446958480,0.006714
200,0.8458,0.1274,446958480,0.006701
201,0.8624,0.1413,446958480,0.006687
202,0.8568,0.1403,446958480,0.006674
203,0.8648,0.1201,446958480,0.006660
204,0.8484,0.1381,446958480,0.006647
205,0.8580,0.1525,446958480,0.006634
206,0.8607,0.1258,446958480,0.006621
207,0.8605,0.1271,446958480,0.006607
208,0.8579,0.1091,446958480,0.006594
209,0.8572,0.1369,446958480,0.006581
210,0.8588,0.1307,446958480,0.006568
211,0.8660,0.1510,446958480,0.006555
212,0.8448,0.1300,446958480,0.006541
213,0.8602,0.1315,446958480,0.006528
214,0.8536,0.1337,446958480,0.006515
215,0.8575,0.1356,446958480,0.006502
216,0.8523,0.1312,446958480,0.006489
217,0.8481,0.1387,446958480,0.006476
218,0.8529,0.1647,446958480,0.006463
219,0.8523,0.1261,446958480,0.006450
220,0.8448,0.1204,446958480,0.006438
221,0.8661,0.1430,446958480,0.006425
222,0.8562,0.1118,446958480,0.006412
223,0.8571,0.1253,446958480,0.006399
224,0.8640,0.1357,446958480,0.006386
225,0.8599,0.1144,446958480,0.006373
226,0.8590,0.1414,446958480,0.006361
227,0.8702,0.1272,446958480,0.006348
228,0.8565,0.1125,446958480,0.006335
229,0.8480,0.1061,446958480,0.006323
230,0.8609,0.1399,446958480,0.006310
231,0.8660,0.1136,446958480,0.006297
232,0.8666,0.1088,446958480,0.006285
233,0.8667,0.1037,446958480,0.006272
234,0.8637,0.1283,446958480,0.006260
235,0.8705,0.1053,446958480,0.006247
236,0.8722,0.1332,446958480,0.006235
237,0.8759,0.1448,446958480,0.006222
238,0.8577,0.1463,446958480,0.006210
239,0.8732,0.1500,446958480,0.006197
240,0.8457,0.1101,446958480,0.006185
241,0.8667,0.1058,446958480,0.006172
242,0.8712,0.1072,446958480,0.006160
243,0.8681,0.1050,446958480,0.006148
244,0.8663,0.0918,446958480,0.006136
245,0.8716,0.1238,446958480,0.006123
246,0.8596,0.1081,446958480,0.006111
247,0.8561,0.1434,446958480,0.006099
248,0.8697,0.1084,446958480,0.006087
249,0.8549,0.1182,446958480,0.006074
