round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1531,1.0270,446958480,0.010000
1,0.1167,1.0867,446958480,0.009980
2,0.2027,0.7913,446958480,0.009960
3,0.1695,0.9489,446958480,0.009940
4,0.1958,0.8459,446958480,0.009920
5,0.2059,0.9061,446958480,0.009900
6,0.1819,0.8061,446958480,0.009881
7,0.2222,0.8425,446958480,0.009861
8,0.2789,0.7434,446958480,0.009841
9,0.2212,0.7296,446958480,0.009821
10,0.2452,0.7260,446958480,0.009802
11,0.2663,0.8991,446958480,0.009782
12,0.2091,0.5935,446958480,0.009763
13,0.2573,0.6925,446958480,0.009743
14,0.2497,0.7162,446958480,0.009724
15,0.1981,0.8562,446958480,0.009704
16,0.2982,0.7694,446958480,0.009685
17,0.3326,0.7824,446958480,0.009665
18,0.2695,0.7918,446958480,0.009646
19,0.2597,0.7655,446958480,0.009627
20,0.3482,0.5442,446958480,0.009608
21,0.3307,0.6929,446958480,0.009588
22,0.2879,0.5675,446958480,0.009569
23,0.3416,0.4718,446958480,0.009550
24,0.3202,0.6421,446958480,0.009531
25,0.3661,0.6435,446958480,0.009512
26,0.3527,0.6627,446958480,0.009493
27,0.3757,0.5501,446958480,0.009474
28,0.3439,0.6290,446958480,0.009455
29,0.3879,0.5992,446958480,0.009436
30,0.2750,0.5100,446958480,0.009417
31,0.3372,0.5744,446958480,0.009398
32,0.3584,0.4322,446958480,0.009379
33,0.3402,0.4879,446958480,0.009361
34,0.3417,0.6323,446958480,0.009342
35,0.3976,0.5286,446958480,0.009323
36,0.2943,0.5413,446958480,0.009305
37,0.3776,0.4411,446958480,0.009286
38,0.4004,0.6171,446958480,0.009267
39,0.3081,0.5204,446958480,0.009249
40,0.3889,0.5694,446958480,0.009230
41,0.3873,0.4549,446958480,0.009212
42,0.3877,0.5655,446958480,0.009194
43,0.4718,0.6295,446958480,0.009175
44,0.3336,0.4607,446958480,0.009157
45,0.4121,0.4125,446958480,0.009138
46,0.4125,0.4028,446958480,0.009120
47,0.3584,0.5288,446958480,0.009102
48,0.4403,0.5282,446958480,0.009084
49,0.3795,0.4765,446958480,0.009066
50,0.4471,0.4723,446958480,0.009047
51,0.4759,0.4706,446958480,0.009029
52,0.3950,0.5056,446958480,0.009011
53,0.3348,0.5231,446958480,0.008993
54,0.4005,0.5353,446958480,0.008975
55,0.4869,0.4782,446958480,0.008957
56,0.4930,0.2647,446958480,0.008939
57,0.4467,0.5526,446958480,0.008922
58,0.4822,0.3883,446958480,0.008904
59,0.4555,0.4312,446958480,0.008886
60,0.4893,0.3881,446958480,0.008868
61,0.5240,0.5208,446958480,0.008850
62,0.5178,0.3502,446958480,0.008833
63,0.4594,0.4019,446958480,0.008815
64,0.4682,0.4207,446958480,0.008797
65,0.4588,0.4081,446958480,0.008780
66,0.4235,0.3290,446958480,0.008762
67,0.4654,0.2991,446958480,0.008745
68,0.3997,0.3579,446958480,0.008727
69,0.5246,0.4133,446958480,0.008710
70,0.5090,0.3681,446958480,0.008692
71,0.4046,0.3739,446958480,0.008675
72,0.5726,0.4271,446958480,0.008658
73,0.5363,0.4808,446958480,0.008640
74,0.4024,0.4788,446958480,0.008623
75,0.5506,0.3638,446958480,0.008606
76,0.4312,0.4083,446958480,0.008589
77,0.5691,0.4860,446958480,0.008571
78,0.5406,0.4292,446958480,0.008554
79,0.4994,0.3719,446958480,0.008537
80,0.5318,0.4221,446958480,0.008520
81,0.5239,0.3775,446958480,0.008503
82,0.5171,0.3809,446958480,0.008486
83,0.5145,0.4742,446958480,0.008469
84,0.5224,0.3305,446958480,0.008452
85,0.5517,0.3634,446958480,0.008435
86,0.5391,0.3565,446958480,0.008418
87,0.4586,0.3604,446958480,0.008402
88,0.4990,0.4134,446958480,0.008385
89,0.5782,0.3955,446958480,0.008368
90,0.5264,0.3723,446958480,0.008351
91,0.5241,0.4389,446958480,0.008334
92,0.5376,0.3592,446958480,0.008318
93,0.5526,0.3937,446958480,0.008301
94,0.3958,0.2877,446958480,0.008285
95,0.4976,0.4898,446958480,0.008268
96,0.5307,0.3356,446958480,0.008251
97,0.5353,0.3495,446958480,0.008235
98,0.5872,0.3154,446958480,0.008219
99,0.5645,0.2417,446958480,0.008202
100,0.5246,0.3718,446958480,0.008186
101,0.5867,0.3292,446958480,0.008169
102,0.4881,0.3403,446958480,0.008153
103,0.5311,0.3326,446958480,0.008137
104,0.4497,0.2620,446958480,0.008120
105,0.4969,0.3460,446958480,0.008104
106,0.5002,0.3084,446958480,0.008088
107,0.5702,0.3142,446958480,0.008072
108,0.5760,0.2897,446958480,0.008056
109,0.5773,0.2325,446958480,0.008039
110,0.5727,0.2448,446958480,0.008023
111,0.5979,0.2619,446958480,0.008007
112,0.5661,0.2655,446958480,0.007991
113,0.5431,0.2724,446958480,0.007975
114,0.5547,0.2642,446958480,0.007959
115,0.5760,0.2413,446958480,0.007944
116,0.4532,0.2369,446958480,0.007928
117,0.5497,0.3527,446958480,0.007912
118,0.5791,0.3365,446958480,0.007896
119,0.5103,0.3184,446958480,0.007880
120,0.5240,0.2362,446958480,0.007864
121,0.5894,0.3137,446958480,0.007849
122,0.6031,0.3182,446958480,0.007833
123,0.5739,0.2697,446958480,0.007817
124,0.5050,0.2716,446958480,0.007802
125,0.5477,0.2754,446958480,0.007786
126,0.5886,0.2440,446958480,0.007770
127,0.5968,0.2486,446958480,0.007755
128,0.6190,0.2565,446958480,0.007739
129,0.5627,0.2130,446958480,0.007724
130,0.5133,0.2511,446958480,0.007709
131,0.5323,0.3262,446958480,0.007693
132,0.6132,0.2842,446958480,0.007678
133,0.5135,0.2303,446958480,0.007662
134,0.4643,0.2969,446958480,0.007647
135,0.6192,0.2275,446958480,0.007632
136,0.5519,0.1953,446958480,0.007616
