round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1780,1.0323,446958480,0.010000
1,0.1349,1.3714,446958480,0.009980
2,0.1710,0.9359,446958480,0.009960
3,0.1789,1.1329,446958480,0.009940
4,0.1810,1.3959,446958480,0.009920
5,0.1119,1.1228,446958480,0.009900
6,0.1713,0.9293,446958480,0.009881
7,0.2095,1.0557,446958480,0.009861
8,0.2053,0.9281,446958480,0.009841
9,0.2018,0.7673,446958480,0.009821
10,0.2383,0.8918,446958480,0.009802
11,0.2082,1.0569,446958480,0.009782
12,0.2125,0.7724,446958480,0.009763
13,0.2050,1.0078,446958480,0.009743
14,0.1997,1.0946,446958480,0.009724
15,0.2266,0.9361,446958480,0.009704
16,0.2143,0.8140,446958480,0.009685
17,0.3754,0.8468,446958480,0.009665
18,0.2523,1.2211,446958480,0.009646
19,0.3002,0.9601,446958480,0.009627
20,0.3598,0.6399,446958480,0.009608
21,0.3137,0.8849,446958480,0.009588
22,0.1253,0.8147,446958480,0.009569
23,0.3391,0.5676,446958480,0.009550
24,0.2467,0.7780,446958480,0.009531
25,0.3629,0.7124,446958480,0.009512
26,0.3008,0.8966,446958480,0.009493
27,0.3612,0.9171,446958480,0.009474
28,0.3679,0.9252,446958480,0.009455
29,0.3150,0.6945,446958480,0.009436
30,0.3017,0.7279,446958480,0.009417
31,0.3620,0.8744,446958480,0.009398
32,0.4203,0.5970,446958480,0.009379
33,0.4279,0.4853,446958480,0.009361
34,0.3849,0.6679,446958480,0.009342
35,0.3174,0.6364,446958480,0.009323
36,0.2359,0.8559,446958480,0.009305
37,0.2824,0.5670,446958480,0.009286
38,0.4544,0.8168,446958480,0.009267
39,0.2999,0.6430,446958480,0.009249
40,0.3381,0.6970,446958480,0.009230
41,0.3917,0.5636,446958480,0.009212
42,0.3687,0.7916,446958480,0.009194
43,0.4704,0.7634,446958480,0.009175
44,0.3578,0.6922,446958480,0.009157
45,0.3421,0.7526,446958480,0.009138
46,0.3312,0.7450,446958480,0.009120
47,0.3162,0.8580,446958480,0.009102
48,0.4545,0.8339,446958480,0.009084
49,0.3930,0.6818,446958480,0.009066
50,0.4249,0.5914,446958480,0.009047
51,0.3886,0.6142,446958480,0.009029
52,0.3892,0.7361,446958480,0.009011
53,0.3473,0.7022,446958480,0.008993
54,0.3971,0.7925,446958480,0.008975
55,0.5303,0.6805,446958480,0.008957
56,0.4838,0.4064,446958480,0.008939
57,0.4931,0.7561,446958480,0.008922
58,0.4577,0.5667,446958480,0.008904
59,0.4767,0.4337,446958480,0.008886
60,0.4869,0.5992,446958480,0.008868
61,0.5058,0.8101,446958480,0.008850
62,0.5358,0.4899,446958480,0.008833
63,0.5255,0.7103,446958480,0.008815
64,0.4938,0.5769,446958480,0.008797
65,0.4937,0.5552,446958480,0.008780
66,0.4077,0.4493,446958480,0.008762
67,0.4324,0.4245,446958480,0.008745
68,0.3999,0.7438,446958480,0.008727
69,0.3969,0.9968,446958480,0.008710
70,0.4057,0.9090,446958480,0.008692
71,0.3354,0.7090,446958480,0.008675
72,0.4864,0.7868,446958480,0.008658
73,0.5488,0.7293,446958480,0.008640
74,0.1854,1.2120,446958480,0.008623
75,0.5262,0.6926,446958480,0.008606
76,0.3609,0.7205,446958480,0.008589
77,0.5854,0.9057,446958480,0.008571
78,0.5866,0.5093,446958480,0.008554
79,0.4252,0.4764,446958480,0.008537
80,0.5189,0.8103,446958480,0.008520
81,0.4777,0.6157,446958480,0.008503
82,0.5410,0.6716,446958480,0.008486
83,0.5316,0.9582,446958480,0.008469
84,0.5662,0.4696,446958480,0.008452
85,0.6087,0.5446,446958480,0.008435
86,0.5174,0.4186,446958480,0.008418
87,0.4238,0.7463,446958480,0.008402
88,0.3469,0.7338,446958480,0.008385
89,0.6052,0.7316,446958480,0.008368
90,0.5515,0.9443,446958480,0.008351
91,0.5296,0.6992,446958480,0.008334
92,0.5525,0.6482,446958480,0.008318
93,0.5667,0.7011,446958480,0.008301
94,0.3923,0.5238,446958480,0.008285
95,0.3616,1.9348,446958480,0.008268
96,0.5103,0.7222,446958480,0.008251
97,0.5253,0.6755,446958480,0.008235
98,0.6308,0.7481,446958480,0.008219
99,0.5888,0.3534,446958480,0.008202
100,0.5457,0.8463,446958480,0.008186
101,0.6154,0.4430,446958480,0.008169
102,0.5327,0.5543,446958480,0.008153
103,0.4682,0.5750,446958480,0.008137
104,0.3746,0.6332,446958480,0.008120
105,0.4597,0.8407,446958480,0.008104
106,0.4920,0.7935,446958480,0.008088
107,0.6226,0.5865,446958480,0.008072
108,0.6265,0.4623,446958480,0.008056
109,0.6223,0.4138,446958480,0.008039
110,0.6034,0.4524,446958480,0.008023
111,0.6611,0.5613,446958480,0.008007
112,0.6188,0.4832,446958480,0.007991
113,0.5581,0.4489,446958480,0.007975
114,0.6191,0.6059,446958480,0.007959
115,0.6514,0.3550,446958480,0.007944
116,0.5064,0.3779,446958480,0.007928
117,0.5577,1.0811,446958480,0.007912
118,0.6730,1.1874,446958480,0.007896
119,0.4241,0.5446,446958480,0.007880
120,0.5186,0.4058,446958480,0.007864
121,0.6009,0.8824,446958480,0.007849
122,0.5410,1.1485,446958480,0.007833
123,0.6017,0.5641,446958480,0.007817
124,0.4948,0.6264,446958480,0.007802
125,0.4991,0.7130,446958480,0.007786
126,0.5067,0.6089,446958480,0.007770
127,0.5907,0.6199,446958480,0.007755
128,0.6293,0.6830,446958480,0.007739
129,0.6074,0.3771,446958480,0.007724
130,0.4879,0.5009,446958480,0.007709
131,0.5882,0.7356,446958480,0.007693
132,0.6434,0.6203,446958480,0.007678
133,0.4489,0.6655,446958480,0.007662
