round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
123,0.8235,0.2177,446958480,0.007817,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
124,0.8211,0.2491,446958480,0.007802,0,1,5,1,3,1.1683,1.2876,2,topk,1,1
125,0.8189,0.2128,446958480,0.007786,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
126,0.8127,0.2382,446958480,0.007770,0,3,4,1,2,1.2799,1.2876,2,topk,1,1
127,0.7997,0.2819,446958480,0.007755,0,0,3,2,5,1.0297,1.2876,4,interp1,1,1
128,0.8086,0.2424,446958480,0.007739,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
129,0.8156,0.2325,446958480,0.007724,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
130,0.8178,0.2026,446958480,0.007709,0,3,5,1,1,1.1683,1.2876,2,topk,1,1
131,0.8101,0.1981,446958480,0.007693,0,1,6,0,3,0.8979,1.2876,2,topk,1,1
132,0.8295,0.2415,446958480,0.007678,0,5,3,2,0,1.0297,1.2876,1,used,1,1
133,0.8155,0.2202,446958480,0.007662,0,2,1,4,3,1.2799,1.2876,3,interp0,1,1
134,0.8334,0.2166,446958480,0.007647,1,0,2,4,3,1.2799,1.2876,3,interp0,1,1
135,0.8295,0.2416,446958480,0.007632,0,4,3,3,0,1.0889,1.2876,1,used,1,1
136,0.8305,0.2491,446958480,0.007616,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
137,0.8249,0.2013,446958480,0.007601,0,2,7,0,1,0.8018,1.2876,2,topk,1,1
138,0.8278,0.1844,446958480,0.007586,0,3,4,0,3,1.0889,1.2876,2,topk,1,1
139,0.8133,0.3059,446958480,0.007571,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
140,0.8396,0.2555,446958480,0.007556,0,0,2,2,6,0.9503,1.2876,4,interp1,1,1
141,0.8426,0.2299,446958480,0.007541,0,1,5,4,0,0.9433,1.2876,2,topk,1,1
142,0.8289,0.2178,446958480,0.007526,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
143,0.8277,0.2222,446958480,0.007510,0,6,2,0,2,0.9503,1.2876,1,used,1,1
144,0.8277,0.2108,446958480,0.007495,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
145,0.8230,0.2005,446958480,0.007480,0,2,4,1,3,1.2799,1.2876,2,topk,1,1
146,0.8264,0.2249,446958480,0.007466,1,5,2,2,0,1.2206,1.2876,1,used,1,1
147,0.8255,0.1918,446958480,0.007451,0,4,1,2,3,1.2799,1.2876,1,used,1,1
148,0.8263,0.2071,446958480,0.007436,2,0,4,4,0,1.0549,1.2876,2,topk,1,1
149,0.8275,0.2358,446958480,0.007421,0,1,4,0,5,0.9433,1.2876,4,interp1,1,1
150,0.8128,0.1850,446958480,0.007406,0,3,2,5,0,1.0297,1.2876,3,interp0,1,1
151,0.8248,0.2173,446958480,0.007391,0,2,3,4,1,1.2799,1.2876,3,interp0,1,1
152,0.8368,0.2101,446958480,0.007376,0,1,5,2,2,1.2206,1.2876,2,topk,1,1
153,0.8399,0.2130,446958480,0.007362,0,2,2,3,3,1.3662,1.2876,3,interp0,1,0
154,0.8374,0.2329,446958480,0.007347,0,0,3,5,2,1.0297,1.2876,3,interp0,1,1
155,0.8285,0.2149,446958480,0.007332,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
156,0.8361,0.1975,446958480,0.007318,0,3,6,1,0,0.8979,1.2876,2,topk,1,1
157,0.8318,0.1896,446958480,0.007303,0,2,4,3,1,1.2799,1.2876,2,topk,1,1
158,0.8349,0.1922,446958480,0.007288,0,3,2,5,0,1.0297,1.2876,3,interp0,1,1
159,0.8369,0.1657,446958480,0.007274,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
160,0.8293,0.1859,446958480,0.007259,0,1,5,1,3,1.1683,1.2876,2,topk,1,1
161,0.8353,0.2219,446958480,0.007245,0,2,3,2,3,1.3662,1.2876,2,topk,1,0
162,0.8371,0.2109,446958480,0.007230,0,0,3,2,5,1.0297,1.2876,4,interp1,1,1
163,0.8330,0.1931,446958480,0.007216,0,2,1,5,2,1.2206,1.2876,3,interp0,1,1
164,0.8434,0.2129,446958480,0.007201,0,1,4,2,3,1.2799,1.2876,2,topk,1,1
165,0.8434,0.1809,446958480,0.007187,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
166,0.8370,0.1816,446958480,0.007172,0,3,2,0,5,1.0297,1.2876,4,interp1,1,1
167,0.8396,0.1568,446958480,0.007158,1,1,4,0,4,1.1935,1.2876,2,topk,1,1
168,0.8270,0.1582,446958480,0.007144,3,0,3,1,3,1.3138,1.2876,0,stab,1,0
169,0.8434,0.1750,446958480,0.007130,1,0,6,0,3,0.8979,1.2876,2,topk,1,1
170,0.8386,0.1795,446958480,0.007115,0,1,3,3,3,1.3138,1.2876,2,topk,1,0
171,0.8377,0.1860,446958480,0.007101,0,1,2,5,2,1.2206,1.2876,3,interp0,1,1
172,0.8319,0.2176,446958480,0.007087,0,1,2,5,2,1.2206,1.2876,3,interp0,1,1
173,0.8366,0.1987,446958480,0.007073,0,1,3,4,2,1.2799,1.2876,3,interp0,1,1
174,0.8432,0.1909,446958480,0.007059,0,3,2,5,0,1.0297,1.2876,3,interp0,1,1
175,0.8379,0.1735,446958480,0.007044,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
176,0.8478,0.1965,446958480,0.007030,0,0,3,2,5,1.0297,1.2876,4,interp1,1,1
177,0.8482,0.1452,446958480,0.007016,1,6,2,0,1,1.0889,1.2876,1,used,1,1
178,0.8499,0.1546,446958480,0.007002,0,0,2,1,7,0.8018,1.2876,4,interp1,1,1
179,0.8386,0.1429,446958480,0.006988,0,1,6,3,0,0.8979,1.2876,2,topk,1,1
180,0.8407,0.1556,446958480,0.006974,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
181,0.8474,0.1651,446958480,0.006960,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
182,0.8323,0.1726,446958480,0.006946,0,3,2,4,1,1.2799,1.2876,3,interp0,1,1
183,0.8397,0.2392,446958480,0.006932,1,0,3,5,1,1.1683,1.2876,3,interp0,1,1
184,0.8444,0.1760,446958480,0.006919,0,5,3,0,2,1.0297,1.2876,1,used,1,1
185,0.8367,0.1843,446958480,0.006905,0,1,6,0,3,0.8979,1.2876,2,topk,1,1
186,0.8508,0.1687,446958480,0.006891,0,0,3,5,2,1.0297,1.2876,3,interp0,1,1
187,0.8533,0.1433,446958480,0.006877,0,6,4,0,0,0.6730,1.2876,1,used,1,1
188,0.8373,0.1783,446958480,0.006863,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
189,0.8439,0.1570,446958480,0.006850,0,1,6,0,3,0.8979,1.2876,2,topk,1,1
190,0.8504,0.1579,446958480,0.006836,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
191,0.8452,0.1533,446958480,0.006822,0,0,6,3,1,0.8979,1.2876,2,topk,1,1
192,0.8530,0.1561,446958480,0.006809,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
193,0.8558,0.1589,446958480,0.006795,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
194,0.8473,0.1431,446958480,0.006781,0,3,4,0,3,1.0889,1.2876,2,topk,1,1
195,0.8512,0.1410,446958480,0.006768,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
196,0.8402,0.1557,446958480,0.006754,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
197,0.8435,0.1343,446958480,0.006741,0,0,2,0,8,0.5004,1.2876,4,interp1,1,1
198,0.8537,0.1498,446958480,0.006727,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
199,0.8462,0.1507,446958480,0.006714,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
200,0.8517,0.1598,446958480,0.006701,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
201,0.8488,0.1436,446958480,0.006687,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
202,0.8520,0.1386,446958480,0.006674,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
203,0.8477,0.1387,446958480,0.006660,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
204,0.8566,0.1558,446958480,0.006647,0,3,4,0,3,1.0889,1.2876,2,topk,1,1
205,0.8561,0.1407,446958480,0.006634,2,2,2,0,4,1.3322,1.2876,4,interp1,1,0
206,0.8581,0.1488,446958480,0.006621,0,1,2,4,3,1.2799,1.2876,3,interp0,1,1
207,0.8553,0.1468,446958480,0.006607,0,3,4,1,2,1.2799,1.2876,2,topk,1,1
208,0.8545,0.1405,446958480,0.006594,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
209,0.8487,0.1354,446958480,0.006581,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
210,0.8369,0.1615,446958480,0.006568,4,0,6,0,0,0.6730,1.2876,2,topk,1,1
211,0.8558,0.1462,446958480,0.006555,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
212,0.8506,0.1462,446958480,0.006541,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
213,0.8567,0.1437,446958480,0.006528,5,0,5,0,0,0.6931,1.2876,0,stab,1,1
214,0.8534,0.1423,446958480,0.006515,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
215,0.8524,0.1499,446958480,0.006502,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
216,0.8529,0.1545,446958480,0.006489,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
217,0.8388,0.1696,446958480,0.006476,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
218,0.8494,0.1618,446958480,0.006463,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
219,0.8580,0.1317,446958480,0.006450,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
220,0.8518,0.1325,446958480,0.006438,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
221,0.8554,0.1417,446958480,0.006425,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
222,0.8459,0.1406,446958480,0.006412,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
223,0.8528,0.1284,446958480,0.006399,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
224,0.8551,0.1494,446958480,0.006386,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
225,0.8549,0.1254,446958480,0.006373,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
226,0.8567,0.1447,446958480,0.006361,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
227,0.8568,0.1405,446958480,0.006348,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
228,0.8579,0.1484,446958480,0.006335,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
229,0.8470,0.1211,446958480,0.006323,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
230,0.8627,0.1535,446958480,0.006310,0,3,3,4,0,1.0889,1.2876,3,interp0,1,1
231,0.8556,0.1222,446958480,0.006297,0,1,4,1,4,1.1935,1.2876,2,topk,1,1
232,0.8581,0.1285,446958480,0.006285,1,3,3,0,3,1.3138,1.2876,1,used,1,0
233,0.8599,0.1282,446958480,0.006272,0,1,3,5,1,1.1683,1.2876,3,interp0,1,1
234,0.8561,0.1480,446958480,0.006260,0,1,4,2,3,1.2799,1.2876,2,topk,1,1
235,0.8562,0.1293,446958480,0.006247,0,1,1,6,2,1.0889,1.2876,3,interp0,1,1
236,0.8543,0.1486,446958480,0.006235,0,5,4,0,1,0.9433,1.2876,1,used,1,1
237,0.8653,0.1306,446958480,0.006222,0,4,3,0,3,1.0889,1.2876,1,used,1,1
238,0.8611,0.1435,446958480,0.006210,0,4,4,2,0,1.0549,1.2876,1,used,1,1
239,0.8604,0.1521,446958480,0.006197,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
240,0.8478,0.1202,446958480,0.006185,0,2,4,0,4,1.0549,1.2876,2,topk,1,1
241,0.8651,0.1142,446958480,0.006172,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
242,0.8661,0.1188,446958480,0.006160,0,0,8,0,2,0.5004,1.2876,2,topk,1,1
243,0.8614,0.1053,446958480,0.006148,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
244,0.8614,0.1051,446958480,0.006136,0,6,4,0,0,0.6730,1.2876,1,used,1,1
245,0.8547,0.1470,446958480,0.006123,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
246,0.8498,0.1066,446958480,0.006111,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
247,0.8595,0.1536,446958480,0.006099,0,4,3,3,0,1.0889,1.2876,1,used,1,1
248,0.8674,0.1364,446958480,0.006087,0,0,4,1,5,0.9433,1.2876,4,interp1,1,1
249,0.8486,0.1425,446958480,0.006074,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
250,0.8599,0.0964,446958480,0.006062,0,0,8,0,2,0.5004,1.2876,2,topk,1,1
251,0.8552,0.1299,446958480,0.006050,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
252,0.8593,0.1099,446958480,0.006038,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
253,0.8550,0.1354,446958480,0.006026,3,0,7,0,0,0.6109,1.2876,2,topk,1,1
254,0.8607,0.1289,446958480,0.006014,0,5,5,0,0,0.6931,1.2876,1,used,1,1
255,0.8664,0.1038,446958480,0.006002,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
256,0.8571,0.1400,446958480,0.005990,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
257,0.8573,0.1530,446958480,0.005978,4,0,6,0,0,0.6730,1.2876,2,topk,1,1
258,0.8624,0.1297,446958480,0.005966,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
259,0.8656,0.1045,446958480,0.005954,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
260,0.8571,0.0911,446958480,0.005942,6,1,3,0,0,0.8979,1.2876,0,stab,1,1
261,0.8678,0.0997,446958480,0.005930,0,1,5,2,2,1.2206,1.2876,2,topk,1,1
262,0.8677,0.0877,446958480,0.005918,0,0,6,1,3,0.8979,1.2876,2,topk,1,1
263,0.8315,0.1466,446958480,0.005907,0,0,1,1,8,0.6390,1.2876,4,interp1,1,1
264,0.8628,0.1384,446958480,0.005895,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
265,0.8620,0.0959,446958480,0.005883,0,2,1,4,3,1.2799,1.2876,3,interp0,1,1
266,0.8596,0.1150,446958480,0.005871,2,1,6,0,1,1.0889,1.2876,2,topk,1,1
267,0.8623,0.1140,446958480,0.005859,1,0,2,5,2,1.2206,1.2876,3,interp0,1,1
268,0.8711,0.1219,446958480,0.005848,0,1,4,1,4,1.1935,1.2876,2,topk,1,1
269,0.8592,0.1410,446958480,0.005836,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
270,0.8678,0.1183,446958480,0.005824,0,5,3,2,0,1.0297,1.2876,1,used,1,1
271,0.8671,0.1146,446958480,0.005813,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
272,0.8583,0.1598,446958480,0.005801,0,3,1,0,6,0.8979,1.2876,4,interp1,1,1
273,0.8553,0.1351,446958480,0.005789,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
274,0.8623,0.1147,446958480,0.005778,3,0,4,3,0,1.0889,1.2876,2,topk,1,1
