round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,usage_interp2,usage_interp3,usage_orth0,usage_seed0,usage_seed1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
987,0.9077,0.0094,446958480,0.001386,0,3,0,0,2,0,0,3,0,2,1.3662,1.8421,1,used,1,1
988,0.9097,0.0104,446958480,0.001383,0,0,1,0,4,1,1,0,1,2,1.6094,1.8421,4,interp1,1,1
989,0.9097,0.0079,446958480,0.001381,0,0,1,5,1,1,0,0,2,0,1.3592,1.8421,3,interp0,1,1
990,0.9094,0.0068,446958480,0.001378,0,1,1,0,2,0,4,0,1,1,1.6094,1.8421,6,interp3,1,1
991,0.9104,0.0071,446958480,0.001375,0,0,2,2,0,0,3,0,0,3,1.3662,1.8421,6,interp3,1,1
992,0.9095,0.0058,446958480,0.001372,0,1,0,2,2,0,0,0,3,2,1.5571,1.8421,8,seed0,1,1
993,0.9099,0.0062,446958480,0.001370,0,0,1,1,3,0,0,0,0,5,1.1683,1.8421,9,seed1,1,1
994,0.9104,0.0070,446958480,0.001367,0,0,0,0,0,7,0,0,0,3,0.6109,1.8421,5,interp2,1,1
995,0.9108,0.0062,446958480,0.001364,0,3,1,0,0,2,0,2,0,2,1.5571,1.8421,1,used,1,1
996,0.9102,0.0079,446958480,0.001362,0,0,1,3,0,0,1,2,1,2,1.6957,1.8421,3,interp0,1,1
997,0.9110,0.0074,446958480,0.001359,0,0,0,0,2,3,1,0,3,1,1.5048,1.8421,5,interp2,1,1
998,0.9119,0.0049,446958480,0.001356,0,0,0,0,0,5,2,2,1,0,1.2206,1.8421,5,interp2,1,1
999,0.9106,0.0092,446958480,0.001353,0,2,4,0,1,0,0,1,2,0,1.4708,1.8421,2,topk,1,1
