round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
71,0.3833,0.7321,446958480,0.008675,0,3,0,3,4,1.0889,1.2876,4,interp1,1,1
72,0.4045,0.6292,446958480,0.008658,3,2,3,1,1,1.5048,1.2876,0,stab,1,0
73,0.5334,0.7896,446958480,0.008640,3,5,0,2,0,1.0297,1.2876,1,used,1,1
74,0.3074,0.8270,446958480,0.008623,1,0,5,3,1,1.1683,1.2876,2,topk,1,1
75,0.5011,0.5696,446958480,0.008606,2,4,3,1,0,1.2799,1.2876,1,used,1,1
76,0.3711,0.7150,446958480,0.008589,1,2,5,2,0,1.2206,1.2876,2,topk,1,1
77,0.5215,1.0354,446958480,0.008571,0,1,3,1,5,1.1683,1.2876,4,interp1,1,1
78,0.5787,0.6537,446958480,0.008554,4,1,1,2,2,1.4708,1.2876,0,stab,1,0
79,0.4341,0.4611,446958480,0.008537,1,0,4,3,2,1.2799,1.2876,2,topk,1,1
80,0.4723,0.6845,446958480,0.008520,1,4,3,0,2,1.2799,1.2876,1,used,1,1
81,0.5205,0.5178,446958480,0.008503,1,2,1,1,5,1.3592,1.2876,4,interp1,1,0
82,0.5123,0.5743,446958480,0.008486,0,5,2,2,1,1.2206,1.2876,1,used,1,1
83,0.4357,0.8768,446958480,0.008469,0,2,1,4,3,1.2799,1.2876,3,interp0,1,1
84,0.5738,0.5319,446958480,0.008452,0,2,3,2,3,1.3662,1.2876,2,topk,1,0
85,0.5846,0.5133,446958480,0.008435,0,0,7,1,2,0.8018,1.2876,2,topk,1,1
86,0.5839,0.4968,446958480,0.008418,0,1,6,1,2,1.0889,1.2876,2,topk,1,1
87,0.4718,0.5242,446958480,0.008402,0,2,5,2,1,1.2206,1.2876,2,topk,1,1
88,0.4140,0.5910,446958480,0.008385,2,4,0,3,1,1.2799,1.2876,1,used,1,1
89,0.5874,0.6179,446958480,0.008368,1,3,1,5,0,1.1683,1.2876,3,interp0,1,1
90,0.5331,0.7891,446958480,0.008351,2,0,2,5,1,1.2206,1.2876,3,interp0,1,1
91,0.5387,0.6035,446958480,0.008334,0,4,3,3,0,1.0889,1.2876,1,used,1,1
92,0.5607,0.4539,446958480,0.008318,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
93,0.5677,0.6525,446958480,0.008301,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
94,0.3451,0.4737,446958480,0.008285,0,5,2,3,0,1.0297,1.2876,1,used,1,1
95,0.3285,1.0373,446958480,0.008268,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
96,0.5286,0.5697,446958480,0.008251,0,3,2,2,3,1.3662,1.2876,1,used,1,0
97,0.5154,0.6609,446958480,0.008235,7,0,2,1,0,0.8018,1.2876,0,stab,1,1
98,0.5708,0.4348,446958480,0.008219,0,0,7,2,1,0.8018,1.2876,2,topk,1,1
99,0.6011,0.3773,446958480,0.008202,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
100,0.5171,0.7206,446958480,0.008186,0,6,2,0,2,0.9503,1.2876,1,used,1,1
101,0.5821,0.3922,446958480,0.008169,0,1,2,3,4,1.2799,1.2876,4,interp1,1,1
102,0.5062,0.5301,446958480,0.008153,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
103,0.4763,0.5267,446958480,0.008137,2,0,3,2,3,1.3662,1.2876,2,topk,1,0
104,0.5251,0.5710,446958480,0.008120,3,0,0,0,7,0.6109,1.2876,4,interp1,1,1
105,0.5016,0.6556,446958480,0.008104,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
106,0.4452,0.6474,446958480,0.008088,3,0,4,0,3,1.0889,1.2876,2,topk,1,1
107,0.6209,0.5198,446958480,0.008072,0,0,3,6,1,0.8979,1.2876,3,interp0,1,1
108,0.5920,0.4034,446958480,0.008056,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
109,0.5829,0.3911,446958480,0.008039,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
110,0.5617,0.7493,446958480,0.008023,2,0,6,1,1,1.0889,1.2876,2,topk,1,1
111,0.5646,0.5554,446958480,0.008007,0,1,6,2,1,1.0889,1.2876,2,topk,1,1
112,0.6288,0.5855,446958480,0.007991,3,1,4,0,2,1.2799,1.2876,2,topk,1,1
113,0.5055,0.4198,446958480,0.007975,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
114,0.6097,0.5433,446958480,0.007959,0,0,3,2,5,1.0297,1.2876,4,interp1,1,1
115,0.5777,0.4923,446958480,0.007944,2,2,4,1,1,1.4708,1.2876,2,topk,1,0
116,0.4383,0.4926,446958480,0.007928,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
117,0.4998,0.5678,446958480,0.007912,2,0,2,4,2,1.3322,1.2876,3,interp0,1,0
118,0.6602,0.7640,446958480,0.007896,0,3,4,1,2,1.2799,1.2876,2,topk,1,1
119,0.4271,0.6080,446958480,0.007880,0,2,2,4,2,1.3322,1.2876,3,interp0,1,0
120,0.4481,0.4875,446958480,0.007864,0,2,3,3,2,1.3662,1.2876,2,topk,1,0
121,0.5337,0.7397,446958480,0.007849,1,1,8,0,0,0.6390,1.2876,2,topk,1,1
122,0.5925,0.6547,446958480,0.007833,0,3,7,0,0,0.6109,1.2876,2,topk,1,1
123,0.5588,0.3978,446958480,0.007817,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
124,0.5098,0.6790,446958480,0.007802,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
125,0.5173,0.5198,446958480,0.007786,2,0,6,0,2,0.9503,1.2876,2,topk,1,1
126,0.5606,0.4334,446958480,0.007770,2,3,3,0,2,1.3662,1.2876,1,used,1,0
127,0.5835,0.5145,446958480,0.007755,2,2,2,4,0,1.3322,1.2876,3,interp0,1,0
128,0.6601,0.5131,446958480,0.007739,0,0,3,6,1,0.8979,1.2876,3,interp0,1,1
129,0.5481,0.3436,446958480,0.007724,0,4,5,1,0,0.9433,1.2876,2,topk,1,1
130,0.4970,0.5250,446958480,0.007709,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
131,0.5833,0.6655,446958480,0.007693,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
132,0.6331,0.4936,446958480,0.007678,3,2,2,2,1,1.5571,1.2876,0,stab,1,0
133,0.4222,0.4671,446958480,0.007662,1,0,2,6,1,1.0889,1.2876,3,interp0,1,1
134,0.5116,0.7678,446958480,0.007647,0,0,1,6,3,0.8979,1.2876,3,interp0,1,1
135,0.5852,0.4579,446958480,0.007632,1,1,4,4,0,1.1935,1.2876,2,topk,1,1
136,0.5108,0.4067,446958480,0.007616,4,3,3,0,0,1.0889,1.2876,0,stab,1,1
137,0.4608,1.4197,446958480,0.007601,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
138,0.6967,0.8349,446958480,0.007586,0,0,7,1,2,0.8018,1.2876,2,topk,1,1
139,0.7363,0.3689,446958480,0.007571,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
140,0.5596,0.3456,446958480,0.007556,0,0,3,1,6,0.8979,1.2876,4,interp1,1,1
141,0.5968,0.2445,446958480,0.007541,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
142,0.6340,0.3316,446958480,0.007526,0,3,1,0,6,0.8979,1.2876,4,interp1,1,1
143,0.4469,0.4032,446958480,0.007510,0,1,4,1,4,1.1935,1.2876,2,topk,1,1
144,0.6520,0.4103,446958480,0.007495,0,4,1,3,2,1.2799,1.2876,1,used,1,1
145,0.6476,0.4114,446958480,0.007480,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
146,0.6924,0.7938,446958480,0.007466,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
147,0.4888,0.4403,446958480,0.007451,2,0,7,1,0,0.8018,1.2876,2,topk,1,1
148,0.5331,0.5457,446958480,0.007436,0,1,5,1,3,1.1683,1.2876,2,topk,1,1
149,0.6568,0.8196,446958480,0.007421,1,2,3,3,1,1.5048,1.2876,2,topk,1,0
150,0.5782,0.5538,446958480,0.007406,0,1,5,2,2,1.2206,1.2876,2,topk,1,1
151,0.6472,0.6739,446958480,0.007391,2,0,1,3,4,1.2799,1.2876,4,interp1,1,1
152,0.5859,0.3101,446958480,0.007376,0,0,5,1,4,0.9433,1.2876,2,topk,1,1
153,0.4853,0.5901,446958480,0.007362,0,4,4,0,2,1.0549,1.2876,1,used,1,1
154,0.6007,0.3297,446958480,0.007347,0,2,6,0,2,0.9503,1.2876,2,topk,1,1
155,0.7081,0.3393,446958480,0.007332,0,4,3,3,0,1.0889,1.2876,1,used,1,1
156,0.7060,0.2990,446958480,0.007318,0,6,2,0,2,0.9503,1.2876,1,used,1,1
157,0.6067,0.3150,446958480,0.007303,0,2,3,2,3,1.3662,1.2876,2,topk,1,0
158,0.7260,0.2959,446958480,0.007288,0,0,4,1,5,0.9433,1.2876,4,interp1,1,1
159,0.5799,0.4855,446958480,0.007274,0,2,2,0,6,0.9503,1.2876,4,interp1,1,1
160,0.5140,0.2753,446958480,0.007259,1,4,3,0,2,1.2799,1.2876,1,used,1,1
161,0.6091,0.3780,446958480,0.007245,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
162,0.5840,0.6362,446958480,0.007230,0,5,4,1,0,0.9433,1.2876,1,used,1,1
163,0.5563,0.5592,446958480,0.007216,0,1,5,0,4,0.9433,1.2876,2,topk,1,1
164,0.5745,0.4619,446958480,0.007201,1,0,4,5,0,0.9433,1.2876,3,interp0,1,1
165,0.5849,0.4415,446958480,0.007187,0,2,7,1,0,0.8018,1.2876,2,topk,1,1
166,0.5119,0.3020,446958480,0.007172,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
167,0.7037,0.4327,446958480,0.007158,0,4,3,3,0,1.0889,1.2876,1,used,1,1
168,0.7006,0.5412,446958480,0.007144,1,0,3,2,4,1.2799,1.2876,4,interp1,1,1
169,0.6391,0.4268,446958480,0.007130,0,1,3,3,3,1.3138,1.2876,2,topk,1,0
170,0.5995,0.2671,446958480,0.007115,1,2,2,1,4,1.4708,1.2876,4,interp1,1,0
171,0.5084,0.4391,446958480,0.007101,2,1,1,4,2,1.4708,1.2876,3,interp0,1,0
172,0.6149,0.3430,446958480,0.007087,0,2,3,2,3,1.3662,1.2876,2,topk,1,0
173,0.7267,0.7154,446958480,0.007073,0,1,5,4,0,0.9433,1.2876,2,topk,1,1
174,0.6681,0.5798,446958480,0.007059,3,0,6,1,0,0.8979,1.2876,2,topk,1,1
175,0.7071,0.4098,446958480,0.007044,0,6,3,0,1,0.8979,1.2876,1,used,1,1
176,0.5257,0.4743,446958480,0.007030,2,0,6,2,0,0.9503,1.2876,2,topk,1,1
177,0.6695,0.6595,446958480,0.007016,0,0,7,1,2,0.8018,1.2876,2,topk,1,1
178,0.5928,0.4197,446958480,0.007002,0,0,2,2,6,0.9503,1.2876,4,interp1,1,1
179,0.6831,0.3850,446958480,0.006988,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
180,0.5654,0.4087,446958480,0.006974,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
181,0.5988,0.3415,446958480,0.006960,1,0,3,2,4,1.2799,1.2876,4,interp1,1,1
182,0.6794,0.4598,446958480,0.006946,0,5,2,0,3,1.0297,1.2876,1,used,1,1
183,0.6456,0.3894,446958480,0.006932,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
184,0.5726,0.4850,446958480,0.006919,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
185,0.5853,0.4459,446958480,0.006905,5,2,0,3,0,1.0297,1.2876,0,stab,1,1
186,0.5996,0.4216,446958480,0.006891,0,0,2,5,3,1.0297,1.2876,3,interp0,1,1
187,0.6662,0.3320,446958480,0.006877,0,1,1,4,4,1.1935,1.2876,3,interp0,1,1
188,0.5863,0.2619,446958480,0.006863,1,4,4,0,1,1.1935,1.2876,1,used,1,1
189,0.4956,0.4444,446958480,0.006850,5,0,3,2,0,1.0297,1.2876,0,stab,1,1
190,0.6863,0.3180,446958480,0.006836,1,1,5,0,3,1.1683,1.2876,2,topk,1,1
191,0.7076,0.2711,446958480,0.006822,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
192,0.5517,0.4714,446958480,0.006809,0,0,2,4,4,1.0549,1.2876,3,interp0,1,1
193,0.6776,0.4968,446958480,0.006795,0,0,8,1,1,0.6390,1.2876,2,topk,1,1
194,0.6585,0.2592,446958480,0.006781,0,5,2,0,3,1.0297,1.2876,1,used,1,1
195,0.6790,0.4540,446958480,0.006768,0,0,3,6,1,0.8979,1.2876,3,interp0,1,1
196,0.7104,0.2704,446958480,0.006754,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
197,0.6508,0.4152,446958480,0.006741,1,0,6,3,0,0.8979,1.2876,2,topk,1,1
198,0.6810,0.3070,446958480,0.006727,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
199,0.7038,0.3575,446958480,0.006714,0,4,4,0,2,1.0549,1.2876,1,used,1,1
200,0.6968,0.3798,446958480,0.006701,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
201,0.6928,0.3062,446958480,0.006687,3,1,6,0,0,0.8979,1.2876,2,topk,1,1
202,0.5807,0.3025,446958480,0.006674,0,5,1,0,4,0.9433,1.2876,1,used,1,1
203,0.6910,0.4761,446958480,0.006660,1,1,4,1,3,1.4185,1.2876,2,topk,1,0
204,0.6571,0.2346,446958480,0.006647,0,1,4,2,3,1.2799,1.2876,2,topk,1,1
205,0.5458,0.3255,446958480,0.006634,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
206,0.6506,0.4716,446958480,0.006621,2,0,4,2,2,1.3322,1.2876,2,topk,1,0
207,0.6620,0.3946,446958480,0.006607,0,1,5,0,4,0.9433,1.2876,2,topk,1,1
208,0.6793,0.3887,446958480,0.006594,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
209,0.7220,0.3635,446958480,0.006581,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
210,0.6315,0.3098,446958480,0.006568,0,6,4,0,0,0.6730,1.2876,1,used,1,1
211,0.7034,0.3174,446958480,0.006555,2,0,6,0,2,0.9503,1.2876,2,topk,1,1
212,0.6883,0.2633,446958480,0.006541,0,4,2,4,0,1.0549,1.2876,1,used,1,1
213,0.6879,0.2979,446958480,0.006528,0,6,3,0,1,0.8979,1.2876,1,used,1,1
214,0.6961,0.2724,446958480,0.006515,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
215,0.7438,0.2911,446958480,0.006502,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
216,0.7478,0.2275,446958480,0.006489,0,2,0,3,5,1.0297,1.2876,4,interp1,1,1
217,0.7221,0.2591,446958480,0.006476,0,1,4,3,2,1.2799,1.2876,2,topk,1,1
218,0.7502,0.2411,446958480,0.006463,0,5,3,0,2,1.0297,1.2876,1,used,1,1
219,0.6586,0.2660,446958480,0.006450,0,2,3,1,4,1.2799,1.2876,4,interp1,1,1
220,0.6462,0.2188,446958480,0.006438,0,3,4,0,3,1.0889,1.2876,2,topk,1,1
221,0.6567,0.3811,446958480,0.006425,1,2,4,3,0,1.2799,1.2876,2,topk,1,1
222,0.6155,0.4796,446958480,0.006412,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
223,0.6334,0.2470,446958480,0.006399,0,1,1,4,4,1.1935,1.2876,3,interp0,1,1
224,0.6902,0.2816,446958480,0.006386,0,2,7,1,0,0.8018,1.2876,2,topk,1,1
225,0.6779,0.2004,446958480,0.006373,0,0,7,2,1,0.8018,1.2876,2,topk,1,1
226,0.5597,0.4252,446958480,0.006361,0,0,3,2,5,1.0297,1.2876,4,interp1,1,1
227,0.6404,0.2412,446958480,0.006348,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
228,0.6990,0.3183,446958480,0.006335,2,3,5,0,0,1.0297,1.2876,2,topk,1,1
229,0.6143,0.2731,446958480,0.006323,0,0,7,1,2,0.8018,1.2876,2,topk,1,1
230,0.6763,0.2211,446958480,0.006310,0,4,4,0,2,1.0549,1.2876,1,used,1,1
231,0.5926,0.3362,446958480,0.006297,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
232,0.6919,0.4190,446958480,0.006285,0,7,3,0,0,0.6109,1.2876,1,used,1,1
233,0.6955,0.2500,446958480,0.006272,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
234,0.6718,0.2620,446958480,0.006260,7,0,3,0,0,0.6109,1.2876,0,stab,1,1
235,0.5624,0.2798,446958480,0.006247,0,2,8,0,0,0.5004,1.2876,2,topk,1,1
236,0.6593,0.3145,446958480,0.006235,0,5,5,0,0,0.6931,1.2876,1,used,1,1
237,0.4953,0.6146,446958480,0.006222,4,0,6,0,0,0.6730,1.2876,2,topk,1,1
238,0.4367,0.6398,446958480,0.006210,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
239,0.5766,0.3422,446958480,0.006197,0,0,8,2,0,0.5004,1.2876,2,topk,1,1
240,0.6696,0.4376,446958480,0.006185,0,0,1,0,9,0.3251,1.2876,4,interp1,1,1
241,0.6350,0.2685,446958480,0.006172,0,1,4,0,5,0.9433,1.2876,4,interp1,1,1
242,0.7091,0.3047,446958480,0.006160,0,4,4,0,2,1.0549,1.2876,1,used,1,1
243,0.6969,0.2819,446958480,0.006148,2,0,3,1,4,1.2799,1.2876,4,interp1,1,1
244,0.5843,0.3443,446958480,0.006136,0,1,3,2,4,1.2799,1.2876,4,interp1,1,1
245,0.6006,0.3241,446958480,0.006123,3,2,3,1,1,1.5048,1.2876,0,stab,1,0
246,0.6980,0.3397,446958480,0.006111,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
247,0.6915,0.3875,446958480,0.006099,2,1,7,0,0,0.8018,1.2876,2,topk,1,1
248,0.7482,0.4539,446958480,0.006087,1,1,4,0,4,1.1935,1.2876,2,topk,1,1
249,0.5444,0.2189,446958480,0.006074,1,5,2,2,0,1.2206,1.2876,1,used,1,1
250,0.6818,0.5309,446958480,0.006062,1,0,3,2,4,1.2799,1.2876,4,interp1,1,1
251,0.6970,0.7181,446958480,0.006050,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
252,0.6897,0.3925,446958480,0.006038,3,0,7,0,0,0.6109,1.2876,2,topk,1,1
253,0.6979,0.4426,446958480,0.006026,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
254,0.7213,0.2900,446958480,0.006014,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
255,0.7298,0.3368,446958480,0.006002,0,0,8,0,2,0.5004,1.2876,2,topk,1,1
256,0.6982,0.2469,446958480,0.005990,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
257,0.4800,0.4086,446958480,0.005978,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
258,0.7262,0.4588,446958480,0.005966,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
259,0.6151,0.3605,446958480,0.005954,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
260,0.6564,0.3026,446958480,0.005942,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
261,0.7606,0.2828,446958480,0.005930,0,6,4,0,0,0.6730,1.2876,1,used,1,1
262,0.7326,0.1444,446958480,0.005918,6,0,4,0,0,0.6730,1.2876,0,stab,1,1
263,0.7125,0.3630,446958480,0.005907,0,3,7,0,0,0.6109,1.2876,2,topk,1,1
264,0.6635,0.2818,446958480,0.005895,0,8,2,0,0,0.5004,1.2876,1,used,1,1
265,0.5697,0.4115,446958480,0.005883,1,1,5,3,0,1.1683,1.2876,2,topk,1,1
266,0.7349,0.3566,446958480,0.005871,0,4,5,0,1,0.9433,1.2876,2,topk,1,1
267,0.7303,0.2686,446958480,0.005859,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
268,0.7453,0.2443,446958480,0.005848,0,2,3,1,4,1.2799,1.2876,4,interp1,1,1
269,0.6706,0.1805,446958480,0.005836,2,0,3,2,3,1.3662,1.2876,2,topk,1,0
270,0.6815,0.3334,446958480,0.005824,1,2,2,0,5,1.2206,1.2876,4,interp1,1,1
271,0.7360,0.2583,446958480,0.005813,0,2,6,2,0,0.9503,1.2876,2,topk,1,1
272,0.6273,0.3272,446958480,0.005801,2,6,1,0,1,1.0889,1.2876,1,used,1,1
273,0.7247,0.4714,446958480,0.005789,0,4,4,0,2,1.0549,1.2876,1,used,1,1
274,0.6766,0.3387,446958480,0.005778,0,0,3,3,4,1.0889,1.2876,4,interp1,1,1
275,0.7727,0.1659,446958480,0.005766,1,0,4,4,1,1.1935,1.2876,2,topk,1,1
