round,test_accuracy,train_loss,uplink_bytes,learning_rate,usage_stab,usage_used,usage_topk,usage_interp0,usage_interp1,entropy,tau,top1_slot,top1_label,orth_active,mut_active
22,0.6424,0.8517,446958480,0.009569,4,3,2,0,1,1.2799,1.2876,0,stab,1,1
23,0.6319,0.9092,446958480,0.009550,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
24,0.6311,0.8647,446958480,0.009531,9,1,0,0,0,0.3251,1.2876,0,stab,1,1
25,0.6563,0.8282,446958480,0.009512,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
26,0.6481,0.7751,446958480,0.009493,4,5,1,0,0,0.9433,1.2876,1,used,1,1
27,0.6657,0.7567,446958480,0.009474,1,9,0,0,0,0.3251,1.2876,1,used,1,1
28,0.6589,0.7370,446958480,0.009455,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
29,0.6855,0.7131,446958480,0.009436,4,4,2,0,0,1.0549,1.2876,0,stab,1,1
30,0.6712,0.7395,446958480,0.009417,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
31,0.6893,0.6563,446958480,0.009398,0,0,0,1,9,0.3251,1.2876,4,interp1,1,1
32,0.6816,0.8288,446958480,0.009379,0,2,0,6,2,0.9503,1.2876,3,interp0,1,1
33,0.6861,0.6757,446958480,0.009361,0,10,0,0,0,0.0000,1.2876,1,used,1,1
34,0.6955,0.6628,446958480,0.009342,5,4,1,0,0,0.9433,1.2876,0,stab,1,1
35,0.6991,0.7169,446958480,0.009323,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
36,0.7043,0.6230,446958480,0.009305,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
37,0.7135,0.5924,446958480,0.009286,2,1,7,0,0,0.8018,1.2876,2,topk,1,1
38,0.6954,0.6704,446958480,0.009267,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
39,0.7138,0.5726,446958480,0.009249,0,0,0,1,9,0.3251,1.2876,4,interp1,1,1
40,0.7177,0.5961,446958480,0.009230,0,6,0,2,2,0.9503,1.2876,1,used,1,1
41,0.7174,0.6806,446958480,0.009212,1,0,9,0,0,0.3251,1.2876,2,topk,1,1
42,0.7187,0.5394,446958480,0.009194,0,0,0,3,7,0.6109,1.2876,4,interp1,1,1
43,0.7164,0.5980,446958480,0.009175,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
44,0.7253,0.5429,446958480,0.009157,4,4,2,0,0,1.0549,1.2876,0,stab,1,1
45,0.7286,0.5491,446958480,0.009138,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
46,0.7405,0.5639,446958480,0.009120,6,1,3,0,0,0.8979,1.2876,0,stab,1,1
47,0.7434,0.5037,446958480,0.009102,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
48,0.7385,0.5171,446958480,0.009084,5,3,2,0,0,1.0297,1.2876,0,stab,1,1
49,0.7472,0.4850,446958480,0.009066,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
50,0.7535,0.4782,446958480,0.009047,7,0,3,0,0,0.6109,1.2876,0,stab,1,1
51,0.7554,0.4433,446958480,0.009029,3,2,4,1,0,1.2799,1.2876,2,topk,1,1
52,0.7584,0.4846,446958480,0.009011,0,10,0,0,0,0.0000,1.2876,1,used,1,1
53,0.7553,0.4100,446958480,0.008993,3,4,3,0,0,1.0889,1.2876,1,used,1,1
54,0.7570,0.5073,446958480,0.008975,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
55,0.7681,0.4495,446958480,0.008957,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
56,0.7726,0.4129,446958480,0.008939,5,3,2,0,0,1.0297,1.2876,0,stab,1,1
57,0.7693,0.4440,446958480,0.008922,0,1,0,3,6,0.8979,1.2876,4,interp1,1,1
58,0.7700,0.4411,446958480,0.008904,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
59,0.7742,0.3754,446958480,0.008886,4,3,3,0,0,1.0889,1.2876,0,stab,1,1
60,0.7740,0.4330,446958480,0.008868,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
61,0.7746,0.4779,446958480,0.008850,2,0,1,4,3,1.2799,1.2876,3,interp0,1,1
62,0.7785,0.4071,446958480,0.008833,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
63,0.7801,0.4083,446958480,0.008815,2,1,4,3,0,1.2799,1.2876,2,topk,1,1
64,0.7677,0.4172,446958480,0.008797,0,0,0,1,9,0.3251,1.2876,4,interp1,1,1
65,0.7848,0.3783,446958480,0.008780,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
66,0.7841,0.3302,446958480,0.008762,5,1,4,0,0,0.9433,1.2876,0,stab,1,1
67,0.7798,0.4775,446958480,0.008745,0,0,0,10,0,0.0000,1.2876,3,interp0,1,1
68,0.7799,0.3531,446958480,0.008727,1,1,0,5,3,1.1683,1.2876,3,interp0,1,1
69,0.7824,0.3588,446958480,0.008710,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
70,0.7916,0.3827,446958480,0.008692,4,1,4,1,0,1.1935,1.2876,0,stab,1,1
71,0.7865,0.3646,446958480,0.008675,0,10,0,0,0,0.0000,1.2876,1,used,1,1
72,0.7935,0.3818,446958480,0.008658,4,4,2,0,0,1.0549,1.2876,0,stab,1,1
73,0.7886,0.4073,446958480,0.008640,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
74,0.8003,0.3142,446958480,0.008623,0,0,1,2,7,0.8018,1.2876,4,interp1,1,1
75,0.7924,0.3169,446958480,0.008606,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
76,0.7972,0.3362,446958480,0.008589,2,2,1,1,4,1.4708,1.2876,4,interp1,1,0
77,0.7905,0.4403,446958480,0.008571,0,0,0,0,10,0.0000,1.2876,4,interp1,1,1
78,0.7939,0.3337,446958480,0.008554,6,3,1,0,0,0.8979,1.2876,0,stab,1,1
79,0.7985,0.3372,446958480,0.008537,0,10,0,0,0,0.0000,1.2876,1,used,1,1
80,0.8016,0.3227,446958480,0.008520,4,3,3,0,0,1.0889,1.2876,0,stab,1,1
81,0.8002,0.3391,446958480,0.008503,0,7,0,1,2,0.8018,1.2876,1,used,1,1
82,0.8016,0.3086,446958480,0.008486,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
83,0.8101,0.2930,446958480,0.008469,0,1,1,0,8,0.6390,1.2876,4,interp1,1,1
84,0.8010,0.3125,446958480,0.008452,0,5,0,5,0,0.6931,1.2876,1,used,1,1
85,0.8043,0.3158,446958480,0.008435,0,0,2,2,6,0.9503,1.2876,4,interp1,1,1
86,0.8062,0.3221,446958480,0.008418,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
87,0.8117,0.3165,446958480,0.008402,4,0,5,0,1,0.9433,1.2876,2,topk,1,1
88,0.8123,0.2679,446958480,0.008385,0,0,1,9,0,0.3251,1.2876,3,interp0,1,1
89,0.8124,0.3035,446958480,0.008368,1,5,1,3,0,1.1683,1.2876,1,used,1,1
90,0.8149,0.3056,446958480,0.008351,0,5,1,0,4,0.9433,1.2876,1,used,1,1
91,0.8124,0.2846,446958480,0.008334,1,1,0,7,1,0.9404,1.2876,3,interp0,1,1
92,0.8187,0.2856,446958480,0.008318,0,1,0,2,7,0.8018,1.2876,4,interp1,1,1
93,0.8184,0.2818,446958480,0.008301,2,5,0,0,3,1.0297,1.2876,1,used,1,1
94,0.8138,0.2620,446958480,0.008285,0,9,1,0,0,0.3251,1.2876,1,used,1,1
95,0.8102,0.3229,446958480,0.008268,0,0,10,0,0,0.0000,1.2876,2,topk,1,1
96,0.8193,0.2128,446958480,0.008251,2,0,2,6,0,0.9503,1.2876,3,interp0,1,1
97,0.8158,0.2589,446958480,0.008235,0,1,2,6,1,1.0889,1.2876,3,interp0,1,1
98,0.8165,0.2839,446958480,0.008219,0,0,0,9,1,0.3251,1.2876,3,interp0,1,1
99,0.8203,0.2973,446958480,0.008202,0,0,1,2,7,0.8018,1.2876,4,interp1,1,1
100,0.8231,0.2680,446958480,0.008186,1,0,9,0,0,0.3251,1.2876,2,topk,1,1
101,0.8244,0.2794,446958480,0.008169,0,3,2,3,2,1.3662,1.2876,1,used,1,0
102,0.8219,0.3312,446958480,0.008153,0,3,1,5,1,1.1683,1.2876,3,interp0,1,1
103,0.8198,0.3265,446958480,0.008137,0,2,2,2,4,1.3322,1.2876,4,interp1,1,0
104,0.8232,0.2832,446958480,0.008120,1,6,2,0,1,1.0889,1.2876,1,used,1,1
105,0.8229,0.2793,446958480,0.008104,0,0,8,0,2,0.5004,1.2876,2,topk,1,1
106,0.8275,0.2273,446958480,0.008088,2,1,5,0,2,1.2206,1.2876,2,topk,1,1
107,0.8155,0.3078,446958480,0.008072,1,5,3,0,1,1.1683,1.2876,1,used,1,1
108,0.8249,0.2715,446958480,0.008056,2,1,4,2,1,1.4708,1.2876,2,topk,1,0
109,0.8270,0.3464,446958480,0.008039,1,2,3,4,0,1.2799,1.2876,3,interp0,1,1
110,0.8298,0.2787,446958480,0.008023,4,1,0,1,4,1.1935,1.2876,0,stab,1,1
111,0.8322,0.2418,446958480,0.008007,0,1,6,1,2,1.0889,1.2876,2,topk,1,1
112,0.8263,0.2576,446958480,0.007991,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
113,0.8226,0.3662,446958480,0.007975,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
114,0.8343,0.2237,446958480,0.007959,2,1,5,2,0,1.2206,1.2876,2,topk,1,1
115,0.8321,0.2358,446958480,0.007944,1,3,4,2,0,1.2799,1.2876,2,topk,1,1
116,0.8303,0.2272,446958480,0.007928,1,5,0,4,0,0.9433,1.2876,1,used,1,1
117,0.8307,0.2363,446958480,0.007912,0,2,6,0,2,0.9503,1.2876,2,topk,1,1
118,0.8327,0.2074,446958480,0.007896,0,2,3,5,0,1.0297,1.2876,3,interp0,1,1
119,0.8349,0.2183,446958480,0.007880,1,4,3,2,0,1.2799,1.2876,1,used,1,1
120,0.8342,0.2094,446958480,0.007864,0,0,0,5,5,0.6931,1.2876,3,interp0,1,1
121,0.8338,0.2108,446958480,0.007849,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
122,0.8254,0.2748,446958480,0.007833,0,0,3,1,6,0.8979,1.2876,4,interp1,1,1
123,0.8409,0.2363,446958480,0.007817,0,4,2,3,1,1.2799,1.2876,1,used,1,1
124,0.8357,0.2517,446958480,0.007802,0,1,2,3,4,1.2799,1.2876,4,interp1,1,1
125,0.8381,0.1898,446958480,0.007786,0,2,4,3,1,1.2799,1.2876,2,topk,1,1
126,0.8333,0.2458,446958480,0.007770,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
127,0.8274,0.2709,446958480,0.007755,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
128,0.8329,0.2607,446958480,0.007739,0,1,3,3,3,1.3138,1.2876,2,topk,1,0
129,0.8360,0.2269,446958480,0.007724,1,2,7,0,0,0.8018,1.2876,2,topk,1,1
130,0.8310,0.2026,446958480,0.007709,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
131,0.8320,0.1816,446958480,0.007693,0,4,4,2,0,1.0549,1.2876,1,used,1,1
132,0.8392,0.2036,446958480,0.007678,0,7,1,0,2,0.8018,1.2876,1,used,1,1
133,0.8335,0.1983,446958480,0.007662,0,1,3,0,6,0.8979,1.2876,4,interp1,1,1
134,0.8382,0.2199,446958480,0.007647,0,2,6,0,2,0.9503,1.2876,2,topk,1,1
135,0.8437,0.1896,446958480,0.007632,0,1,4,5,0,0.9433,1.2876,3,interp0,1,1
136,0.8421,0.1855,446958480,0.007616,0,1,8,1,0,0.6390,1.2876,2,topk,1,1
137,0.8438,0.1866,446958480,0.007601,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
138,0.8416,0.1781,446958480,0.007586,0,1,9,0,0,0.3251,1.2876,2,topk,1,1
139,0.8457,0.2063,446958480,0.007571,0,1,7,0,2,0.8018,1.2876,2,topk,1,1
140,0.8425,0.2123,446958480,0.007556,0,6,4,0,0,0.6730,1.2876,1,used,1,1
141,0.8466,0.1728,446958480,0.007541,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
142,0.8414,0.2589,446958480,0.007526,0,0,2,8,0,0.5004,1.2876,3,interp0,1,1
143,0.8409,0.1758,446958480,0.007510,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
144,0.8452,0.1678,446958480,0.007495,0,0,3,5,2,1.0297,1.2876,3,interp0,1,1
145,0.8454,0.1668,446958480,0.007480,0,1,7,0,2,0.8018,1.2876,2,topk,1,1
146,0.8467,0.1872,446958480,0.007466,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
147,0.8432,0.2078,446958480,0.007451,0,1,8,1,0,0.6390,1.2876,2,topk,1,1
148,0.8445,0.1768,446958480,0.007436,0,1,8,0,1,0.6390,1.2876,2,topk,1,1
149,0.8417,0.2148,446958480,0.007421,0,2,1,2,5,1.2206,1.2876,4,interp1,1,1
150,0.8415,0.2376,446958480,0.007406,0,1,1,6,2,1.0889,1.2876,3,interp0,1,1
151,0.8450,0.2074,446958480,0.007391,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
152,0.8434,0.2129,446958480,0.007376,0,1,7,0,2,0.8018,1.2876,2,topk,1,1
153,0.8444,0.2151,446958480,0.007362,0,5,1,0,4,0.9433,1.2876,1,used,1,1
154,0.8507,0.1593,446958480,0.007347,0,4,3,3,0,1.0889,1.2876,1,used,1,1
155,0.8483,0.1843,446958480,0.007332,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
156,0.8475,0.1794,446958480,0.007318,1,3,3,0,3,1.3138,1.2876,1,used,1,0
157,0.8368,0.2056,446958480,0.007303,0,0,1,0,9,0.3251,1.2876,4,interp1,1,1
158,0.8466,0.1833,446958480,0.007288,0,4,4,0,2,1.0549,1.2876,1,used,1,1
159,0.8479,0.1648,446958480,0.007274,0,0,6,1,3,0.8979,1.2876,2,topk,1,1
160,0.8518,0.1467,446958480,0.007259,0,1,3,1,5,1.1683,1.2876,4,interp1,1,1
161,0.8519,0.2215,446958480,0.007245,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
162,0.8513,0.1715,446958480,0.007230,0,1,8,0,1,0.6390,1.2876,2,topk,1,1
163,0.8526,0.1969,446958480,0.007216,0,1,5,4,0,0.9433,1.2876,2,topk,1,1
164,0.8500,0.2170,446958480,0.007201,0,5,4,0,1,0.9433,1.2876,1,used,1,1
165,0.8555,0.1470,446958480,0.007187,0,2,5,3,0,1.0297,1.2876,2,topk,1,1
166,0.8557,0.1750,446958480,0.007172,0,0,5,3,2,1.0297,1.2876,2,topk,1,1
167,0.8498,0.1405,446958480,0.007158,0,0,6,3,1,0.8979,1.2876,2,topk,1,1
168,0.8522,0.2230,446958480,0.007144,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
169,0.8522,0.1613,446958480,0.007130,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
170,0.8508,0.1805,446958480,0.007115,0,0,8,0,2,0.5004,1.2876,2,topk,1,1
171,0.8564,0.1536,446958480,0.007101,0,0,9,1,0,0.3251,1.2876,2,topk,1,1
172,0.8576,0.1755,446958480,0.007087,1,0,5,0,4,0.9433,1.2876,2,topk,1,1
173,0.8600,0.1534,446958480,0.007073,0,5,3,0,2,1.0297,1.2876,1,used,1,1
174,0.8594,0.1479,446958480,0.007059,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
175,0.8564,0.1682,446958480,0.007044,0,2,2,3,3,1.3662,1.2876,3,interp0,1,0
176,0.8584,0.1671,446958480,0.007030,0,7,2,1,0,0.8018,1.2876,1,used,1,1
177,0.8572,0.1603,446958480,0.007016,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
178,0.8591,0.1527,446958480,0.007002,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
179,0.8598,0.1420,446958480,0.006988,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
180,0.8608,0.1572,446958480,0.006974,0,0,5,4,1,0.9433,1.2876,2,topk,1,1
181,0.8608,0.1588,446958480,0.006960,0,2,3,2,3,1.3662,1.2876,2,topk,1,0
182,0.8616,0.1549,446958480,0.006946,0,0,5,0,5,0.6931,1.2876,2,topk,1,1
183,0.8606,0.1420,446958480,0.006932,0,6,4,0,0,0.6730,1.2876,1,used,1,1
184,0.8536,0.2211,446958480,0.006919,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
185,0.8593,0.1742,446958480,0.006905,1,0,5,4,0,0.9433,1.2876,2,topk,1,1
186,0.8561,0.1637,446958480,0.006891,0,0,3,1,6,0.8979,1.2876,4,interp1,1,1
187,0.8606,0.1618,446958480,0.006877,0,0,2,5,3,1.0297,1.2876,3,interp0,1,1
188,0.8588,0.1696,446958480,0.006863,0,0,1,4,5,0.9433,1.2876,4,interp1,1,1
189,0.8536,0.1905,446958480,0.006850,0,0,6,1,3,0.8979,1.2876,2,topk,1,1
190,0.8617,0.1579,446958480,0.006836,0,3,3,4,0,1.0889,1.2876,3,interp0,1,1
191,0.8613,0.1363,446958480,0.006822,0,2,3,5,0,1.0297,1.2876,3,interp0,1,1
192,0.8580,0.1396,446958480,0.006809,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
193,0.8607,0.1168,446958480,0.006795,0,2,1,7,0,0.8018,1.2876,3,interp0,1,1
194,0.8618,0.1317,446958480,0.006781,0,1,5,2,2,1.2206,1.2876,2,topk,1,1
195,0.8642,0.1100,446958480,0.006768,0,2,7,0,1,0.8018,1.2876,2,topk,1,1
196,0.8659,0.1338,446958480,0.006754,0,0,4,3,3,1.0889,1.2876,2,topk,1,1
197,0.8598,0.1598,446958480,0.006741,0,0,3,4,3,1.0889,1.2876,3,interp0,1,1
198,0.8640,0.1404,446958480,0.006727,0,3,4,3,0,1.0889,1.2876,2,topk,1,1
199,0.8610,0.1443,446958480,0.006714,0,3,5,0,2,1.0297,1.2876,2,topk,1,1
200,0.8613,0.1408,446958480,0.006701,0,2,5,2,1,1.2206,1.2876,2,topk,1,1
201,0.8637,0.1499,446958480,0.006687,0,3,0,4,3,1.0889,1.2876,3,interp0,1,1
202,0.8642,0.1321,446958480,0.006674,0,0,4,4,2,1.0549,1.2876,2,topk,1,1
203,0.8616,0.1314,446958480,0.006660,0,2,4,4,0,1.0549,1.2876,2,topk,1,1
204,0.8646,0.1311,446958480,0.006647,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
205,0.8597,0.1887,446958480,0.006634,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
206,0.8642,0.1416,446958480,0.006621,0,0,7,3,0,0.6109,1.2876,2,topk,1,1
207,0.8648,0.1434,446958480,0.006607,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
208,0.8620,0.1576,446958480,0.006594,0,5,5,0,0,0.6931,1.2876,1,used,1,1
209,0.8634,0.1282,446958480,0.006581,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
210,0.8667,0.1221,446958480,0.006568,0,0,3,7,0,0.6109,1.2876,3,interp0,1,1
211,0.8669,0.1239,446958480,0.006555,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
212,0.8651,0.1292,446958480,0.006541,0,0,5,5,0,0.6931,1.2876,2,topk,1,1
213,0.8625,0.1315,446958480,0.006528,4,0,6,0,0,0.6730,1.2876,2,topk,1,1
214,0.8649,0.1569,446958480,0.006515,0,0,3,0,7,0.6109,1.2876,4,interp1,1,1
215,0.8659,0.1203,446958480,0.006502,0,0,2,3,5,1.0297,1.2876,4,interp1,1,1
216,0.8653,0.1451,446958480,0.006489,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
217,0.8665,0.1175,446958480,0.006476,0,0,7,0,3,0.6109,1.2876,2,topk,1,1
218,0.8632,0.1547,446958480,0.006463,0,4,6,0,0,0.6730,1.2876,2,topk,1,1
219,0.8653,0.1138,446958480,0.006450,0,0,4,6,0,0.6730,1.2876,3,interp0,1,1
220,0.8655,0.1093,446958480,0.006438,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
221,0.8592,0.1442,446958480,0.006425,0,3,3,0,4,1.0889,1.2876,4,interp1,1,1
222,0.8681,0.1237,446958480,0.006412,0,3,3,2,2,1.3662,1.2876,1,used,1,0
223,0.8718,0.1039,446958480,0.006399,0,2,4,2,2,1.3322,1.2876,2,topk,1,0
224,0.8675,0.1515,446958480,0.006386,0,3,4,2,1,1.2799,1.2876,2,topk,1,1
225,0.8676,0.1114,446958480,0.006373,0,1,1,3,5,1.1683,1.2876,4,interp1,1,1
226,0.8638,0.1531,446958480,0.006361,0,1,2,2,5,1.2206,1.2876,4,interp1,1,1
227,0.8695,0.1409,446958480,0.006348,0,1,3,6,0,0.8979,1.2876,3,interp0,1,1
228,0.8701,0.1090,446958480,0.006335,0,4,3,0,3,1.0889,1.2876,1,used,1,1
229,0.8710,0.1265,446958480,0.006323,0,0,2,3,5,1.0297,1.2876,4,interp1,1,1
230,0.8676,0.1416,446958480,0.006310,0,0,4,5,1,0.9433,1.2876,3,interp0,1,1
231,0.8721,0.1170,446958480,0.006297,0,5,1,4,0,0.9433,1.2876,1,used,1,1
232,0.8688,0.1168,446958480,0.006285,0,3,5,2,0,1.0297,1.2876,2,topk,1,1
233,0.8666,0.1328,446958480,0.006272,0,0,4,2,4,1.0549,1.2876,2,topk,1,1
234,0.8697,0.1142,446958480,0.006260,0,0,5,2,3,1.0297,1.2876,2,topk,1,1
235,0.8713,0.1045,446958480,0.006247,0,1,1,4,4,1.1935,1.2876,3,interp0,1,1
236,0.8676,0.1173,446958480,0.006235,0,5,0,5,0,0.6931,1.2876,1,used,1,1
237,0.8631,0.1408,446958480,0.006222,0,0,4,0,6,0.6730,1.2876,4,interp1,1,1
238,0.8682,0.1068,446958480,0.006210,0,3,5,1,1,1.1683,1.2876,2,topk,1,1
239,0.8655,0.1169,446958480,0.006197,0,1,2,6,1,1.0889,1.2876,3,interp0,1,1
240,0.8691,0.1088,446958480,0.006185,0,4,0,1,5,0.9433,1.2876,4,interp1,1,1
241,0.8702,0.1060,446958480,0.006172,3,1,4,2,0,1.2799,1.2876,2,topk,1,1
242,0.8679,0.1250,446958480,0.006160,0,2,5,0,3,1.0297,1.2876,2,topk,1,1
243,0.8728,0.0938,446958480,0.006148,0,2,3,5,0,1.0297,1.2876,3,interp0,1,1
244,0.8698,0.1500,446958480,0.006136,0,3,1,3,3,1.3138,1.2876,1,used,1,0
245,0.8711,0.1161,446958480,0.006123,0,1,5,0,4,0.9433,1.2876,2,topk,1,1
246,0.8708,0.1256,446958480,0.006111,0,4,3,1,2,1.2799,1.2876,1,used,1,1
247,0.8719,0.1018,446958480,0.006099,0,1,5,2,2,1.2206,1.2876,2,topk,1,1
248,0.8680,0.1009,446958480,0.006087,1,2,2,1,4,1.4708,1.2876,4,interp1,1,0
249,0.8708,0.0983,446958480,0.006074,0,5,4,1,0,0.9433,1.2876,1,used,1,1
250,0.8755,0.0765,446958480,0.006062,0,3,6,1,0,0.8979,1.2876,2,topk,1,1
251,0.8723,0.0915,446958480,0.006050,0,2,7,1,0,0.8018,1.2876,2,topk,1,1
252,0.8702,0.1096,446958480,0.006038,0,2,6,0,2,0.9503,1.2876,2,topk,1,1
253,0.8728,0.0966,446958480,0.006026,0,0,6,2,2,0.9503,1.2876,2,topk,1,1
254,0.8704,0.1036,446958480,0.006014,0,1,3,4,2,1.2799,1.2876,3,interp0,1,1
255,0.8712,0.0922,446958480,0.006002,0,0,0,4,6,0.6730,1.2876,4,interp1,1,1
256,0.8744,0.0919,446958480,0.005990,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
257,0.8741,0.0885,446958480,0.005978,0,0,6,0,4,0.6730,1.2876,2,topk,1,1
258,0.8691,0.1117,446958480,0.005966,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
259,0.8727,0.0833,446958480,0.005954,0,0,6,4,0,0.6730,1.2876,2,topk,1,1
260,0.8680,0.1465,446958480,0.005942,0,1,5,0,4,0.9433,1.2876,2,topk,1,1
261,0.8735,0.1078,446958480,0.005930,0,1,3,3,3,1.3138,1.2876,2,topk,1,0
262,0.8690,0.0842,446958480,0.005918,1,0,4,2,3,1.2799,1.2876,2,topk,1,1
263,0.8701,0.1704,446958480,0.005907,0,1,3,5,1,1.1683,1.2876,3,interp0,1,1
264,0.8748,0.0946,446958480,0.005895,0,1,3,4,2,1.2799,1.2876,3,interp0,1,1
265,0.8720,0.1078,446958480,0.005883,0,2,3,2,3,1.3662,1.2876,2,topk,1,0
266,0.8722,0.1274,446958480,0.005871,0,2,3,5,0,1.0297,1.2876,3,interp0,1,1
267,0.8745,0.1025,446958480,0.005859,0,1,4,2,3,1.2799,1.2876,2,topk,1,1
268,0.8729,0.1060,446958480,0.005848,1,1,2,3,3,1.5048,1.2876,3,interp0,1,0
269,0.8750,0.1175,446958480,0.005836,1,0,4,2,3,1.2799,1.2876,2,topk,1,1
270,0.8772,0.0797,446958480,0.005824,0,3,2,2,3,1.3662,1.2876,1,used,1,0
271,0.8758,0.0786,446958480,0.005813,0,3,2,1,4,1.2799,1.2876,4,interp1,1,1
272,0.8757,0.1117,446958480,0.005801,0,2,3,3,2,1.3662,1.2876,2,topk,1,0
273,0.8753,0.1052,446958480,0.005789,3,1,3,3,0,1.3138,1.2876,0,stab,1,0
274,0.8777,0.0978,446958480,0.005778,1,1,7,0,1,0.9404,1.2876,2,topk,1,1
