round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.2796,2.1761,446958480,0.010000
1,0.3297,1.9378,446958480,0.009980
2,0.3850,1.7704,446958480,0.009960
3,0.3980,1.7757,446958480,0.009940
4,0.4475,1.5848,446958480,0.009920
5,0.4534,1.5946,446958480,0.009900
6,0.4683,1.4721,446958480,0.009881
7,0.4798,1.4128,446958480,0.009861
8,0.4980,1.4163,446958480,0.009841
9,0.5059,1.3783,446958480,0.009821
10,0.5287,1.2401,446958480,0.009802
11,0.5411,1.2388,446958480,0.009782
12,0.5646,1.1305,446958480,0.009763
13,0.5740,1.1630,446958480,0.009743
14,0.5838,1.0197,446958480,0.009724
15,0.5909,1.0840,446958480,0.009704
16,0.6103,0.9676,446958480,0.009685
17,0.6067,0.9754,446958480,0.009665
18,0.6170,0.9461,446958480,0.009646
19,0.6220,1.0251,446958480,0.009627
20,0.6387,0.8824,446958480,0.009608
21,0.6392,0.7876,446958480,0.009588
22,0.6474,0.8009,446958480,0.009569
23,0.6427,0.8977,446958480,0.009550
24,0.6491,0.7982,446958480,0.009531
25,0.6670,0.8159,446958480,0.009512
26,0.6568,0.7590,446958480,0.009493
27,0.6752,0.7009,446958480,0.009474
28,0.6637,0.7314,446958480,0.009455
29,0.6891,0.6847,446958480,0.009436
30,0.6835,0.7788,446958480,0.009417
31,0.6959,0.6242,446958480,0.009398
32,0.6955,0.8299,446958480,0.009379
33,0.6976,0.6617,446958480,0.009361
34,0.6990,0.7062,446958480,0.009342
35,0.7144,0.7057,446958480,0.009323
36,0.7169,0.6124,446958480,0.009305
37,0.7234,0.5405,446958480,0.009286
38,0.7184,0.6394,446958480,0.009267
39,0.7340,0.5681,446958480,0.009249
40,0.7364,0.4906,446958480,0.009230
41,0.7347,0.6151,446958480,0.009212
42,0.7381,0.5653,446958480,0.009194
43,0.7314,0.5853,446958480,0.009175
44,0.7419,0.5016,446958480,0.009157
45,0.7462,0.5684,446958480,0.009138
46,0.7527,0.5144,446958480,0.009120
47,0.7617,0.4197,446958480,0.009102
48,0.7612,0.5287,446958480,0.009084
49,0.7668,0.4365,446958480,0.009066
50,0.7664,0.5200,446958480,0.009047
51,0.7711,0.4308,446958480,0.009029
52,0.7769,0.4383,446958480,0.009011
53,0.7753,0.3998,446958480,0.008993
54,0.7764,0.4557,446958480,0.008975
55,0.7791,0.4084,446958480,0.008957
56,0.7779,0.4513,446958480,0.008939
57,0.7790,0.4535,446958480,0.008922
