round,test_accuracy,train_loss,uplink_bytes,learning_rate
0,0.1853,2.2035,447344080,0.010000
1,0.1242,2.2066,447344080,0.009980
2,0.2411,1.9615,447344080,0.009960
3,0.2935,1.9423,447344080,0.009940
4,0.3163,1.8063,447344080,0.009920
5,0.3029,1.7847,447344080,0.009900
6,0.3153,1.6704,447344080,0.009881
7,0.3746,1.5476,447344080,0.009861
8,0.4116,1.5429,447344080,0.009841
9,0.4359,1.5692,447344080,0.009821
10,0.4596,1.3907,447344080,0.009802
11,0.4726,1.3689,447344080,0.009782
12,0.5039,1.2910,447344080,0.009763
13,0.5133,1.3060,447344080,0.009743
14,0.5327,1.2244,447344080,0.009724
15,0.5433,1.2267,447344080,0.009704
16,0.5654,1.1604,447344080,0.009685
17,0.5742,1.1543,447344080,0.009665
18,0.5768,1.0325,447344080,0.009646
19,0.5852,1.1105,447344080,0.009627
20,0.6046,1.0045,447344080,0.009608
21,0.6075,0.9933,447344080,0.009588
22,0.6232,0.9273,447344080,0.009569
23,0.6289,0.9557,447344080,0.009550
24,0.6409,0.9158,447344080,0.009531
25,0.6425,0.8638,447344080,0.009512
26,0.6526,0.8370,447344080,0.009493
27,0.6575,0.8217,447344080,0.009474
28,0.6665,0.7992,447344080,0.009455
29,0.6726,0.7986,447344080,0.009436
30,0.6739,0.7963,447344080,0.009417
31,0.6805,0.7289,447344080,0.009398
32,0.6827,0.8580,447344080,0.009379
33,0.6824,0.7622,447344080,0.009361
34,0.6850,0.7280,447344080,0.009342
35,0.6920,0.7595,447344080,0.009323
36,0.6997,0.6875,447344080,0.009305
37,0.7102,0.6926,447344080,0.009286
38,0.7077,0.6709,447344080,0.009267
39,0.7165,0.6401,447344080,0.009249
40,0.7120,0.6555,447344080,0.009230
41,0.7139,0.6520,447344080,0.009212
42,0.7157,0.6019,447344080,0.009194
43,0.7200,0.6387,447344080,0.009175
44,0.7235,0.6152,447344080,0.009157
45,0.7260,0.6214,447344080,0.009138
46,0.7323,0.6164,447344080,0.009120
47,0.7349,0.5702,447344080,0.009102
48,0.7312,0.6162,447344080,0.009084
49,0.7350,0.5613,447344080,0.009066
50,0.7390,0.5844,447344080,0.009047
51,0.7395,0.5713,447344080,0.009029
